,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,200.26,127.97,120.65,201.75,204.52,94.63,105.97,191.47,30.63,61.18,27.25,311.78,170.82,210.67,41.64,324.24,114.9,130.56,30.26,250.88,Upgrade
1,Other Revenue,-1.42,1.42,-,3.32,-1.55,1.55,-,1.78,-0.44,0.44,-,0.82,-0.4,0.4,-,0.7,-0.34,0.34,-,0.17,Upgrade
2,Revenue,198.85,129.39,120.65,205.07,202.97,96.18,105.97,193.24,30.19,61.62,27.25,312.61,170.42,211.07,41.64,324.93,114.55,130.9,30.26,251.05,Upgrade
3,Revenue Growth (YoY),-2.03%,34.52%,13.85%,6.12%,572.26%,56.10%,288.96%,-38.18%,-82.28%,-70.81%,-34.57%,-3.79%,48.77%,61.25%,37.59%,29.43%,-54.37%,37.13%,-68.30%,22.13%,Upgrade
4,Cost of Revenue,173.21,95.07,84.31,151.48,134.13,71.05,74.34,128.9,23.47,36.04,16.77,195.57,122.58,141.5,28.71,200.69,70,73.85,14.39,149.82,Upgrade
5,Gross Profit,25.64,34.32,36.35,53.59,68.83,25.13,31.63,64.34,6.72,25.58,10.47,117.03,47.84,69.57,12.92,124.24,44.55,57.05,15.87,101.24,Upgrade
6,"Selling, General & Admin",21.8,23.5,21.61,31.08,22.1,19.19,18.02,20.14,21.48,13.92,14.02,13.23,13.24,16.08,10.14,9.88,8.73,7.33,8.07,11.69,Upgrade
7,Research & Development,6.62,6.98,4.64,11.37,5.46,4.91,3.96,15.56,4.3,3.33,3.25,7.66,8.36,6.64,3.62,10.44,5.99,1.84,2.45,10.24,Upgrade
8,Other Operating Expenses,0.53,0.52,0.64,1.99,0.68,1.2,0.91,0.85,0.21,0.42,0.05,0.6,0.18,0.64,0.26,0.47,0.37,0.36,0.29,3.77,Upgrade
9,Operating Expenses,21.55,47.97,14.33,44.05,23.93,-0.97,16.36,97.7,21.87,8.89,7.53,75.25,17.71,28.51,4.38,72.69,16.92,31.29,10.02,42.17,Upgrade
10,Operating Income,4.09,-13.65,22.02,9.55,44.9,26.1,15.27,-33.36,-15.15,16.69,2.94,41.78,30.14,41.06,8.54,51.56,27.63,25.75,5.85,59.07,Upgrade
11,Interest Expense,-1.22,-1.26,-1.28,-1.33,-1.37,-1.43,-1.47,-1.9,-1.8,-1.91,-1.45,-,-,-0.56,-0.7,-0.73,-0.68,-0.41,-0.62,-0.76,Upgrade
12,Interest & Investment Income,1.37,0.75,1.59,4.89,2.41,1.37,1.79,7.31,1.15,3.76,0.92,2.85,1.2,0.7,0.95,0.54,0.76,0.53,0.6,0.42,Upgrade
13,Other Non Operating Income (Expenses),4.55,-0.37,-0.07,-1.32,-0.3,1.25,0.03,-10.76,2.54,3.84,1.08,-3.65,0.69,4.21,-0.08,6.4,-0.63,2.63,2.38,-2.85,Upgrade
14,EBT Excluding Unusual Items,8.78,-14.53,22.26,11.79,45.65,27.29,15.62,-38.72,-13.26,22.38,3.48,40.99,32.02,45.41,8.71,57.77,27.08,28.5,8.21,55.89,Upgrade
15,Gain (Loss) on Sale of Investments,2.22,-1.07,-1.15,1.03,0.29,-1.24,-0.07,1.52,0.16,-2.17,0.57,0.44,0.83,0.49,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-0.14,0,0.14,-0.02,-,-,-,-2.81,-0.04,0.04,-,-0.03,0.03,-0.03,-,0.13,-,-,-,0.03,Upgrade
17,Asset Writedown,-,-,-,-6.72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,0.72,-0,-0.72,-0.03,-,-,-,6.07,-,-,-,5.13,-,-,-,3.57,-,-,-,2.52,Upgrade
19,Pretax Income,11.58,-15.6,20.54,6.04,45.94,26.05,15.55,-33.94,-13.15,20.25,4.05,46.53,32.87,45.88,8.71,61.48,27.08,28.5,8.21,58.44,Upgrade
20,Income Tax Expense,2.09,-0.83,3.95,2.14,6.96,4.06,3.23,-9.02,-1.41,3.6,1.49,2.91,4.92,6.77,1.74,8.24,3.57,3.57,1.44,7.73,Upgrade
21,Earnings From Continuing Operations,9.49,-14.76,16.59,3.9,38.98,21.99,12.32,-24.92,-11.74,16.66,2.56,43.62,27.96,39.11,6.97,53.24,23.5,24.92,6.76,50.7,Upgrade
22,Minority Interest in Earnings,1.17,1.71,1.58,1.1,0.94,0.99,0.31,1.58,0.8,-0,-0.04,-0.07,-0.11,-0.02,-0.22,-0.04,-0.06,-0.13,-0.28,-0.03,Upgrade
23,Net Income,10.66,-13.05,18.18,5,39.92,22.98,12.63,-23.34,-10.94,16.66,2.51,43.55,27.85,39.09,6.76,53.2,23.45,24.8,6.49,50.67,Upgrade
24,Net Income to Common,10.66,-13.05,18.18,5,39.92,22.98,12.63,-23.34,-10.94,16.66,2.51,43.55,27.85,39.09,6.76,53.2,23.45,24.8,6.49,50.67,Upgrade
25,Net Income Growth,-73.30%,-,43.89%,-,-,37.99%,402.36%,-,-,-57.39%,-62.80%,-18.14%,18.78%,57.64%,4.20%,5.00%,-53.73%,12.96%,-70.45%,33.05%,Upgrade
26,Shares Outstanding (Basic),133,98,107,107,113,111,105,123,96,108,105,108,106,97,84,81,81,82,81,82,Upgrade
27,Shares Outstanding (Diluted),133,98,107,113,113,111,105,123,96,108,105,108,106,97,84,81,81,82,81,82,Upgrade
28,Shares Change (YoY),18.36%,-11.25%,1.57%,-8.27%,17.77%,2.17%,0.47%,13.69%,-9.77%,11.08%,24.00%,34.00%,30.17%,19.06%,4.20%,-1.65%,-0.89%,1.41%,0.48%,1.28%,Upgrade
29,EPS (Basic),0.08,-0.13,0.17,0.05,0.35,0.21,0.12,-0.19,-0.11,0.15,0.02,0.40,0.26,0.40,0.08,0.66,0.29,0.30,0.08,0.62,Upgrade
30,EPS (Diluted),0.08,-0.13,0.17,0.04,0.35,0.21,0.12,-0.19,-0.11,0.15,0.02,0.40,0.26,0.40,0.08,0.66,0.29,0.30,0.08,0.62,Upgrade
31,EPS Growth,-77.44%,-,41.67%,-,-,35.06%,400.00%,-,-,-61.64%,-70.00%,-38.91%,-8.74%,32.40%,0%,6.76%,-53.31%,11.38%,-70.59%,31.36%,Upgrade
32,Free Cash Flow,-9.21,-58.25,-110.47,111.88,-52,65.91,-32.12,141.18,-30.5,78.77,-279.05,-48.16,-52.22,-37.55,-104.83,19.46,68.6,-31.22,-20.4,52.7,Upgrade
33,Free Cash Flow Per Share,-0.07,-0.59,-1.03,0.99,-0.46,0.60,-0.31,1.15,-0.32,0.73,-2.66,-0.44,-0.49,-0.39,-1.24,0.24,0.84,-0.38,-0.25,0.64,Upgrade
34,Dividend Per Share,-,-,-,0.250,-,-,-,-,-,-,-,0.480,-,-,-,-,-,-,-,-,Upgrade
35,Gross Margin,12.90%,26.53%,30.12%,26.13%,33.91%,26.13%,29.85%,33.30%,22.25%,41.51%,38.43%,37.44%,28.07%,32.96%,31.04%,38.24%,38.89%,43.58%,52.44%,40.33%,Upgrade
36,Operating Margin,2.06%,-10.55%,18.25%,4.66%,22.12%,27.14%,14.41%,-17.26%,-50.18%,27.08%,10.79%,13.37%,17.68%,19.45%,20.52%,15.87%,24.12%,19.67%,19.34%,23.53%,Upgrade
37,Profit Margin,5.36%,-10.09%,15.06%,2.44%,19.67%,23.90%,11.92%,-12.08%,-36.24%,27.03%,9.23%,13.93%,16.34%,18.52%,16.23%,16.37%,20.47%,18.94%,21.44%,20.18%,Upgrade
38,Free Cash Flow Margin,-4.63%,-45.02%,-91.56%,54.56%,-25.62%,68.52%,-30.31%,73.06%,-101.02%,127.83%,-1024.22%,-15.40%,-30.64%,-17.79%,-251.76%,5.99%,59.89%,-23.85%,-67.41%,20.99%,Upgrade
39,EBITDA,8.1,-8.8,26.03,13.56,48.26,30.05,18.63,-30,-14.66,19.51,3.43,42.27,30.65,41.34,9.06,52.07,28.6,26.4,6.82,60.04,Upgrade
40,EBITDA Margin,4.07%,-6.80%,21.57%,6.61%,23.78%,31.25%,17.58%,-15.53%,-48.56%,31.67%,12.59%,13.52%,17.99%,19.58%,21.76%,16.03%,24.97%,20.17%,22.54%,23.91%,Upgrade
41,D&A For EBITDA,4.01,4.85,4.01,4.01,3.36,3.95,3.36,3.36,0.49,2.83,0.49,0.49,0.52,0.28,0.52,0.52,0.97,0.65,0.97,0.97,Upgrade
42,EBIT,4.09,-13.65,22.02,9.55,44.9,26.1,15.27,-33.36,-15.15,16.69,2.94,41.78,30.14,41.06,8.54,51.56,27.63,25.75,5.85,59.07,Upgrade
43,EBIT Margin,2.06%,-10.55%,18.25%,4.66%,22.12%,27.14%,14.41%,-17.26%,-50.18%,27.08%,10.79%,13.36%,17.68%,19.45%,20.52%,15.87%,24.12%,19.67%,19.34%,23.53%,Upgrade
44,Effective Tax Rate,18.05%,-,19.21%,35.39%,15.14%,15.57%,20.76%,-,-,17.76%,36.81%,6.25%,14.95%,14.76%,19.93%,13.40%,13.20%,12.54%,17.58%,13.24%,Upgrade
45,Revenue as Reported,198.85,129.39,120.65,205.07,202.97,96.18,105.97,193.24,30.19,61.62,27.25,312.61,170.42,211.07,41.64,324.93,114.55,130.9,30.26,251.05,Upgrade
