,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,196.51,282.17,469.76,503.74,129.2,145.34,98.4,197.24,-,238.4,232.22,213.17,217.48,197.89,227.66,218.14,235.78,191.22,188.66,135.6,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,Upgrade
2,Trading Asset Securities,250,250,100,150,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,446.51,532.17,569.76,653.74,129.2,145.34,98.4,197.24,-,238.4,232.22,213.17,217.48,197.89,227.66,218.14,235.78,191.22,188.66,155.6,Upgrade
4,Cash Growth,245.59%,266.16%,479.01%,231.45%,-,-39.04%,-57.63%,-7.47%,-,20.47%,2.00%,-2.28%,-7.76%,3.49%,20.67%,40.20%,2.01%,-12.91%,-7.39%,-25.23%,Upgrade
5,Accounts Receivable,924.56,866.2,843.8,737.26,703.94,667.95,569.05,631.82,-,646.83,724.52,757.89,832.56,899.93,763.73,786.51,748.65,654.26,645.26,623.69,Upgrade
6,Other Receivables,7.54,7,5.08,5.67,4.62,5.22,33.08,4.3,-,4.13,6.26,6.94,5.01,5.63,5.16,5.73,7.96,5.81,5.15,4.55,Upgrade
7,Receivables,932.1,873.2,848.88,742.93,708.56,673.17,602.14,636.12,-,650.96,730.78,764.83,837.57,905.56,768.9,792.24,756.61,660.07,650.41,628.24,Upgrade
8,Inventory,456.64,442.92,411.43,395.82,409.05,393.91,424.11,405.95,-,399.42,384.71,349.54,400.43,371.97,391.04,362.78,350.21,317.35,242.01,293.51,Upgrade
9,Other Current Assets,35.42,27.11,25.13,20.85,32.73,16.1,13.07,13.29,-,21.13,23.89,23.48,15.7,16.79,36.16,14.78,25.71,24.89,32.71,21.59,Upgrade
10,Total Current Assets,1871,1875,1855,1813,1280,1229,1138,1253,-,1310,1372,1351,1471,1492,1424,1388,1368,1194,1114,1099,Upgrade
11,"Property, Plant & Equipment",1163,1178,1131,1168,1155,1157,1123,1154,-,1112,1070,1073,1031,1044,1073,1100,846.43,868.88,890.67,924.82,Upgrade
12,Long-Term Investments,7.16,7.16,7.16,8.01,8.01,8.01,8.01,8.01,-,13.71,13.71,13.71,11.98,12.32,11.31,11.31,11.31,11.31,11.31,11.31,Upgrade
13,Other Intangible Assets,111.29,111.94,113.79,115.32,116.41,118.03,119.59,123.1,-,126.42,127.67,129.51,131.14,130.76,132.09,133.72,114.94,112.52,115.29,117.01,Upgrade
14,Long-Term Deferred Tax Assets,38.55,46.25,39.53,43.42,39.32,40.3,36.27,34.95,-,20.5,15.46,15.99,14.53,15.14,15.29,15.15,18.36,18.1,18.5,16.81,Upgrade
15,Long-Term Deferred Charges,13.21,11.65,11.02,10.36,7.73,7.01,7.17,6.86,-,3.91,3.54,2.77,2.97,2.85,3.27,2.52,2.43,2.69,2.23,1.15,Upgrade
16,Other Long-Term Assets,79.48,73.23,85.91,87.49,101.4,118.16,149.89,133.43,-,104.92,127.98,78,115.37,51.67,-,-,-,-,-,-,Upgrade
17,Total Assets,3283,3304,3244,3246,2707,2677,2581,2713,-,2692,2730,2664,2778,2749,2659,2651,2362,2207,2152,2170,Upgrade
18,Accounts Payable,670.19,688.87,713.1,754.3,653.15,604.03,578.27,691.56,-,674.12,650.83,589.59,720.29,710.46,602.66,664.73,551.05,445.43,393.45,402.6,Upgrade
19,Accrued Expenses,32.4,35.82,33.61,44.16,30.36,34.3,27.2,49.68,-,35.32,24.64,49.67,30.25,58.07,29.14,65.16,30.06,34.99,25.74,41.26,Upgrade
20,Short-Term Debt,699.28,683.06,612.29,630.12,614.34,579.09,515.55,528.02,-,402.2,465.42,379.41,302.1,237.1,266.64,256.46,212.1,205,200,200,Upgrade
21,Current Portion of Long-Term Debt,27.2,3.11,-,23.11,22.9,20,-,32.1,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,-,15.44,26.95,9.18,-,3.53,32.1,0.73,-,2.62,1.19,3.06,2.52,0.54,8.93,14.67,15,20.49,27.28,26.92,Upgrade
23,Current Income Taxes Payable,8.11,0.25,13.24,6.73,12.92,7.22,28.57,0.13,-,0.11,14.29,0.19,5.46,1.89,32.39,7.84,16.64,4.2,5.4,1.16,Upgrade
24,Current Unearned Revenue,2.81,4.68,3.92,9.67,11.2,12.92,17.28,19.59,-,2.25,3.7,3.19,3.14,3.78,2.31,2.89,2.38,2.66,2.37,2.22,Upgrade
25,Other Current Liabilities,14.19,18.92,26.59,30.14,73.96,91.04,87.76,91.12,-,96.19,115.24,136.15,131.64,154.16,111.04,115.28,13.88,2.22,8.85,1.28,Upgrade
26,Total Current Liabilities,1454,1450,1430,1507,1419,1352,1287,1413,-,1213,1275,1161,1195,1166,1053,1127,841.11,714.98,663.08,675.45,Upgrade
27,Long-Term Debt,30.6,40.6,20.9,20.7,71,76,33.9,22.9,-,52.1,32.1,32.1,20,20,-,-,-,-,-,-,Upgrade
28,Long-Term Leases,24.54,27.05,73.06,16.75,26.03,26.31,1.75,1.5,-,2.1,2.61,2.02,4.09,2.51,3.81,1.83,8.29,9.37,9.05,15.83,Upgrade
29,Long-Term Unearned Revenue,35.71,36.58,37.47,39.45,25.48,27.41,29.41,31.42,-,32.51,34.59,36.75,41.8,43.7,45.8,49.7,51.25,53.17,55.01,56.17,Upgrade
30,Total Liabilities,1545,1554,1561,1584,1541,1482,1352,1469,-,1300,1345,1232,1261,1232,1103,1179,900.65,777.52,727.14,747.44,Upgrade
31,Common Stock,562.1,562.1,562.1,562.1,492.01,492.01,492.01,492.01,-,492.01,492.01,492.01,487.41,487.41,487.41,468.86,468.86,468.86,468.86,468.86,Upgrade
32,Additional Paid-In Capital,1322,1322,1301,1301,853.29,853.29,853.29,853.29,-,845.61,832.21,827.48,809.32,804.62,794.6,750.77,750.77,750.77,750.77,750.77,Upgrade
33,Retained Earnings,-138.45,-135.19,-154.78,-178.64,-124.5,-100.46,-70.42,-61.7,-,87.54,119.92,171.27,279.74,283.87,274.21,252.51,240.94,208.86,204.02,202.15,Upgrade
34,Treasury Stock,-,-,-,-,-37.39,-37.39,-37.39,-37.39,-,-44.82,-59.92,-59.92,-59.92,-59.92,-,-,-,-,-,-,Upgrade
35,Comprehensive Income & Other,2.54,2.57,2.76,1.98,2.53,2.25,1.58,1.26,-,1.84,1.2,1.26,-0,1.05,0.15,0.08,0.56,1,1,0.82,Upgrade
36,Total Common Equity,1748,1752,1711,1686,1186,1210,1239,1247,-,1382,1385,1432,1517,1517,1556,1472,1461,1429,1425,1423,Upgrade
37,Minority Interest,-10.15,-2.2,-28.43,-24.65,-20.13,-14.27,-9.49,-3.27,-,9.87,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Shareholders' Equity,1738,1749,1683,1662,1166,1195,1230,1244,-,1392,1385,1432,1517,1517,1556,1472,1461,1429,1425,1423,Upgrade
39,Total Liabilities & Equity,3283,3304,3244,3246,2707,2677,2581,2713,-,2692,2730,2664,2778,2749,2659,2651,2362,2207,2152,2170,Upgrade
40,Total Debt,781.61,769.26,733.2,699.86,734.27,704.93,583.3,585.25,-,459.02,501.32,416.59,328.7,260.15,279.39,272.96,235.39,234.86,236.33,242.75,Upgrade
41,Net Cash (Debt),-335.11,-237.09,-163.44,-46.12,-605.07,-559.6,-484.9,-388.01,-,-220.62,-269.1,-203.42,-111.22,-62.26,-51.73,-54.82,0.39,-43.64,-47.67,-87.15,Upgrade
42,Net Cash Per Share,-0.60,-0.42,-0.29,-0.08,-1.23,-1.14,-0.98,-0.79,-,-0.47,-0.52,-0.41,-0.23,-0.13,-0.11,-0.12,0.00,-0.09,-0.10,-0.19,Upgrade
43,Filing Date Shares Outstanding,562.1,562.1,562.1,562.1,492.01,492.01,492.01,492.01,492.25,492.01,492.01,492.01,487.61,487.41,487.41,468.86,468.86,468.86,468.86,468.86,Upgrade
44,Total Common Shares Outstanding,562.1,562.1,562.1,562.1,492.01,492.01,492.01,492.01,492.25,492.01,492.01,492.01,487.61,487.41,487.41,468.86,468.86,468.86,468.86,468.86,Upgrade
45,Working Capital,416.49,425.25,425.5,305.94,-139.28,-123.6,-149.01,-160.34,-,97.12,96.3,189.78,275.79,326.23,370.65,260.92,527.2,478.54,450.71,423.49,Upgrade
46,Book Value Per Share,3.11,3.12,3.04,3.00,2.41,2.46,2.52,2.54,-,2.81,2.82,2.91,3.11,3.11,3.19,3.14,3.12,3.05,3.04,3.03,Upgrade
47,Tangible Book Value,1637,1640,1597,1571,1070,1092,1119,1124,-,1256,1258,1303,1385,1386,1424,1339,1346,1317,1309,1306,Upgrade
48,Tangible Book Value Per Share,2.91,2.92,2.84,2.80,2.17,2.22,2.28,2.29,-,2.55,2.56,2.65,2.84,2.84,2.92,2.85,2.87,2.81,2.79,2.78,Upgrade
49,Buildings,-,469.5,-,468.97,-,526.3,-,536.96,-,478.02,-,415.8,-,420.57,-,-,-,413.06,-,413.06,Upgrade
50,Machinery,-,2091,-,2040,-,1965,-,1936,-,1886,-,1782,-,1738,-,-,-,1391,-,1397,Upgrade
51,Construction In Progress,-,155.41,-,129.01,-,75.31,-,61.67,-,82.59,-,167.01,-,135.25,-,-,-,10.36,-,10.64,Upgrade
