,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6369,4587,4053,5863,4654,3641,3769,3178,2741,3075,3188,2672,3434,2783,2954,2954,2855,3048,2977,2898,3802,Upgrade
1,Market Cap Growth,25.98%,25.98%,7.53%,84.45%,69.83%,18.40%,18.21%,18.97%,-20.20%,10.49%,7.94%,-9.55%,20.27%,-8.68%,-0.79%,1.94%,-24.91%,-20.73%,-29.44%,-36.81%,6.43%,Upgrade
2,Enterprise Value,6694,4822,4188,6448,5239,4186,4244,3563,3026,3306,3457,2783,3545,2845,3005,2953,2855,3091,3025,2943,3848,Upgrade
3,Last Close Price,11.33,8.16,7.21,10.43,8.28,7.40,7.66,6.46,5.57,6.25,6.48,5.43,6.98,5.71,6.06,6.06,6.09,6.50,6.35,6.18,8.11,Upgrade
4,PE Ratio,-,-,-116.72,-69.50,-,-,-,-,-,-,-,-,-,-,39.38,42.08,56.70,66.14,216.49,144.82,329.79,Upgrade
5,Forward PE,-,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,Upgrade
6,PS Ratio,2.83,2.06,1.88,2.87,2.55,2.09,2.29,2.14,1.84,2.09,2.29,1.74,2.12,1.72,1.77,1.91,1.99,2.18,2.28,2.22,2.90,Upgrade
7,PB Ratio,3.64,2.64,2.32,3.48,2.80,3.12,3.15,2.58,2.20,-,2.29,1.93,2.40,1.84,1.95,1.90,1.94,2.09,2.08,2.03,2.67,Upgrade
8,P/TBV Ratio,2.80,2.80,2.47,3.67,2.96,3.40,3.45,2.84,2.44,-,2.54,2.12,2.64,2.01,2.13,2.07,2.13,2.26,2.26,2.21,2.91,Upgrade
9,P/FCF Ratio,-,-,-,-,-73.26,-,-,-,-,-,-,-,-,-,-,-,23.54,40.99,43.97,33.17,-,Upgrade
10,P/OCF Ratio,-,-,-,-,536.73,-20.76,-,-,-,-47.77,-,-,-,93.23,-,-,21.45,37.45,38.87,27.91,-,Upgrade
11,EV/Sales Ratio,3.00,2.16,1.95,3.16,2.87,2.41,2.58,2.40,2.03,2.24,2.49,1.81,2.19,1.76,1.80,1.91,1.99,2.21,2.32,2.25,2.94,Upgrade
12,EV/EBITDA Ratio,40.70,32.69,32.58,73.28,-,-132.21,-55.22,-43.51,-,-,-127.49,-,-,22.52,18.43,16.00,17.00,17.84,19.84,18.70,26.12,Upgrade
13,EV/EBIT Ratio,-,-140.48,-83.92,-69.50,-,-,-,-,-,-,-,-,-,-,-,59.32,-,89.24,223.71,158.67,471.47,Upgrade
14,EV/FCF Ratio,-39.98,-,-,-,-82.47,-,-,-,-,-,-,-,-,-,-,-,23.54,41.58,44.67,33.70,-,Upgrade
15,Debt / Equity Ratio,0.45,0.45,0.44,0.44,0.42,0.63,0.59,0.47,0.47,-,0.33,0.36,0.29,0.22,0.17,0.18,0.19,0.16,0.16,0.17,0.17,Upgrade
16,Debt / EBITDA Ratio,4.75,3.65,3.60,2.43,-,5.31,17.84,24.67,-,-,23.73,-,-,5.08,3.35,1.17,2.20,1.11,1.43,1.37,1.67,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-11.02,-,-,-,-,-,-,-,-,-,-,-,2.25,3.17,3.47,2.71,-,Upgrade
18,Asset Turnover,0.71,0.68,0.70,0.70,0.75,0.67,0.53,-,-,0.42,0.53,0.62,0.48,0.63,0.67,0.67,0.66,0.56,0.61,0.72,Upgrade,
19,Inventory Turnover,4.56,4.51,4.44,4.73,5.11,4.42,3.97,3.16,-,-,2.77,3.71,4.81,2.68,4.01,3.68,4.22,3.56,3.50,4.11,4.33,Upgrade
20,Quick Ratio,0.95,0.95,0.97,0.99,0.93,0.59,0.61,0.54,0.59,-,0.73,0.76,0.84,0.88,0.95,0.95,0.90,1.18,1.19,1.27,1.16,Upgrade
21,Current Ratio,1.29,1.29,1.29,1.30,1.20,0.90,0.91,0.88,0.89,-,1.08,1.08,1.16,1.23,1.28,1.35,1.23,1.63,1.67,1.68,1.63,Upgrade
22,Return on Equity (ROE),-2.57%,3.37%,4.80%,-16.68%,-10.13%,-11.49%,-4.83%,-,-,-9.33%,-14.58%,-29.43%,-1.09%,2.51%,5.73%,3.16%,8.88%,1.36%,0.53%,2.06%,Upgrade,
23,Return on Assets (ROA),0.59%,0.43%,2.28%,-6.50%,-0.72%,-3.54%,-3.44%,-,-,-3.40%,-4.28%,-8.20%,-1.46%,-2.27%,2.54%,-0.17%,1.99%,0.73%,0.98%,0.20%,Upgrade,
24,Return on Capital (ROIC),0.78%,0.57%,3.10%,-9.08%,-1.02%,-5.01%,-5.00%,-,-,-4.92%,-6.18%,-12.08%,-2.23%,-3.40%,3.77%,-0.25%,2.71%,0.95%,1.27%,0.25%,Upgrade,
25,Return on Capital Employed (ROCE),-,-1.88%,-2.69%,-5.11%,-,-,-,-,-,-,-,-,-,-,-,3.10%,-,2.28%,0.91%,1.25%,0.55%,Upgrade
26,Earnings Yield,-0.22%,-0.30%,-0.86%,-1.44%,-2.51%,-4.19%,-5.02%,-6.03%,-8.55%,-8.23%,-6.16%,-5.78%,-2.37%,1.39%,2.54%,2.38%,1.76%,1.51%,0.46%,0.69%,0.30%,Upgrade
27,FCF Yield,-2.63%,-3.65%,-2.98%,-1.85%,-1.36%,-7.33%,-7.68%,-8.95%,-10.86%,-7.16%,-7.67%,-9.27%,-6.87%,-4.52%,-0.72%,1.04%,4.25%,2.44%,2.27%,3.01%,1.57%,Upgrade
28,Payout Ratio,0.00%,-,28.74%,26.29%,-,-,-,-,-,-,-,-,-,-,51.66%,8.83%,17.74%,5.02%,91.36%,16.31%,68.59%,Upgrade
29,Buyback Yield / Dilution,-13.29%,-14.27%,-14.47%,-14.02%,-10.39%,0.13%,-4.31%,3.92%,0.63%,-0.95%,2.25%,-8.13%,-5.69%,-3.99%,-2.39%,-1.44%,-1.37%,-13.67%,-0.87%,0.07%,2.48%,Upgrade
30,Total Shareholder Return,-13.29%,-14.27%,-14.47%,-14.02%,-10.39%,0.13%,-4.31%,3.92%,0.63%,-0.95%,2.25%,-8.13%,-5.69%,-3.99%,-2.39%,-1.44%,-1.37%,-13.67%,-0.87%,0.07%,2.48%,Upgrade
