,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,59,40,51,32,49,98,85,113,113,119,143,153,161,168,184,200,205,124,201,333,384,Upgrade
1,Market Cap Growth,-59.38%,-59.38%,-39.76%,-71.82%,-56.36%,-17.24%,-40.71%,-26.17%,-29.94%,-29.27%,-22.22%,-23.59%,-21.50%,35.54%,-8.16%,-40.00%,-46.67%,-59.67%,-47.03%,-50.00%,-48.63%,Upgrade
2,Enterprise Value,433,405,417,324,341,420,407,350,350,355,380,362,371,344,360,225,231,247,324,412,464,Upgrade
3,PE Ratio,-,-,-,-,-,-,-,-11.43,-,-,-,-,-14.60,-,-,-,-,-,8.61,-,-,Upgrade
4,PS Ratio,0.34,0.23,0.32,0.17,0.28,0.58,0.48,0.61,0.84,0.90,1.17,-,1.92,2.26,2.80,-,2.28,1.38,1.95,3.63,3.88,Upgrade
5,PB Ratio,0.25,0.14,0.18,0.11,0.16,0.32,0.25,0.34,-,0.36,0.39,0.42,-,0.51,0.55,0.59,-,0.37,0.54,0.90,-,Upgrade
6,P/FCF Ratio,-,1.82,4.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/OCF Ratio,-,1.82,4.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,EV/Sales Ratio,2.45,2.29,2.58,1.77,1.96,2.47,2.32,1.90,2.61,2.71,3.11,-,4.43,4.62,5.47,-,2.57,2.74,3.15,4.50,4.69,Upgrade
9,EV/EBITDA Ratio,53.53,-,-,46.78,-,-,6664.90,141.99,-,-,-246.86,-,-,-,-,-,-,-,-27.88,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-29.28,-30.73,-,-,-42.16,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/FCF Ratio,-3.70,18.43,37.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Debt / Equity Ratio,1.32,1.32,1.32,1.16,0.99,0.99,0.91,0.91,-,0.95,0.83,0.83,-,0.64,0.51,0.51,-,0.26,0.30,0.30,-,Upgrade
13,Debt / EBITDA Ratio,45.82,391.47,391.47,24.03,-,-,18.55,8.89,-,-,11.70,-,-,-,-,-,-,-,14.30,-,-,Upgrade
14,Debt / FCF Ratio,-,16.83,33.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.80,0.80,0.80,0.65,-,0.68,-,0.31,-,1.02,-,1.11,-,0.35,-,0.31,-,1.01,-,0.33,-,Upgrade
16,Current Ratio,0.86,0.86,0.86,0.86,-,0.72,-,0.58,-,1.54,-,1.81,-,0.69,-,0.77,-,1.04,-,1.23,-,Upgrade
17,Asset Turnover,0.24,0.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Equity (ROE),-7.98%,-7.72%,-8.41%,-7.78%,-7.08%,-1.66%,-,-,-15.97%,-0.18%,-,-,-8.73%,-6.67%,-,-,-17.34%,59.45%,-,-,Upgrade,
19,Return on Assets (ROA),-1.33%,-1.33%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
20,Return on Capital (ROIC),-1.53%,-1.53%,-0.03%,-1.42%,-1.57%,0.28%,-,-,-4.22%,1.19%,-,-,-1.91%,-1.62%,-,-,-7.08%,-0.74%,-,-,Upgrade,
21,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-2.60%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Earnings Yield,-35.62%,-52.97%,-40.95%,-55.13%,3.33%,-2.99%,-10.89%,-8.75%,-21.15%,-9.71%,-5.09%,-,-6.85%,-11.78%,-14.92%,-,7.75%,10.75%,11.62%,-9.39%,-0.39%,Upgrade
23,Earnings Yield,-35.62%,-52.97%,-40.95%,-55.13%,3.33%,-2.99%,-10.89%,-8.75%,-21.15%,-9.71%,-5.09%,-,-6.85%,-11.78%,-14.92%,-,7.75%,10.75%,11.62%,-9.39%,-0.39%,Upgrade
24,FCF Yield,-196.87%,55.09%,21.49%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-,-,-,-,5.54%,-,-,-,-5.86%,0.02%,4.60%,Upgrade,
26,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-,-,-,-,5.54%,-,-,-,-5.86%,0.02%,4.60%,Upgrade,
