,Fiscal Quarter,H1 2025,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,6.76,13.62,48.52,52.39,4.68,7.27,2.12,9.31,3.38,42.5,Upgrade
1,Short-Term Investments,-,-,-,0.53,-,0.73,-,1.51,-,1,Upgrade
2,Cash & Short-Term Investments,6.76,13.62,48.52,52.92,4.68,8,2.12,10.82,3.38,43.5,Upgrade
3,Cash Growth,-86.08%,-74.26%,936.05%,561.42%,120.58%,-26.03%,-37.26%,-75.13%,-20.64%,1874.40%,Upgrade
4,Accounts Receivable,3.17,13.69,20.02,8.47,12.29,10.42,5.11,7.63,15.11,27.63,Upgrade
5,Other Receivables,61,42,-,4.55,-,2.9,-,0.15,-,3.83,Upgrade
6,Receivables,64.17,55.69,20.02,13.02,12.7,13.73,5.52,98.78,16.13,124.14,Upgrade
7,Inventory,-,-,-,-,1.02,-,2.96,-,14.77,-,Upgrade
8,Prepaid Expenses,41.74,65,70.69,9.75,10.65,5.64,8.68,6.58,4.89,2.58,Upgrade
9,Other Current Assets,-,-,-,1.26,-,-,4.08,2.53,8.3,6.51,Upgrade
10,Total Current Assets,112.66,134.31,139.22,76.95,29.06,27.37,23.37,118.71,47.48,176.73,Upgrade
11,"Property, Plant & Equipment",113.09,133.24,142.64,138.11,136.47,139.19,115.95,118.67,89.54,79.31,Upgrade
12,Long-Term Investments,-,5.32,5.28,51.51,64.28,64.38,60.09,60.06,32,-,Upgrade
13,Other Intangible Assets,76.67,75.85,26.64,32.13,56.46,59.64,78.15,75.75,102.98,107.33,Upgrade
14,Total Assets,302.42,348.71,313.78,298.69,286.27,290.58,277.55,373.18,383.81,379.5,Upgrade
15,Accounts Payable,0.84,55.45,52.53,55.44,12,9.42,0.91,1.03,3.53,13.62,Upgrade
16,Accrued Expenses,57.13,52.04,53.95,38.63,51.06,40.91,27.09,35.78,28.72,19.59,Upgrade
17,Short-Term Debt,36.23,53.68,60.26,261.49,61.19,54.84,28.76,25.95,75.13,70.13,Upgrade
18,Current Portion of Long-Term Debt,70.68,100.79,251.34,39.94,217.69,168.97,42.07,140.28,-,-,Upgrade
19,Current Portion of Leases,1.05,0.07,0.07,0.46,0.89,0.88,0.22,2.48,-,1.04,Upgrade
20,Current Unearned Revenue,13.49,4.52,4.52,4.52,9.29,9.55,6.86,10.95,-,-,Upgrade
21,Other Current Liabilities,-,26.21,-,-,-,-,-,-,-,-,Upgrade
22,Total Current Liabilities,179.43,292.75,422.66,400.47,352.11,284.57,105.89,216.46,107.37,104.38,Upgrade
23,Long-Term Debt,2.51,10.37,9.78,14.33,2.15,38.12,197.87,141.87,215.82,172.94,Upgrade
24,Long-Term Leases,-,-,-,-,0.17,0.46,0.02,1.69,-,-,Upgrade
25,Long-Term Deferred Tax Liabilities,6.32,9.03,10.38,9.03,12.36,7.28,11.25,11.8,18.45,17.19,Upgrade
26,Total Liabilities,188.26,312.14,442.81,423.83,366.79,330.43,315.03,371.83,341.65,294.5,Upgrade
27,Common Stock,29.13,21.13,15.82,15.15,15.15,15.15,12.63,12.63,10.52,210.49,Upgrade
28,Additional Paid-In Capital,158.96,143.56,91.93,77.22,77.22,77.22,20.65,20.65,-,517.79,Upgrade
29,Retained Earnings,3.2,43.89,46.31,78.06,91.89,116.64,167.78,172.01,88.82,-595.95,Upgrade
30,Comprehensive Income & Other,261.41,153.84,20.21,24.4,52.81,44.82,45.99,42.91,21.86,26.58,Upgrade
31,Total Common Equity,452.7,362.41,174.27,194.83,237.08,253.83,247.05,248.21,121.2,158.91,Upgrade
32,Minority Interest,-338.54,-325.84,-303.3,-319.97,-317.59,-293.68,-284.52,-246.85,-79.04,-73.91,Upgrade
33,Shareholders' Equity,114.16,36.57,-129.03,-125.14,-80.52,-39.84,-37.48,1.35,42.16,84.99,Upgrade
34,Total Liabilities & Equity,302.42,348.71,313.78,298.69,286.27,290.58,277.55,373.18,383.81,379.5,Upgrade
35,Total Debt,110.47,164.9,321.45,316.22,282.09,263.26,268.92,312.27,290.95,244.11,Upgrade
36,Net Cash (Debt),-103.71,-151.27,-272.93,-263.3,-277.4,-255.26,-266.8,-301.45,-287.57,-200.61,Upgrade
37,Net Cash Per Share,-0.18,-0.38,-0.87,-,-1.01,-,-1.06,-1.36,-1.37,-1.10,Upgrade
38,Filing Date Shares Outstanding,582.53,422.53,316.32,303.05,303.05,303.05,252.54,252.54,210.48,210.48,Upgrade
39,Total Common Shares Outstanding,582.53,422.53,316.32,303.05,303.05,303.05,252.54,252.54,210.48,210.48,Upgrade
40,Working Capital,-66.77,-158.44,-283.44,-323.52,-323.06,-257.2,-82.52,-97.75,-59.9,72.35,Upgrade
41,Book Value Per Share,0.78,0.86,0.55,0.64,0.78,0.84,0.98,0.98,0.58,0.75,Upgrade
42,Tangible Book Value,376.03,286.56,147.63,162.71,180.61,194.19,168.9,172.46,18.22,51.58,Upgrade
43,Tangible Book Value Per Share,0.65,0.68,0.47,0.54,0.60,0.64,0.67,0.68,0.09,0.25,Upgrade
44,Buildings,-,-,-,74.17,-,76.99,-,42.5,-,8.93,Upgrade
45,Machinery,-,-,-,38.22,-,38.07,-,34.67,-,25.46,Upgrade
46,Construction In Progress,-,-,-,57.62,-,23.15,-,35.7,-,65.62,Upgrade
