,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7389,7918,6769,8751,6137,6743,8425,9176,9649,12170,9621,7651,6777,3341,3139,2638,3085,2777,2617,2424,3011,Upgrade
1,Market Cap Growth,17.43%,17.43%,-19.66%,-4.63%,-36.40%,-44.59%,-12.43%,19.93%,42.37%,264.31%,206.55%,190.05%,119.66%,20.29%,19.93%,8.80%,2.46%,8.70%,-20.89%,-24.02%,28.31%,Upgrade
2,Enterprise Value,7608,8206,6497,9140,6525,6944,8510,9440,9913,12320,9619,7533,6659,3212,3248,2755,3203,2903,2664,2424,3011,Upgrade
3,Last Close Price,17.04,18.26,15.61,20.18,17.91,19.68,24.59,26.78,28.16,35.52,28.08,22.33,19.78,9.75,9.10,8.84,10.34,9.31,8.77,8.13,10.10,Upgrade
4,PE Ratio,-,-,-,-,216.93,-30.19,-,-49.33,-,-76.13,-61.09,-,-,93.28,93.67,81.03,77.29,54.93,37.76,40.59,39.69,Upgrade
5,Forward PE,-,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,47.13,Upgrade
6,PS Ratio,6.66,7.04,4.67,5.29,3.71,5.42,7.03,7.62,10.22,16.26,19.50,23.13,21.02,7.99,6.77,5.37,6.15,5.38,5.03,5.00,5.61,Upgrade
7,PB Ratio,3.88,4.17,3.40,4.15,8.27,9.22,11.58,12.24,13.47,12.74,10.09,8.17,7.17,2.99,2.82,3.38,3.95,3.58,3.38,3.24,4.07,Upgrade
8,P/TBV Ratio,7.42,7.42,5.82,6.80,-,-,-,-,-,-,-,9.98,8.74,4.20,3.94,5.67,6.64,6.24,5.91,5.83,7.37,Upgrade
9,P/FCF Ratio,-,-,-11.07,-,-,-,-,-118.11,-,1001.36,-,-141.60,-97.80,-,-,62.17,128.23,42.80,51.81,-,60.83,Upgrade
10,P/OCF Ratio,-,-,95.08,-,15.74,130.65,-,22.15,-,32.89,-,1722.57,-424.20,-174.58,-,26.85,41.24,25.23,31.02,-,46.96,Upgrade
11,EV/Sales Ratio,6.77,7.30,4.48,5.52,3.95,5.59,7.10,7.84,10.50,16.46,19.49,22.77,20.65,7.68,7.01,5.61,6.39,5.62,5.12,5.00,5.61,Upgrade
12,EV/EBITDA Ratio,-,-104.21,-,151.79,50.91,144.88,-,88.26,-,177.16,166.25,457.81,-,42.89,45.36,29.67,31.73,32.80,24.56,26.11,27.16,Upgrade
13,EV/EBIT Ratio,-,-,-,-,109.08,-425.84,-,294.26,-,2260.70,-2152.21,-,-,77.49,81.71,45.75,45.82,49.17,33.51,37.08,35.88,Upgrade
14,EV/FCF Ratio,-9.14,-,-10.62,-,-,-,-,-121.51,-,1013.66,-,-139.42,-96.09,-,-,64.93,133.12,44.74,52.73,-,60.83,Upgrade
15,Debt / Equity Ratio,0.27,0.27,0.36,0.20,1.48,0.76,0.43,0.37,0.88,0.34,0.22,0.07,0.07,0.00,0.00,0.21,0.20,0.23,0.23,0.16,0.17,Upgrade
16,Debt / EBITDA Ratio,-,13.49,-,14.28,10.44,2.89,-,0.91,-,3.05,0.82,11.24,-,0.08,0.06,3.83,1.36,3.92,1.03,1.56,1.93,Upgrade
17,Debt / FCF Ratio,-,-,-1.17,-,-,-,-,-3.54,-,26.68,-,-1.23,-0.96,-,-,3.82,6.44,2.81,3.53,-,2.52,Upgrade
18,Asset Turnover,0.04,0.06,0.27,0.60,0.40,0.34,0.42,0.29,0.45,0.63,0.32,0.11,0.26,0.49,0.30,0.49,0.47,0.63,0.34,0.55,Upgrade,
19,Inventory Turnover,2.76,0.33,2.34,3.91,5.49,2.28,2.22,2.17,1.99,2.83,3.87,1.59,0.28,1.02,2.02,1.15,1.92,2.18,2.43,1.50,2.68,Upgrade
20,Quick Ratio,0.30,0.30,0.30,0.51,0.29,0.32,0.26,0.33,0.29,0.38,0.39,5.34,3.96,4.87,3.59,0.93,0.88,1.08,1.16,0.89,0.96,Upgrade
21,Current Ratio,0.43,0.43,0.57,0.66,0.47,0.58,0.54,0.59,0.52,0.65,0.61,8.80,8.24,8.92,6.55,2.59,2.59,2.81,2.72,1.84,1.78,Upgrade
22,Return on Equity (ROE),-18.35%,-23.79%,-9.34%,6.18%,2.12%,-12.09%,18.31%,-114.59%,0.69%,7.54%,-3.87%,-66.16%,1.52%,11.79%,0.13%,1.78%,0.99%,14.15%,4.09%,7.69%,Upgrade,
23,Return on Assets (ROA),-0.50%,-6.32%,-0.61%,0.19%,2.18%,-2.56%,4.51%,-5.77%,1.38%,3.84%,-2.10%,-6.95%,1.33%,2.96%,0.48%,4.83%,1.11%,8.08%,2.79%,2.21%,Upgrade,
24,Return on Capital (ROIC),-1.03%,-13.36%,-1.44%,0.52%,6.98%,-8.58%,12.56%,-13.89%,3.32%,6.75%,-2.21%,-7.30%,1.41%,3.21%,0.52%,5.27%,1.20%,9.27%,3.37%,2.78%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,4.05%,-1.09%,-,2.41%,-,0.39%,-0.43%,-,-,3.72%,3.56%,6.80%,7.90%,6.55%,8.83%,7.86%,10.18%,Upgrade
26,Earnings Yield,-3.12%,-2.91%,-2.03%,-0.44%,0.46%,-3.31%,-2.68%,-2.03%,-2.37%,-1.31%,-1.64%,-1.93%,-2.04%,1.07%,1.07%,1.23%,1.29%,1.82%,2.65%,2.46%,2.52%,Upgrade
27,FCF Yield,-11.26%,-10.51%,-9.04%,-8.45%,-2.67%,-2.38%,-1.76%,-0.85%,-2.24%,0.10%,0.05%,-0.71%,-1.02%,-1.99%,-1.69%,1.61%,0.78%,2.34%,1.93%,1.39%,1.64%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56%,-,-,-,-,Upgrade
29,Payout Ratio,0.00%,-,-,-,71.36%,112.39%,-,10.81%,-,274.96%,5.89%,-,-,199.35%,46.35%,731.58%,-,-,-,19.96%,6.17%,Upgrade
30,Buyback Yield / Dilution,-38.48%,-129.26%,-23.68%,2.81%,-47.06%,59.24%,-54.81%,-10.81%,10.21%,-37.68%,19.13%,-2.47%,-8.74%,-2.88%,-6.46%,-16.78%,34.09%,-29.88%,-6.05%,16.02%,-53.61%,Upgrade
31,Total Shareholder Return,-38.48%,-129.26%,-23.68%,2.81%,-47.06%,59.24%,-54.81%,-10.81%,10.21%,-37.68%,19.13%,-2.47%,-8.74%,-2.88%,-6.46%,-16.78%,34.65%,-29.88%,-6.05%,16.02%,-53.61%,Upgrade
