,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1956,2306,2171,2576,2670,2738,2886,3345,2630,2144,2616,2751,2778,3223,2765,2792,2630,2724,2428,2616,3115,Upgrade
1,Market Cap Growth,-15.76%,-15.76%,-24.77%,-22.98%,1.54%,27.67%,10.31%,21.57%,-5.34%,-33.47%,-5.37%,-1.45%,5.64%,18.32%,13.89%,6.70%,-15.58%,-12.93%,-24.37%,-39.94%,-15.07%,Upgrade
2,Enterprise Value,6214,7379,5797,6797,6874,7633,6521,6582,7698,7211,7598,6994,7282,7727,5490,5516,5529,5624,4145,4333,5655,Upgrade
3,Last Close Price,1.45,1.71,1.61,1.74,1.80,1.85,1.95,2.06,1.62,1.32,1.61,1.53,1.54,1.79,1.54,1.42,1.34,1.30,1.16,1.25,1.48,Upgrade
4,PE Ratio,2.58,3.07,2.39,2.92,2.78,2.76,3.07,4.37,3.04,3.86,-,4.00,-,5.67,-,3.44,-,3.25,3.12,4.09,4.23,Upgrade
5,Forward PE,-,2.10,2.19,2.14,2.24,2.42,2.45,2.75,2.35,1.97,2.34,2.39,2.34,2.85,2.59,2.77,2.61,2.94,2.79,3.20,3.77,Upgrade
6,PS Ratio,0.18,0.22,0.20,0.24,0.23,0.24,0.26,0.37,0.29,0.45,-,0.44,-,0.53,-,0.31,-,0.27,0.24,0.31,0.33,Upgrade
7,PB Ratio,0.22,0.26,0.26,0.31,0.32,0.34,0.37,0.41,0.33,0.29,0.34,0.34,0.35,0.43,0.39,0.39,0.39,0.42,0.40,0.47,0.55,Upgrade
8,P/TBV Ratio,0.30,0.30,0.29,0.35,0.35,0.40,0.42,0.42,0.37,0.34,0.39,0.41,0.41,0.52,0.44,0.47,0.44,0.49,0.45,0.51,0.59,Upgrade
9,P/FCF Ratio,15.75,-,4.68,-,-16.22,-,-,-,2.00,-,-,-,-,-,-,-,-,7.52,1.98,-,2.22,Upgrade
10,P/OCF Ratio,6.75,-,2.32,-,7.38,3.42,-,-,1.74,-,-,-,-,-,-,-,-,3.67,1.70,-,1.96,Upgrade
