,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1949,2235,2405,3310,2129,2325,2983,4240,2816,3104,3527,4146,2913,2569,2597,3534,3030,2967,-,3885,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.84,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,8.6,8.6,8.6,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1949,2235,2405,3310,2129,2325,2983,4240,2824,3112,3536,4146,2913,2569,2597,3534,3053,2967,3885,3885,Upgrade
4,Cash Growth,-8.42%,-3.89%,-19.37%,-21.95%,-24.63%,-25.29%,-15.63%,2.28%,-3.06%,21.17%,36.15%,17.31%,-4.57%,-13.43%,-33.15%,-9.03%,-21.41%,-3.34%,26.55%,-0.20%,Upgrade
5,Accounts Receivable,9917,9565,9363,9480,9201,9181,8867,8155,8456,8063,7764,7952,7978,7996,7086,7417,6638,7983,-,7638,Upgrade
6,Other Receivables,164.34,-,88.66,-,150.49,-,142.13,-,350.51,-,375.56,-,410.87,-,172.96,-,125.27,-,-,-,Upgrade
7,Receivables,10081,9565,9452,9480,9351,9181,9009,8155,8806,8063,8140,7952,8389,7996,7259,7417,6763,7983,-,7638,Upgrade
8,Inventory,81.31,86.03,76.03,70.66,76.37,57.43,71.38,67.92,48.1,51.72,50.84,127.05,209.83,114.09,269.7,144.69,234.23,265.09,-,116.22,Upgrade
9,Prepaid Expenses,98.92,409.53,40.75,444.65,-,391.62,170.49,415.92,318.63,924.47,357.66,882.63,299.83,808.02,312.41,556.8,359.95,687.76,-,1011,Upgrade
10,Other Current Assets,275.73,101.83,175.55,99.94,328.64,65.01,186.81,41.05,275.79,40.21,197.62,1128,219.61,34.33,1003,39.18,946.33,27.76,-,22.88,Upgrade
11,Total Current Assets,12486,12397,12149,13405,11885,12020,12421,12920,12273,12192,12282,14236,12032,11521,11441,11692,11356,11930,-,12673,Upgrade
12,"Property, Plant & Equipment",1706,2150,1614,1948,1325,1497,1248,1515,1120,1338,1101,1491,1030,1300,1030,1279,967.47,1186,-,1119,Upgrade
13,Long-Term Investments,3627,3590,3557,3490,3631,3419,2762,3160,2591,2879,2314,2509,2019,2166,1787,1997,1602,1763,-,1294,Upgrade
14,Goodwill,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,-,-,Upgrade
15,Other Intangible Assets,715.2,522.84,733.56,542.21,748.86,554.43,-,562.83,747.63,547.47,864.61,562.8,714.98,457.56,670.06,405.55,521.89,240.55,-,102.22,Upgrade
16,Long-Term Accounts Receivable,-,4674,-,4936,-,5020,-,5193,-,5133,-,5306,-,5299,-,5167,-,4882,-,4852,Upgrade
17,Long-Term Deferred Tax Assets,367.54,377.16,363.3,358.35,312.62,310.65,265.14,276.16,260.34,259.05,246.12,248.45,278.6,266.86,207.56,241.94,170.01,199.84,-,181.73,Upgrade
18,Long-Term Deferred Charges,179.65,-,162.39,-,70.81,-,72.41,-,50.91,-,49.04,-,64.17,-,54.89,-,28.46,-,-,-,Upgrade
19,Other Long-Term Assets,4960,127.14,5150,163.37,5508,277.01,6756,229.18,5756,193.71,6032,306.65,6197,293.9,5766,271.6,5576,236.29,-,237.17,Upgrade
20,Total Assets,24048,23844,23736,24850,23488,23104,23530,23862,22805,22547,22894,24666,22341,21310,20962,21060,20228,20444,-,20459,Upgrade
21,Accounts Payable,5157,5144,4993,5914,4759,4719,5006,5385,4214,4262,4248,4459,4207,4465,4462,4512,4334,4039,-,3989,Upgrade
22,Accrued Expenses,367.38,3.91,395.5,3.91,455.27,3.7,432.21,3.76,481.17,3.83,472.55,3.26,456.07,3.56,490.34,3.6,491.62,3.75,-,3.75,Upgrade
23,Short-Term Debt,974.46,799.8,811.24,811.25,567.46,393,501.4,515.34,119.89,118.59,123.69,113.19,99.39,401.21,105.69,110.69,105.62,123.29,-,118.96,Upgrade
24,Current Portion of Long-Term Debt,-,1244,-,1305,-,801.64,-,808.01,2691,2557,2284,2159,-,296.16,492.99,364.34,478,382.78,-,372.7,Upgrade
25,Current Portion of Leases,-,88.66,-,89.39,-,96.38,-,105.35,-,105.19,-,104.92,-,84.45,-,83.52,-,84.31,-,84.7,Upgrade
26,Current Income Taxes Payable,97.1,33.98,179.57,118.58,105.4,34.37,130.4,68.43,91.44,19.87,153.84,68.67,122.91,27.74,102.41,48.36,23.91,22.22,-,22.88,Upgrade
