,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+10 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+10 Quarters
0,Cash & Equivalents,-,105.11,138.28,40.94,44.98,39.01,148.84,45.88,52.74,25.31,64.46,53.05,44.21,83.07,180.37,104.31,114.61,134.82,235.75,77.31,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,363.86,-,Upgrade
2,Trading Asset Securities,-,60.96,40.51,132.32,162.38,144.68,90.45,267.09,305.12,299.22,294.66,354.8,424.08,355.91,295.7,410.26,472.45,-,-,-,Upgrade
3,Cash & Short-Term Investments,166.07,166.07,178.79,173.27,207.35,183.69,239.28,312.97,357.87,324.53,359.12,407.86,468.29,438.98,476.08,514.58,587.07,134.82,599.61,77.31,Upgrade
4,Cash Growth,-19.91%,-9.59%,-25.28%,-44.64%,-42.06%,-43.40%,-33.37%,-23.26%,-23.58%,-26.07%,-24.57%,-20.74%,-20.23%,225.62%,-20.60%,565.63%,-14.67%,-,170.40%,-79.88%,Upgrade
5,Accounts Receivable,-,315.11,272.3,313.4,273.97,325.35,257.29,267.58,222.76,300.84,195.58,219.86,154.61,219.61,157.65,167.97,131.31,262.06,160.47,152.01,Upgrade
6,Other Receivables,-,3.58,3.84,4.83,3.09,3.86,3.07,6.25,6.82,6.65,8.68,6.15,5.99,6.16,6.43,5.88,3.63,3.89,4.36,3.47,Upgrade
7,Receivables,-,318.69,276.14,318.23,277.06,329.2,260.36,273.83,229.57,307.49,204.26,226,160.61,225.77,164.08,173.85,134.94,265.95,164.83,155.48,Upgrade
8,Inventory,-,95.05,114.2,112,111.79,115.11,121.18,110.85,115.33,106,121.06,103.22,103.42,102.32,70.89,84.22,71.17,54.09,53.41,56.31,Upgrade
