,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,71216,70766,69630,72432,78695,78678,89376,73943,90528,74000,68690,Upgrade
1,Market Cap Growth,-2.30%,-2.30%,-11.52%,-7.94%,-11.95%,6.40%,-1.27%,-0.08%,31.79%,-6.06%,-23.08%,Upgrade
2,Enterprise Value,28987,30019,30584,34696,40966,40846,55164,39414,57199,39052,35140,Upgrade
3,Last Close Price,7.90,7.70,7.49,7.76,8.35,8.34,9.45,7.80,9.21,7.51,6.94,Upgrade
4,PE Ratio,18.94,19.62,15.82,12.06,13.45,19.82,15.58,5.88,9.38,381.64,-,Upgrade
5,Forward PE,13.21,12.46,11.47,11.63,11.98,12.62,11.62,9.48,10.28,7.73,7.93,Upgrade
6,PS Ratio,8.87,9.19,7.94,6.95,6.62,7.12,5.75,2.36,3.69,10.86,11.67,Upgrade
7,PB Ratio,0.41,0.42,0.42,0.44,0.48,0.49,0.56,0.47,0.58,0.50,0.47,Upgrade
8,P/TBV Ratio,0.42,0.42,0.42,0.44,0.48,0.49,0.57,0.47,0.58,0.50,0.47,Upgrade
9,P/FCF Ratio,82.71,-,-,-,-,19.42,13.94,11.97,41.52,131.19,11.76,Upgrade
10,P/OCF Ratio,-,-,-,-,-,19.23,13.82,11.89,40.81,120.11,11.66,Upgrade
11,PEG Ratio,22.45,4.48,-,-,2.96,7.02,-,-,0.41,0.33,0.49,Upgrade
12,EV/Sales Ratio,3.77,3.90,3.49,3.33,3.45,3.70,3.55,1.26,2.33,5.73,5.97,Upgrade
13,EV/EBITDA Ratio,11.37,13.86,12.58,9.81,9.34,8.98,7.54,2.48,4.54,13.49,13.95,Upgrade
14,EV/EBIT Ratio,12.05,14.38,13.09,10.22,9.62,9.17,7.65,2.50,4.58,14.01,14.60,Upgrade
15,EV/FCF Ratio,33.67,-,-,-,-,10.08,8.60,6.38,26.23,69.23,6.01,Upgrade
16,Debt / Equity Ratio,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.05,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,1.47,0.95,0.97,3.65,14.03,1.33,Upgrade
18,Return on Capital Employed (ROCE),1.21%,1.21%,1.35%,1.99%,2.53%,2.69%,4.40%,9.53%,7.63%,1.80%,1.56%,Upgrade
19,Earnings Yield,5.06%,5.10%,6.32%,8.29%,7.43%,5.05%,6.42%,17.02%,10.66%,0.26%,2.46%,Upgrade
20,FCF Yield,1.21%,-,-,-,-0.87%,5.15%,7.18%,8.35%,2.41%,0.76%,8.51%,Upgrade
21,Dividend Yield,7.34%,7.53%,7.75%,7.48%,6.94%,6.83%,6.03%,7.18%,5.97%,7.32%,7.92%,Upgrade
22,Buyback Yield / Dilution,-5.86%,-5.87%,-5.85%,-5.90%,-5.81%,-4.60%,-4.18%,-4.85%,-5.13%,-3.57%,-3.14%,Upgrade
23,Total Shareholder Return,1.48%,1.66%,1.90%,1.58%,1.13%,2.23%,1.85%,2.32%,0.84%,3.76%,4.78%,Upgrade
