,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,3854,3842,4923,5498,6383,4662,10892,20448,4098,2718,Upgrade
1,Revenue Growth (YoY),-21.71%,-30.12%,-22.87%,17.94%,-41.40%,-77.20%,165.82%,652.22%,29.32%,-20.33%,Upgrade
2,Cost of Revenue,2201,2342,3002,2890,3602,1946,5356,9119,1892,1146,Upgrade
3,Gross Profit,1653,1500,1921,2608,2781,2716,5536,11329,2206,1572,Upgrade
4,"Selling, General & Admin",461,396.07,481.93,410.59,490.41,379,488.48,417.38,405.9,380.62,Upgrade
5,Other Operating Expenses,109,99.88,106.12,135.84,92.16,82.82,91.12,104.63,109.2,94.55,Upgrade
6,Operating Expenses,570,495.96,588.04,546.43,582.57,461.82,579.6,522.01,515.09,475.17,Upgrade
7,Operating Income,1083,1004,1333,2062,2198,2254,4957,10807,1691,1097,Upgrade
8,Interest Expense,-29,-20.71,-22.29,-16.82,-24.18,-14.09,-17.09,-23.31,-23.36,-,Upgrade
9,Interest & Investment Income,1179,1167,1173,785.81,605.19,182.66,154.6,241.83,330.35,496.09,Upgrade
10,Earnings From Equity Investments,44,274.03,364.97,791.29,135.71,79.1,248.31,403.5,-12.24,-506.45,Upgrade
11,Other Non Operating Income (Expenses),23,-392.64,90.64,10.02,9.98,45.4,72.75,-272.66,399.24,145.79,Upgrade
12,EBT Excluding Unusual Items,2300,2032,2939,3632,2925,2547,5415,11156,2385,1232,Upgrade
13,Gain (Loss) on Sale of Investments,-8,-9.27,1.27,1.17,3.83,32.26,-1.81,1.41,0.12,-1.82,Upgrade
14,Gain (Loss) on Sale of Assets,-,-0.28,0.28,-0.16,0.16,2.96,1.05,8.94,8.33,59.3,Upgrade
15,Asset Writedown,-260,-210.98,17.98,193.32,-14.32,-595.41,-87.76,-19.38,-534.85,-2190,Upgrade
16,Pretax Income,2032,1811,2959,3827,2914,1987,5327,11147,1858,-900.46,Upgrade
17,Income Tax Expense,215,188.95,330.05,406.78,454.22,414.42,934.69,1955,575.33,217.17,Upgrade
18,Earnings From Continuing Operations,1817,1622,2629,3420,2460,1573,4392,9192,1283,-1118,Upgrade
19,Minority Interest in Earnings,3,163.59,-12.59,-30.55,-0.45,-62.63,-166.68,-832.31,3.72,24.89,Upgrade
20,Net Income,1820,1786,2616,3389,2460,1510,4226,8359,1287,-1093,Upgrade
21,Net Income to Common,1820,1786,2616,3389,2460,1510,4226,8359,1287,-1093,Upgrade
22,Net Income Growth,-30.43%,-47.30%,6.35%,124.47%,-41.79%,-81.94%,228.42%,-,-53.73%,-,Upgrade
23,Shares Outstanding (Basic),8709,8578,8227,8104,7769,7659,7427,7352,7083,6994,Upgrade
24,Shares Outstanding (Diluted),8709,8578,8227,8104,7769,7659,7427,7352,7083,6994,Upgrade
25,Shares Change (YoY),5.87%,5.85%,5.90%,5.81%,4.60%,4.18%,4.85%,5.13%,3.57%,3.14%,Upgrade
26,EPS (Basic),0.21,0.21,0.32,0.42,0.32,0.20,0.57,1.14,0.18,-0.16,Upgrade
27,EPS (Diluted),0.21,0.21,0.32,0.42,0.32,0.20,0.57,1.14,0.18,-0.16,Upgrade
28,EPS Growth,-34.28%,-50.21%,0.43%,112.14%,-44.35%,-82.66%,213.22%,-,-55.33%,-,Upgrade
29,Free Cash Flow,-,-,-,-2498,1815,2236,4177,1997,182.86,381.23,Upgrade
30,Free Cash Flow Per Share,-,-,-,-0.31,0.23,0.29,0.56,0.27,0.03,0.05,Upgrade
31,Dividend Per Share,0.150,0.430,0.150,0.430,0.150,0.420,0.150,0.410,0.140,0.410,Upgrade
32,Dividend Growth,0%,0%,0%,2.38%,0%,2.44%,7.14%,0%,0%,0%,Upgrade
33,Operating Margin,28.10%,26.13%,27.08%,37.50%,34.44%,48.35%,45.51%,52.85%,41.26%,40.35%,Upgrade
34,Profit Margin,47.22%,46.49%,53.14%,61.64%,38.54%,32.39%,38.79%,40.88%,31.40%,-40.20%,Upgrade
35,Free Cash Flow Margin,-,-,-,-45.43%,28.44%,47.96%,38.35%,9.77%,4.46%,14.02%,Upgrade
36,EBITDA,1130,1035,1396,2141,2244,2303,5011,10860,1747,1149,Upgrade
37,D&A For EBITDA,47,31.35,62.65,78.83,46.17,48.8,54.46,53.49,56.09,51.79,Upgrade
38,EBIT,1083,1004,1333,2062,2198,2254,4957,10807,1691,1097,Upgrade
