,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,130.63,61.37,42.52,202.94,122.7,63.89,54.06,208.82,95.47,56.94,74.39,288.01,89.62,105.94,67.93,393.93,83.81,104.91,46.67,548.03,Upgrade
1,Other Revenue,-17.99,17.99,-,28.97,-13.71,13.71,-,26.22,-10.53,10.53,-,7.88,-1.38,1.38,-,3.7,-1.59,1.59,-,6.36,Upgrade
2,Revenue,112.64,79.36,42.52,231.91,108.99,77.59,54.06,235.03,84.94,67.47,74.39,295.9,88.24,107.32,67.93,397.63,82.22,106.49,46.67,554.39,Upgrade
3,Revenue Growth (YoY),3.35%,2.28%,-21.36%,-1.33%,28.31%,15.00%,-27.33%,-20.57%,-3.74%,-37.13%,9.51%,-25.59%,7.31%,0.78%,45.55%,-28.28%,-71.85%,-48.88%,-76.79%,-10.21%,Upgrade
4,Cost of Revenue,85.18,58.06,30.5,194.08,89.44,53.92,42.39,204.38,70.66,53.33,57.26,267.6,66.27,103.19,56.75,381.43,68.78,89.8,42.8,409.81,Upgrade
5,Gross Profit,27.46,21.31,12.02,37.84,19.55,23.68,11.68,30.66,14.28,14.14,17.14,28.3,21.97,4.13,11.18,16.2,13.45,16.7,3.87,144.58,Upgrade
6,"Selling, General & Admin",24.87,24.36,23.74,48.8,35.59,24.61,31.16,73.96,30.21,31.36,29.44,68.94,35.38,27.28,29.45,69.71,40.29,37.99,32.25,49.05,Upgrade
7,Research & Development,11.39,11.41,6.22,15.9,6.45,8.36,6.03,29.88,8.19,9.04,6.28,34.02,9.58,8.56,4.91,50.65,5.17,8.78,4.15,20,Upgrade
8,Other Operating Expenses,-3.08,0.74,-0.05,12.06,-4.62,0.74,-1.58,6.89,-0.2,0.04,0.77,0.05,0.82,-1.77,-1.41,11,-2.75,-1.35,-2.44,4.56,Upgrade
9,Operating Expenses,32.27,37.22,22.82,86.52,32.25,34.81,36.04,172.77,48.35,29.07,39.53,183.83,38.44,36.79,31.72,164.14,57.73,39.13,38.4,130.45,Upgrade
10,Operating Income,-4.81,-15.91,-10.8,-48.69,-12.7,-11.14,-24.37,-142.11,-34.06,-14.93,-22.39,-155.53,-16.46,-32.66,-20.53,-147.93,-44.28,-22.43,-34.53,14.13,Upgrade
11,Interest Expense,-5.14,-6.91,-6.44,-8.11,-8.59,-6.87,-10.36,-11.06,-50.16,-42.52,-46.16,-51.11,-71.82,-44.67,-36.7,-64.06,-35.03,-29.38,-26.46,-43.24,Upgrade
