,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,43332,43332,63809,44263,34377,47196,55222,38213,32146,35913,43529,33139,34360,38165,50178,39449,39323,39323,39192,35121,Upgrade
1,Short-Term Investments,-,-,3330,-,-,-,3199,-,-,-,2812,-,-,-,2633,-,-,-,2202,-,Upgrade
2,Trading Asset Securities,0.55,0.55,0.55,0.4,0.42,0.44,0.5,0.27,0.35,0.36,11.75,11.54,0.17,0.17,39.14,39.17,39.14,39.14,0.16,0.17,Upgrade
3,Cash & Short-Term Investments,43332,43332,67139,44264,34378,47197,58421,38213,32146,35913,46353,33151,34360,38165,52850,39488,39363,39363,41394,35121,Upgrade
4,Cash Growth,26.05%,-8.19%,14.92%,15.83%,6.94%,31.42%,26.04%,15.27%,-6.44%,-5.90%,-12.29%,-16.05%,-12.71%,-3.04%,27.68%,12.43%,17.68%,16.93%,-1.50%,-,Upgrade
5,Accounts Receivable,242411,242411,185790,243847,241477,210620,171204,225751,211754,205663,172576,202952,191112,180068,146049,170371,156546,156546,122629,144567,Upgrade
6,Other Receivables,-,-,4007,6848,-,16581,3703,6250,-,5884,3698,6340,-,6494,3399,12507,-,-,3963,12466,Upgrade
7,Receivables,242411,242411,189797,250695,241477,227201,174908,232001,211754,211547,176273,209292,191112,186561,149448,182879,156546,156546,126592,157033,Upgrade
8,Inventory,68838,68838,60028,66294,66923,67326,60926,59283,56992,56302,51500,52066,50820,50367,47085,48749,46689,46689,42594,45478,Upgrade
9,Restricted Cash,-,-,1850,-,-,-,1488,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,27782,27782,18022,11413,29377,13146,23665,11051,24371,10849,16796,9835,23662,10596,18226,9556,22317,22317,19419,11295,Upgrade
11,Total Current Assets,382363,382363,336835,372666,372155,354870,319406,340549,325263,314611,290922,304344,299953,285690,267610,280672,264915,264915,230000,248927,Upgrade
12,"Property, Plant & Equipment",20099,20099,19898,16635,19655,16521,19647,16357,19381,16377,19408,16251,18937,15918,18896,15982,18222,18222,18063,15175,Upgrade
13,Long-Term Investments,10600,10600,10551,10281,10089,10055,9840,8788,9644,9403,9184,8989,8743,8646,8473,8229,8009,8009,7821,7605,Upgrade
