,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,60853,64754,62569,63817,70839,76456,74116,61914,49119,59355,55797,52926,63349,72087,58731,58856,50709,61874,54354,84429,72855,Upgrade
1,Market Cap Growth,-15.31%,-15.31%,-15.58%,3.07%,44.22%,28.81%,32.83%,16.98%,-22.46%,-17.66%,-4.99%,-10.07%,24.93%,16.51%,8.05%,-30.29%,-30.40%,-24.13%,-43.95%,-13.46%,-31.10%,Upgrade
2,Enterprise Value,173260,122458,123943,158985,183175,155174,137841,148432,165395,154278,132632,150328,168962,147926,120364,130433,138044,110270,105213,132439,149983,Upgrade
3,Last Close Price,19.50,20.75,19.18,19.56,21.72,23.44,21.93,18.32,14.54,17.56,15.77,14.96,17.90,20.37,16.06,16.10,13.88,16.93,14.39,23.47,20.25,Upgrade
4,PE Ratio,6.54,6.96,6.20,6.40,7.53,7.92,7.46,6.42,5.62,6.44,5.67,5.56,6.61,7.61,7.12,6.90,6.72,9.13,7.58,12.07,10.52,Upgrade
5,Forward PE,6.40,6.12,5.86,5.82,6.68,7.33,6.88,6.05,5.02,5.77,5.30,4.93,6.09,7.13,6.12,6.48,6.06,7.81,7.05,10.58,9.75,Upgrade
6,PS Ratio,0.10,0.10,0.10,0.10,0.11,0.12,0.11,0.10,0.08,0.09,0.09,0.08,0.10,0.12,0.10,0.11,0.10,0.13,0.11,0.18,0.16,Upgrade
7,PB Ratio,0.75,0.49,0.47,0.48,0.57,0.63,0.57,0.50,0.42,0.49,0.44,0.43,0.54,0.64,0.54,0.55,0.51,0.68,0.60,0.98,0.90,Upgrade
8,P/TBV Ratio,0.92,0.92,0.88,0.90,1.10,1.19,1.11,0.94,0.83,0.96,0.87,0.84,1.10,1.28,1.09,1.08,1.05,1.34,1.18,1.96,1.83,Upgrade
9,P/FCF Ratio,3.28,-,-,3.81,3.43,-,-,2.91,1.18,80.30,-,5.96,-,6.75,-,5.35,7.22,-,-,4.55,-,Upgrade
10,P/OCF Ratio,3.09,-,-,3.37,3.09,-,-,2.61,1.16,18.21,-,4.63,-,5.46,-,4.44,5.50,-,-,4.02,-,Upgrade
11,PEG Ratio,1.05,0.75,0.60,0.58,0.74,0.96,0.90,0.66,0.55,0.57,0.52,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.88,1.02,1.06,Upgrade
12,EV/Sales Ratio,0.27,0.19,0.19,0.24,0.29,0.24,0.21,0.24,0.27,0.25,0.20,0.24,0.27,0.25,0.21,0.24,0.27,0.24,0.22,0.28,0.34,Upgrade
13,EV/EBITDA Ratio,6.09,4.95,4.64,5.91,6.94,5.71,4.81,5.31,6.39,5.64,4.58,5.36,6.29,5.49,5.01,5.29,6.01,5.29,4.73,6.04,7.33,Upgrade
14,EV/EBIT Ratio,7.32,5.46,5.08,6.47,7.59,6.22,5.24,5.77,6.98,6.15,4.99,5.84,6.85,5.97,5.48,5.75,6.55,5.76,5.11,6.51,7.89,Upgrade
15,EV/FCF Ratio,9.35,-,-,9.49,8.88,-,-,6.97,3.98,208.71,-,16.93,-,13.85,-,11.86,19.66,-,-,7.14,-,Upgrade
16,Debt / Equity Ratio,0.83,0.83,0.83,0.61,0.77,0.84,0.64,0.63,0.72,0.89,0.72,0.69,0.80,0.93,0.73,0.76,0.81,1.07,1.07,0.72,0.69,Upgrade
17,Debt / EBITDA Ratio,3.99,4.72,4.72,1.77,4.25,3.21,3.99,1.67,3.29,3.18,4.36,1.89,3.40,2.99,4.61,2.08,3.01,4.81,4.81,1.91,2.71,Upgrade
18,Debt / FCF Ratio,5.86,-,-,4.85,4.62,-,-,3.69,2.02,145.64,-,9.45,-,9.77,-,7.40,11.40,-,-,3.33,-,Upgrade
19,Asset Turnover,1.37,1.45,1.50,1.38,1.52,1.52,1.55,1.53,1.47,1.47,1.63,1.52,1.53,1.50,1.62,1.57,1.33,1.41,1.62,1.58,Upgrade,
20,Inventory Turnover,8.00,7.93,8.47,8.70,7.99,8.53,8.39,8.81,9.12,8.63,8.73,9.90,9.35,9.29,9.12,9.79,9.42,7.99,8.36,9.29,9.37,Upgrade
21,Quick Ratio,1.01,1.01,1.01,1.06,1.06,0.98,1.03,0.99,1.04,0.98,1.02,1.02,1.03,0.97,1.02,0.99,1.01,0.94,0.94,0.94,0.97,Upgrade
22,Current Ratio,1.35,1.35,1.35,1.39,1.34,1.32,1.34,1.36,1.31,1.31,1.30,1.33,1.29,1.29,1.30,1.31,1.28,1.27,1.27,1.29,1.26,Upgrade
23,Return on Equity (ROE),9.64%,9.72%,16.74%,11.08%,14.44%,10.07%,16.77%,13.72%,14.83%,9.62%,14.48%,14.72%,16.68%,9.48%,17.27%,16.51%,11.62%,12.04%,15.96%,14.52%,Upgrade,
24,Return on Assets (ROA),2.44%,2.58%,4.83%,2.82%,3.55%,2.62%,5.29%,3.50%,3.94%,2.70%,4.86%,3.77%,4.34%,2.50%,4.81%,4.29%,3.09%,3.29%,4.92%,3.90%,Upgrade,
25,Return on Capital (ROIC),4.69%,5.02%,9.74%,5.72%,7.39%,5.49%,10.98%,7.04%,7.76%,5.46%,9.76%,7.41%,8.62%,5.05%,9.70%,8.26%,5.54%,6.25%,10.67%,8.10%,Upgrade,
26,Return on Capital Employed (ROCE),14.26%,14.26%,15.37%,15.73%,15.94%,16.93%,16.86%,17.54%,16.95%,17.68%,18.18%,18.07%,17.72%,18.39%,16.72%,17.81%,17.68%,17.86%,19.25%,19.87%,19.54%,Upgrade
27,Earnings Yield,15.28%,14.36%,16.14%,15.63%,13.28%,12.63%,13.40%,15.57%,17.78%,15.53%,17.65%,17.99%,15.12%,13.14%,14.05%,14.50%,14.89%,10.95%,13.20%,8.28%,9.51%,Upgrade
28,FCF Yield,30.45%,28.61%,61.16%,26.26%,29.11%,14.07%,22.60%,34.39%,84.60%,1.25%,12.25%,16.78%,8.90%,14.82%,-23.98%,18.68%,13.85%,4.34%,49.38%,21.96%,0.03%,Upgrade
29,Dividend Yield,4.90%,-,-,4.90%,-,-,-,5.06%,-,-,-,6.16%,-,-,-,5.09%,-,-,-,2.86%,-,Upgrade
30,Payout Ratio,29.57%,-,-,-,152.86%,-,73.64%,-,127.65%,-,71.72%,-,305.72%,-,85.84%,-,296.60%,0.09%,0.09%,-,375.11%,Upgrade
31,Buyback Yield / Dilution,0.06%,0.07%,-0.07%,-0.48%,0.48%,0.22%,-0.46%,0.49%,-0.24%,-0.21%,0.46%,9.98%,-12.44%,-0.68%,-0.53%,-16.42%,6.67%,-3.14%,-5.65%,16.80%,-25.41%,Upgrade
32,Total Shareholder Return,4.96%,0.07%,-0.07%,4.42%,0.48%,0.22%,-0.46%,5.54%,-0.24%,-0.21%,0.46%,16.13%,-12.44%,-0.68%,-0.53%,-11.33%,6.67%,-3.14%,-5.65%,19.66%,-25.41%,Upgrade
