,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,19859,17698,19497,16850,19327,16738,17457,17998,-,18281,Upgrade
1,Revenue Growth (YoY),1.86%,5.03%,0.88%,0.67%,10.71%,-7.00%,-,-1.55%,-,8.43%,Upgrade
2,Cost of Revenue,10188,8939,9824,8292,9765,8149,7921,9804,-,9689,Upgrade
3,Gross Profit,9671,8759,9673,8558,9562,8589,9536,8194,-,8592,Upgrade
4,"Selling, General & Admin",6281,6761,6531,6734,6732,6766,6833,6346,-,6901,Upgrade
5,Operating Expenses,6281,6761,6531,6734,6732,6766,6833,6346,-,6901,Upgrade
6,Operating Income,3390,1998,3142,1824,2830,1823,2703,1848,-,1691,Upgrade
7,Interest Expense,-1525,-1292,-1375,-1098,-981,-697,-770,-617,-,-898,Upgrade
8,Interest & Investment Income,65,68,78,87,58,43,42,27,-,35,Upgrade
9,Earnings From Equity Investments,-172,-183,-150,-102,-116,-162,602,-30,-,-19,Upgrade
10,Currency Exchange Gain (Loss),-,-,-97,-,-57,-,16,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),106,-57,-58,-24,-120,30,75,-65,-,-99,Upgrade
12,EBT Excluding Unusual Items,1864,534,1540,687,1614,1037,2668,1163,-,710,Upgrade
13,Gain (Loss) on Sale of Investments,247,143,85,187,-314,262,-92,12,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-55,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-5,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,-,-,-7,Upgrade
17,Pretax Income,2111,677,1625,874,1300,1299,2571,1175,-,648,Upgrade
18,Income Tax Expense,521,326,47,362,198,474,562,436,-,394,Upgrade
19,Earnings From Continuing Operations,1590,351,1578,512,1102,825,2009,739,-,254,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,728,106,562,-363,-,-,Upgrade
21,Net Income to Company,1590,351,1578,512,1830,931,2571,376,-,254,Upgrade
22,Minority Interest in Earnings,-1311,-696,-1446,-880,-1467,-901,-1100,-582,-,-838,Upgrade
23,Net Income,279,-345,132,-368,363,30,1471,-206,-,-584,Upgrade
24,Preferred Dividends & Other Adjustments,117,117,117,118,117,118,117,109,-,-,Upgrade
25,Net Income to Common,162,-462,15,-486,246,-88,1354,-315,-,-584,Upgrade
26,Net Income Growth,111.36%,-,-63.64%,-,-75.32%,-,-,-,-,-,Upgrade
27,Shares Outstanding (Basic),7732,7730,7728,7727,7726,7723,7722,7720,-,7715,Upgrade
28,Shares Outstanding (Diluted),7732,7730,7728,7727,7726,7723,7736,7720,-,7715,Upgrade
29,Shares Change (YoY),0.05%,0.05%,0.03%,0.04%,-0.14%,0.04%,-,0.07%,-,-0.08%,Upgrade
30,EPS (Basic),0.02,-0.06,0.00,-0.06,0.03,-0.01,0.18,-0.04,-,-0.08,Upgrade
31,EPS (Diluted),0.02,-0.06,0.00,-0.06,0.03,-0.01,0.17,-0.04,-,-0.08,Upgrade
32,EPS Growth,1007.35%,-,-94.06%,-,-81.81%,-,-,-,-,-,Upgrade
33,Free Cash Flow,-,4411,6113,5046,4849,3158,2584,3529,-,5583,Upgrade
34,Free Cash Flow Per Share,-,0.57,0.79,0.65,0.63,0.41,0.33,0.46,-,0.72,Upgrade
35,Dividend Per Share,0.285,0.098,0.285,0.098,0.285,0.096,0.277,0.094,-,0.092,Upgrade
36,Dividend Growth,0%,0%,0%,2.20%,2.85%,2.14%,-,1.96%,-,0%,Upgrade
37,Operating Margin,17.07%,11.29%,16.12%,10.82%,14.64%,10.89%,15.48%,10.27%,-,9.25%,Upgrade
38,Profit Margin,0.82%,-2.61%,0.08%,-2.88%,1.27%,-0.53%,7.76%,-1.75%,-,-3.19%,Upgrade
39,Free Cash Flow Margin,-,24.92%,31.35%,29.95%,25.09%,18.87%,14.80%,19.61%,-,30.54%,Upgrade
40,EBITDA,6100,4129,5779,4100,5397,4099,2989,4139,-,3767,Upgrade
41,D&A For EBITDA,2710,2131,2637,2276,2567,2276,286,2291,349,2076,Upgrade
42,EBIT,3390,1998,3142,1824,2830,1823,2703,1848,-,1691,Upgrade
