,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jul '24 Jul 31, 2024","Jan '24 Jan 31, 2024","Jul '23 Jul 31, 2023","Jan '23 Jan 31, 2023","Jul '22 Jul 31, 2022","Jan '22 Jan 31, 2022","Jul '21 Jul 31, 2021","Jan '21 Jan 31, 2021","Jul '20 Jul 31, 2020","Jan '20 Jan 31, 2020",+2 Quarters
0,"Property, Plant & Equipment",46538.0,47775,48994.0,50752,51576.0,53340,52803.0,52862,51903.0,55386,Upgrade
1,Cash & Equivalents,2827.0,2988,3709.0,4174,5448.0,6576,8739.0,4904,4188.0,2991,Upgrade
2,Accounts Receivable,416.57,339.19,352.25,378.62,406.14,317.69,349.35,320.98,311.69,314.18,Upgrade
3,Investment In Debt and Equity Securities,1061.0,2609,2677.0,2752,2818.0,2765,2929.0,2926,2830.0,2846,Upgrade
4,Goodwill,219.79,218.31,221.98,219.67,207.79,260.85,274.42,279.18,271.96,224.16,Upgrade
5,Other Intangible Assets,191.67,191.87,195.06,216.46,213.88,212.39,223.92,232.05,248.45,247.14,Upgrade
6,Restricted Cash,732.95,1380,854.34,1509,2114.0,2600,4619.0,2539,1149.0,1575,Upgrade
7,Other Current Assets,10894.0,10763,11514.0,12763,13147.0,12995,11095.0,11808,11936.0,7417,Upgrade
8,Trading Asset Securities,70.95,123.76,95.26,23.99,120.45,256.05,183.29,185.86,153.25,168.19,Upgrade
9,Deferred Long-Term Tax Assets,1.95,1.79,1.86,2.05,2.12,2.19,2.15,4.16,4.26,13.92,Upgrade
10,Other Long-Term Assets,7388.0,8062,8406.0,8277,8452.0,8272,8291.0,7701,7612.0,11303,Upgrade
11,Total Assets,70342.0,74451,77022.0,81068,84505.0,87597,89509.0,83762,80607.0,82486,Upgrade
12,Current Portion of Long-Term Debt,2558.0,2408,6049.0,5784,7865.0,7314,3235.0,4672,8482.0,2912,Upgrade
13,Current Portion of Leases,263.54,249.37,243.71,228.8,273.69,269.39,282.0,246.04,279.98,244.61,Upgrade
14,Long-Term Debt,23720.0,25215,20861.0,21551,21331.0,20999,24381.0,19245,14505.0,18560,Upgrade
15,Long-Term Leases,642.41,734.15,838.13,850.71,974.36,1010,1103.0,1003,1093.0,1140,Upgrade
16,Accounts Payable,286.28,339.8,402.33,419.75,620.44,521.17,496.71,636.48,416.87,341.58,Upgrade
17,Current Income Taxes Payable,706.01,653.74,500.08,545.03,570.88,659.56,551.01,476.1,446.37,367.67,Upgrade
18,Current Unearned Revenue,565.48,777.56,1297.0,643.98,1002.0,1543,1446.0,1675,1106.0,1417,Upgrade
19,Other Current Liabilities,2210.0,2356,2670.0,3012,2675.0,2592,5654.0,2698,3051.0,2857,Upgrade
20,Long-Term Deferred Tax Liabilities,4113.0,4019,4218.0,4734,4931.0,5276,5323.0,5474,5079.0,5345,Upgrade
21,Other Long-Term Liabilities,1139.0,1141,1122.0,1183,1187.0,1257,1226.0,1221,206.33,331.68,Upgrade
22,Total Liabilities,36203.0,37893,38202.0,38953,41431.0,41442,43698.0,37347,34667.0,33517,Upgrade
23,Common Stock,2179.0,2179,2179.0,2179,1732.0,1732,1297.0,1297,1297.0,1250,Upgrade
24,Retained Earnings,11845.0,12106,13194.0,14041,14832.0,15700,16024.0,16493,17290.0,18502,Upgrade
25,Comprehensive Income & Other,1937.0,2818,2917.0,2683,2711.0,3166,4406.0,3911,3285.0,2095,Upgrade
26,Total Common Equity,15962.0,17103,18291.0,18903,19275.0,20598,21727.0,21701,21872.0,21848,Upgrade
27,Minority Interest,18177.0,19455,20529.0,23211,23799.0,25557,24085.0,24715,24069.0,27122,Upgrade
28,Shareholders' Equity,34139.0,36558,38820.0,42115,43074.0,46155,45812.0,46416,45941.0,48970,Upgrade
29,Total Liabilities & Equity,70342.0,74451,77022.0,81068,84505.0,87597,89509.0,83762,80607.0,82486,Upgrade
30,Total Debt,27184.0,28606,27992.0,28415,30444.0,29593,29001.0,25166,24361.0,22857,Upgrade
31,Net Cash / Debt,-24286.0,-25495,-24188.0,-24217,-24876.0,-22761,-20079.0,-20076,-20020.0,-19698,Upgrade
32,Net Cash Per Share,-27.49,-28.86,-27.44,-36.64,-42.24,-38.73,-35.29,-51.14,-51.45,-50.91,Upgrade
33,Filing Date Shares Outstanding,883.37,883.37,883.37,883.37,588.92,588.92,392.61,392.61,392.61,388.48,Upgrade
34,Total Common Shares Outstanding,883.37,883.37,883.37,883.37,588.92,588.92,392.61,392.61,392.61,386.88,Upgrade
35,Book Value Per Share,18.07,19.36,20.71,21.40,32.73,34.98,55.34,55.27,55.71,56.47,Upgrade
36,Tangible Book Value,15550.0,16692,17874.0,18467,18853.0,20124,21229.0,21190,21351.0,21376,Upgrade
37,Tangible Book Value Per Share,17.6,18.90,20.23,20.91,32.01,34.17,54.07,53.97,54.38,55.25,Upgrade
38,Buildings,288.89,-,436.4,-,453.48,-,462.8,-,435.91,-,Upgrade
39,Construction In Progress,372.17,-,357.79,-,315.25,-,223.42,-,59.0,-,Upgrade
