,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,306.97,621.39,339.9,760.43,1201,87.68,195.71,370.93,389.8,535.16,Upgrade
1,Revenue Growth (YoY),-9.69%,-18.28%,-71.71%,767.23%,513.79%,-76.36%,-49.79%,-30.69%,640.40%,1270.21%,Upgrade
2,Cost of Revenue,264.07,537.17,459.72,950.11,1173,93.62,185.16,349.81,369.28,512.84,Upgrade
3,Gross Profit,42.9,84.22,-119.82,-189.68,28.16,-5.94,10.56,21.11,20.52,22.32,Upgrade
4,"Selling, General & Admin",7.57,10.22,6.54,9.22,10.13,11.49,9.18,14.49,10.82,10.04,Upgrade
5,Other Operating Expenses,19.87,14.15,-14.15,-,-,-,-,13.98,-,-0.71,Upgrade
6,Operating Expenses,27.45,24.19,-7.61,-7.7,10.13,11.49,9.18,28.48,10.82,9.33,Upgrade
7,Operating Income,15.45,60.03,-112.21,-181.98,18.03,-17.43,1.38,-7.36,9.7,12.99,Upgrade
8,Interest Expense,-0.01,-0.02,-0.03,-0.02,-0.02,-0.23,-0.28,-0.33,-1.44,-1.16,Upgrade
9,Interest & Investment Income,0.1,0.02,0.05,0.05,0.05,0.06,0.06,0.11,0.03,7.82,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,-0.69,-0.95,-0.95,Upgrade
11,Currency Exchange Gain (Loss),0,-1.62,0.07,-0.48,1.54,-0.5,1.76,0.11,0.61,-0.92,Upgrade
12,Other Non Operating Income (Expenses),-,1,-,-93.2,-,22,-22,-,-,-,Upgrade
13,EBT Excluding Unusual Items,15.55,59.41,-112.12,-275.62,19.61,3.9,-19.08,-8.16,7.94,17.79,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,21.95,-,-1.07,15.37,-0.35,-1.04,-1.84,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-,-,2.3,Upgrade
16,Other Unusual Items,-,-,-,0.36,-,-,-,0.81,-,-,Upgrade
17,Pretax Income,15.55,59.41,-112.12,-253.31,19.61,2.83,-3.72,-7.7,6.9,18.25,Upgrade
18,Income Tax Expense,-,-,-,-,-,-,-,-,-,-0.37,Upgrade
19,Earnings From Continuing Operations,15.55,59.41,-112.12,-253.31,19.61,2.83,-3.72,-7.7,6.9,18.61,Upgrade
20,Net Income,15.55,59.41,-112.12,-253.31,19.61,2.83,-3.72,-7.7,6.9,18.61,Upgrade
21,Net Income to Common,15.55,59.41,-112.12,-253.31,19.61,2.83,-3.72,-7.7,6.9,18.61,Upgrade
22,Net Income Growth,-,-,-,-,-,-,-,-,-14.83%,-,Upgrade
23,Shares Outstanding (Basic),169,169,169,169,169,169,169,169,169,169,Upgrade
24,Shares Outstanding (Diluted),169,169,169,169,169,169,169,169,169,169,Upgrade
25,Shares Change (YoY),-,-,-,0.07%,0.10%,0.03%,-,-,-,-0.07%,Upgrade
26,EPS (Basic),0.09,0.35,-0.66,-1.49,0.12,0.02,-0.02,-0.05,0.04,0.11,Upgrade
27,EPS (Diluted),0.09,0.35,-0.66,-1.50,0.12,0.02,-0.02,-0.05,0.04,0.11,Upgrade
28,EPS Growth,-,-,-,-,-,-,-,-,-14.83%,-,Upgrade
29,Free Cash Flow,-16.77,-7.04,7.9,-173.77,168.51,-37.16,-7.02,4.4,-75.29,-360.62,Upgrade
30,Free Cash Flow Per Share,-0.10,-0.04,0.05,-1.03,0.99,-0.22,-0.04,0.03,-0.44,-2.13,Upgrade
31,Operating Margin,5.03%,9.66%,-33.01%,-23.93%,1.50%,-19.88%,0.70%,-1.99%,2.49%,2.43%,Upgrade
32,Profit Margin,5.06%,9.56%,-32.99%,-33.31%,1.63%,3.22%,-1.90%,-2.08%,1.77%,3.48%,Upgrade
33,Free Cash Flow Margin,-5.46%,-1.13%,2.32%,-22.85%,14.03%,-42.38%,-3.59%,1.18%,-19.32%,-67.39%,Upgrade
34,EBITDA,16.67,60.54,-111,-181.47,19.25,-16.92,2.59,-6.77,11.23,13.16,Upgrade
35,D&A For EBITDA,1.22,0.51,1.22,0.5,1.22,0.51,1.22,0.6,1.53,0.17,Upgrade
36,EBIT,15.45,60.03,-112.21,-181.98,18.03,-17.43,1.38,-7.36,9.7,12.99,Upgrade
