,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2.39,19.53,9.17,1.64,163.43,2.47,6.62,16.37,17.25,20,Upgrade
1,Short-Term Investments,0.27,0.17,0.17,0.17,0.17,0.17,0.17,0.25,0.25,0.44,Upgrade
2,Cash & Short-Term Investments,2.65,19.7,9.34,1.81,163.6,2.64,6.79,16.61,17.5,20.44,Upgrade
3,Cash Growth,-71.58%,986.92%,-94.29%,-31.47%,2308.75%,-84.08%,-61.20%,-18.71%,-89.03%,-86.01%,Upgrade
4,Accounts Receivable,-,-,-,2.53,-,104.95,199.81,193.42,178.21,254,Upgrade
5,Other Receivables,-,-,-,-,0.11,90,130.12,-,0.1,4.42,Upgrade
6,Receivables,4.57,-,17.75,20.23,11.81,206.95,335.93,199.35,178.31,282.64,Upgrade
7,Inventory,492.78,431.79,362.71,483.26,496.48,480.51,348.13,338.38,343.43,205.44,Upgrade
8,Prepaid Expenses,-,0.17,-,0.23,-,0.44,-,0.46,0.06,0.38,Upgrade
9,Total Current Assets,500.01,451.65,389.79,505.54,671.9,690.54,690.85,554.81,539.3,508.9,Upgrade
10,"Property, Plant & Equipment",25.26,26.47,27.68,28.9,28.87,30.09,31.31,32.51,33.83,35.37,Upgrade
11,Long-Term Investments,-,-,-,-,-,-,-,118.48,111.4,113.42,Upgrade
12,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,94.8,Upgrade
13,Total Assets,525.27,478.12,417.47,534.43,718.32,738.63,752.16,735.47,717.53,786.09,Upgrade
14,Accounts Payable,12,-,12.5,-,21.59,50.44,64.28,34.87,21.26,13.97,Upgrade
15,Accrued Expenses,1.26,1.31,1.09,3.25,1.13,3.61,1.85,3.14,0.48,1.8,Upgrade
16,Short-Term Debt,-,-,-,-,-,7.17,18.43,22.71,26.65,74.64,Upgrade
17,Current Portion of Leases,0.12,0.49,0.72,0.7,0.31,0.67,0.71,0.69,0.94,0.96,Upgrade
18,Current Unearned Revenue,-,-,1.84,-,4.94,6,-,-,-,31.25,Upgrade
19,Other Current Liabilities,112.08,92.2,76.6,93.29,0.21,0.21,0.21,0.21,0.2,0.2,Upgrade
20,Total Current Liabilities,125.46,94,92.75,97.24,28.18,68.09,85.47,61.62,49.53,122.82,Upgrade
21,Long-Term Leases,-,-,0.12,0.49,-,-,0.31,0.67,0.4,0.86,Upgrade
22,Total Liabilities,125.46,94,92.87,97.73,28.18,68.09,85.77,62.29,49.92,123.68,Upgrade
23,Common Stock,67.78,67.78,67.78,67.78,67.78,67.78,67.71,67.71,67.71,67.71,Upgrade
24,Additional Paid-In Capital,0.25,0.25,0.25,0.25,0.25,0.25,-,-,-,-,Upgrade
25,Retained Earnings,322,306.45,244.56,356.68,608.93,589.32,586.49,590.21,597.91,591.01,Upgrade
26,Comprehensive Income & Other,9.79,9.64,12.02,12,13.19,13.19,12.18,15.27,1.99,3.69,Upgrade
27,Total Common Equity,399.81,384.11,324.61,436.71,690.14,670.53,666.39,673.19,667.61,662.41,Upgrade
28,Shareholders' Equity,399.81,384.11,324.61,436.71,690.14,670.53,666.39,673.19,667.61,662.41,Upgrade
29,Total Liabilities & Equity,525.27,478.12,417.47,534.43,718.32,738.63,752.16,735.47,717.53,786.09,Upgrade
30,Total Debt,0.12,0.49,0.84,1.19,0.31,7.83,19.44,24.07,27.98,76.46,Upgrade
31,Net Cash (Debt),2.53,19.21,8.49,0.63,163.3,-5.19,-12.65,-7.45,-10.48,-56.03,Upgrade
32,Net Cash Growth,-70.21%,2973.28%,-94.80%,-,-,-,-,-,-,-,Upgrade
33,Net Cash Per Share,0.01,0.11,0.05,0.00,0.96,-0.03,-0.07,-0.04,-0.06,-0.33,Upgrade
34,Filing Date Shares Outstanding,169.45,169.45,169.45,169.45,169.45,169.45,169.28,169.28,169.28,169.28,Upgrade
35,Total Common Shares Outstanding,169.45,169.45,169.45,169.45,169.45,169.45,169.28,169.28,169.28,169.28,Upgrade
36,Working Capital,374.55,357.65,297.05,408.29,643.72,622.45,605.39,493.19,489.77,386.08,Upgrade
37,Book Value Per Share,2.36,2.27,1.92,2.58,4.07,3.96,3.94,3.98,3.94,3.91,Upgrade
38,Tangible Book Value,399.81,384.11,324.61,436.71,690.14,670.53,666.39,673.19,667.61,662.41,Upgrade
39,Tangible Book Value Per Share,2.36,2.27,1.92,2.58,4.07,3.96,3.94,3.98,3.94,3.91,Upgrade
40,Land,-,29.93,-,29.93,-,29.93,-,29.93,-,29.93,Upgrade
41,Machinery,-,0.05,-,0.05,-,0.05,-,0.04,-,2.47,Upgrade
42,Leasehold Improvements,-,3.18,-,3.18,-,3.18,-,3.18,-,3.18,Upgrade
