,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,392.34,389.84,400.09,416.39,186.72,131.58,72.84,14.94,17.87,3.52,Upgrade
1,Trading Asset Securities,4.92,4.54,5.21,5.16,5.62,5.2,17.47,18.74,14.02,12.76,Upgrade
2,Cash & Short-Term Investments,397.26,394.38,405.29,421.54,192.34,136.78,90.31,33.68,31.89,16.28,Upgrade
3,Cash Growth,-1.98%,-6.44%,110.72%,208.19%,112.98%,306.14%,183.19%,106.84%,-24.96%,-62.39%,Upgrade
4,Accounts Receivable,27.31,16.94,17.76,11.14,11.87,11.21,7.72,11.34,0.03,-,Upgrade
5,Other Receivables,-,-,-,-,-,-,-,-,51.26,38.25,Upgrade
6,Receivables,29.98,16.94,20.32,14,228.83,259.67,59.16,86.08,70.71,52.17,Upgrade
7,Inventory,-,-,5.14,2.11,2.98,3.33,3.81,-,-,-,Upgrade
8,Other Current Assets,-1.33,2.49,19.17,18.34,44.56,52.69,77.94,62.1,44.48,40.81,Upgrade
9,Total Current Assets,425.91,413.8,449.92,455.99,468.71,452.47,231.22,181.86,147.08,109.26,Upgrade
10,"Property, Plant & Equipment",68.43,71.28,179.33,183.98,188.64,193.29,204.91,210.48,164.59,169.86,Upgrade
11,Long-Term Investments,2.4,2.4,0.64,0.64,0.87,0.87,0.5,0.5,0.5,0.5,Upgrade
12,Other Long-Term Assets,-,-,10.5,10.9,11.3,12.09,45.06,64.63,164.26,164.26,Upgrade
13,Total Assets,496.74,487.48,640.39,651.51,669.52,658.72,694.03,700.91,734.43,701.87,Upgrade
14,Accounts Payable,25.46,12.07,7.66,6.56,3.63,3.46,3.07,3.69,-,-,Upgrade
15,Accrued Expenses,60.01,58.31,90.12,74.19,70.94,71.3,66,69.31,74.94,45.94,Upgrade
16,Short-Term Debt,-,-,-,-,-,-,9.1,19.05,9.07,-,Upgrade
17,Current Portion of Leases,0,0,0,-,-,-,-,0.47,0.49,0.46,Upgrade
18,Current Income Taxes Payable,-,-,-,9.36,9.36,9.36,9.36,9.36,9.36,6.24,Upgrade
19,Current Unearned Revenue,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,Upgrade
20,Other Current Liabilities,-,0.1,-,0.1,-,0.1,-,0.1,-,0.1,Upgrade
21,Total Current Liabilities,85.5,70.51,97.8,90.23,83.95,84.25,87.55,102,93.89,52.77,Upgrade
22,Long-Term Debt,-,-,-,-,-,-,-,-,-,8.89,Upgrade
23,Long-Term Leases,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.52,0.82,1.05,Upgrade
24,Long-Term Unearned Revenue,0.15,0.18,0.19,0.2,0.22,0.23,0.23,0.25,0.26,0.28,Upgrade
25,Total Liabilities,85.75,70.79,98.09,90.54,84.27,84.58,87.88,102.77,94.97,62.98,Upgrade
26,Common Stock,7.7,7.31,7.31,7.31,7.31,7.31,7.31,7.31,7.31,7.31,Upgrade
27,Additional Paid-In Capital,446.92,445.25,445.25,445.25,445.25,445.25,445.25,445.25,445.25,445.25,Upgrade
28,Retained Earnings,-64.08,-55.53,84.05,88.85,94.08,94.49,115.08,116.28,154.76,152.91,Upgrade
29,Comprehensive Income & Other,23.92,23.86,8.57,22.18,38.33,26.3,34.8,25.99,28.98,30.01,Upgrade
30,Total Common Equity,414.46,420.89,545.18,563.58,584.96,573.35,602.44,594.82,636.29,635.48,Upgrade
31,Minority Interest,-3.48,-4.2,-2.88,-2.61,0.29,0.79,3.72,3.32,3.17,3.41,Upgrade
