,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,2110,1368,1536,714.22,2091,1309,1651,869.38,2335,1369,1509,848.62,1152,973.11,793.35,672.41,700.72,502.4,413.13,460.58,Upgrade
1,Other Revenue,-457.5,457.5,-,923.25,-470.81,470.81,-,1082,-425.64,425.64,-,313.31,-42.38,42.38,-,128.68,-47.88,47.88,-,66.72,Upgrade
2,Revenue,1653,1825,1536,1637,1620,1779,1651,1952,1910,1795,1509,1162,1109,1015,793.35,801.09,652.85,550.28,413.13,527.3,Upgrade
3,Revenue Growth (YoY),1.99%,2.58%,-6.93%,-16.10%,-15.15%,-0.87%,9.40%,67.98%,72.15%,76.77%,90.17%,45.04%,69.92%,84.54%,92.03%,51.92%,67.71%,30.58%,15.12%,72.26%,Upgrade
4,Cost of Revenue,1417,1712,1382,1432,1306,1508,1399,1773,1613,1415,1216,922.14,883.63,777.92,589.29,606.65,496.7,430.01,315.42,404.35,Upgrade
5,Gross Profit,235.47,113.21,154.22,205.87,314.39,271.93,251.5,178.87,296.28,380.11,292.23,239.78,225.68,237.57,204.06,194.44,156.15,120.27,97.71,122.95,Upgrade
6,"Selling, General & Admin",59.12,40.07,51.11,75.84,45.39,35.51,32.98,39.92,36.69,63.58,42.5,28.48,47.38,46.44,47.24,32.98,39.36,18,21.52,25.97,Upgrade
7,Research & Development,77.21,78.25,74.59,97.17,81.68,102.92,71.83,116.26,80.42,81.83,58.83,58.13,23.91,45.7,32.4,33.27,31.98,21.12,16.77,25.08,Upgrade
8,Other Operating Expenses,9.75,5.88,4.32,71.08,1.46,7.9,-52.16,38.09,-4.39,-10.3,1.2,15.01,1.09,0.6,-2.09,15.16,-5.03,-3.36,2.36,11.51,Upgrade
