,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,75.46,97.83,75.64,60.26,31.69,63.91,53.07,57.58,51.74,61.78,Upgrade
1,Short-Term Investments,3.81,3,3.91,11.72,3.02,2.67,2.61,3.78,1.95,1.97,Upgrade
2,Trading Asset Securities,24.95,30.87,46.52,51.6,39.76,50.75,40.18,50.75,42.29,51.6,Upgrade
3,Cash & Short-Term Investments,104.22,131.7,126.07,123.58,74.47,117.32,95.86,112.11,95.98,115.35,Upgrade
4,Cash Growth,-17.33%,6.57%,69.29%,5.33%,-22.31%,4.65%,-0.13%,-2.81%,-65.08%,-24.07%,Upgrade
5,Accounts Receivable,1361,1037,1595,953.48,1037,666.97,345.34,374.08,205.44,120.37,Upgrade
6,Other Receivables,366.58,320.64,267.5,223.73,216.22,185.39,181.69,145.18,134.74,113.03,Upgrade
7,Receivables,1727,1358,1862,1177,1254,852.36,527.03,519.27,340.17,233.39,Upgrade
8,Inventory,531.34,402.67,329.61,303.38,285.76,268.82,235.59,208.36,231.27,241.37,Upgrade
9,Prepaid Expenses,46.03,17.72,21.22,34.82,22.36,16.24,15,8.36,9.72,12.13,Upgrade
10,Total Current Assets,2409,1910,2339,1639,1636,1255,873.47,848.09,677.14,602.24,Upgrade
11,"Property, Plant & Equipment",1515,2066,439.75,1029,1651,2095,2625,2404,1283,1383,Upgrade
12,Other Intangible Assets,152.23,214.97,35.08,93.09,173.54,231.02,299.4,280.3,141.25,153.71,Upgrade
13,Long-Term Deferred Tax Assets,31.65,24.78,24.27,40.17,19.06,39.85,0.06,5.65,6.02,3.5,Upgrade
14,Other Long-Term Assets,-,-,-,-,-,-,1.15,-,1.15,1.15,Upgrade
15,Total Assets,4108,4215,2838,2801,3480,3621,3799,3538,2108,2144,Upgrade
16,Accounts Payable,363.32,337.41,337.02,252.59,362.29,280.35,157.94,261.93,159.24,174.61,Upgrade
17,Accrued Expenses,636.14,562.72,443.31,350.54,244.87,187.51,11.51,18.85,27.69,19.19,Upgrade
18,Short-Term Debt,839.64,1007,1227,1302,1507,1774,1656,1811,1779,1709,Upgrade
19,Current Portion of Long-Term Debt,4383,4245,-,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Leases,4.96,5.96,5.88,3.06,3.71,6.3,6.07,2.94,3.94,6.11,Upgrade
21,Current Income Taxes Payable,308.52,357.62,207.92,14.71,54.28,34.49,2.4,14.79,3.85,-,Upgrade
22,Current Unearned Revenue,25.06,11.14,12.02,69.56,44.57,32.32,84.72,4.47,18.15,6.5,Upgrade
23,Other Current Liabilities,600.12,307.86,853.83,431.47,170.92,79.88,86.31,92.01,119.82,119.12,Upgrade
24,Total Current Liabilities,7161,6834,3087,2424,2388,2395,2004,2206,2111,2035,Upgrade
25,Long-Term Debt,-,-,4596,4661,4534,3889,3609,3669,3325,2427,Upgrade
26,Long-Term Leases,1.38,2.58,5.19,4.75,0.79,1.08,3.3,2.34,1.25,2.12,Upgrade
27,Long-Term Unearned Revenue,0.53,0.48,1.22,2.09,2.79,3.98,4.73,5.47,5.53,6.04,Upgrade
28,Long-Term Deferred Tax Liabilities,30.79,30.14,17.83,18.93,16.24,19.38,28.93,26.22,26.35,27.98,Upgrade
29,Other Long-Term Liabilities,35.38,33.27,45.83,27.37,27.37,24.22,-,22.04,-,-,Upgrade
30,Total Liabilities,7229,6901,7753,7138,6969,6333,5651,5932,5469,4498,Upgrade
31,Common Stock,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,Upgrade
32,Retained Earnings,-3456,-3013,-5238,-4691,-3834,-3109,-2223,-2761,-3696,-2696,Upgrade
33,Comprehensive Income & Other,331.36,324.36,319.41,350.69,341.53,393.33,366.77,363.12,331.47,338.36,Upgrade
34,Shareholders' Equity,-3121,-2685,-4915,-4337,-3489,-2712,-1852,-2394,-3361,-2354,Upgrade
35,Total Liabilities & Equity,4108,4215,2838,2801,3480,3621,3799,3538,2108,2144,Upgrade
36,Total Debt,5229,5260,5834,5970,6046,5671,5274,5486,5108,4144,Upgrade
37,Net Cash (Debt),-5125,-5128,-5708,-5847,-5971,-5553,-5178,-5374,-5012,-4029,Upgrade
38,Net Cash Per Share,-27.24,-27.26,-30.34,-31.08,-31.74,-29.52,-1.65,-0.91,-26.64,-0.48,Upgrade
39,Filing Date Shares Outstanding,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,Upgrade
40,Total Common Shares Outstanding,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,Upgrade
41,Working Capital,-4752,-4924,-747.92,-784.95,-751.63,-1140,-1131,-1358,-1434,-1433,Upgrade
42,Book Value Per Share,-16.59,-14.27,-26.13,-23.05,-18.55,-14.42,-9.84,-12.72,-17.87,-12.51,Upgrade
43,Tangible Book Value,-3273,-2900,-4950,-4430,-3662,-2943,-2151,-2674,-3502,-2508,Upgrade
44,Tangible Book Value Per Share,-17.40,-15.42,-26.31,-23.55,-19.47,-15.65,-11.44,-14.21,-18.62,-13.33,Upgrade
45,Machinery,-,554.2,-,532.57,-,530.1,-,492.89,-,473.32,Upgrade
46,Construction In Progress,-,8.13,-,33.17,-,4.51,-,3.17,-,6.24,Upgrade
47,Leasehold Improvements,-,12.05,-,12.13,-,12.27,-,12.2,-,11.96,Upgrade
