,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,694.74,682.77,717.52,699.91,743.58,852.58,1003,1196,906.04,735.41,Upgrade
1,Revenue Growth (YoY),-3.17%,-2.45%,-3.50%,-17.91%,-25.89%,-28.69%,10.73%,62.57%,2.99%,-10.19%,Upgrade
2,Cost of Revenue,596,583.57,613.46,604.91,635.7,729.54,868.61,1031,783.61,647.38,Upgrade
3,Gross Profit,98.75,99.21,104.06,95,107.88,123.04,134.69,164.21,122.43,88.03,Upgrade
4,"Selling, General & Admin",78.66,83.29,81.02,89.96,88.22,87.79,103.88,103.69,86.14,80.75,Upgrade
5,Other Operating Expenses,-5.35,1.94,-4.41,1.91,-4.42,-7.15,-0.88,-0.19,-4.68,1.21,Upgrade
6,Operating Expenses,73.31,85.23,76.61,91.87,83.8,80.63,103.01,103.5,81.46,81.96,Upgrade
7,Operating Income,25.44,13.98,27.46,3.13,24.08,42.41,31.69,60.71,40.97,6.07,Upgrade
8,Interest Expense,-1.38,-2.63,-3.75,-3.99,-2.32,-1.24,-1.87,-1.52,-1.2,-2.87,Upgrade
9,Interest & Investment Income,2.97,4.69,0.92,1.82,0.57,-,0.62,0.29,0.98,0.84,Upgrade
10,Earnings From Equity Investments,-,-,-,3.42,-0.24,-5.91,-3.32,-5.65,-2.99,-1.88,Upgrade
11,Currency Exchange Gain (Loss),-1.84,-1.9,-1.24,3.33,2.04,-1.48,7.29,2.98,-3.68,-2.25,Upgrade
12,EBT Excluding Unusual Items,25.19,14.14,23.38,7.71,24.14,33.77,34.4,56.82,34.08,-0.1,Upgrade
13,Gain (Loss) on Sale of Investments,-0.01,3.8,-0.01,29.49,-2.32,-1.06,-0.02,0.07,0.08,-0.88,Upgrade
14,Gain (Loss) on Sale of Assets,1.69,0.14,-0.01,-0.04,11.89,-4.02,-,0.96,-,0.96,Upgrade
15,Asset Writedown,-1.99,-,-,-,-,-,-,-,-,-1.46,Upgrade
16,Other Unusual Items,-,-,0.03,4.48,-4.47,0.15,-,-,-,-,Upgrade
17,Pretax Income,24.88,18.08,23.39,41.63,29.24,28.85,34.38,57.84,34.16,-1.48,Upgrade
18,Income Tax Expense,4.54,5.42,3.72,8.51,2.29,1.57,4.87,7.55,4.84,-1.68,Upgrade
19,Earnings From Continuing Operations,20.34,12.66,19.67,33.13,26.95,27.28,29.51,50.29,29.33,0.21,Upgrade
20,Minority Interest in Earnings,0,-0.26,-0.01,0.02,-0.28,0.08,-0.4,-0.08,-0.26,0.05,Upgrade
21,Net Income,20.34,12.41,19.65,33.15,26.67,27.36,29.1,50.21,29.06,0.25,Upgrade
22,Net Income to Common,20.34,12.41,19.65,33.15,26.67,27.36,29.1,50.21,29.06,0.25,Upgrade
23,Net Income Growth,3.52%,-62.57%,-26.30%,21.14%,-8.38%,-45.51%,0.14%,19746.64%,5.86%,-98.95%,Upgrade
24,Shares Outstanding (Basic),285,285,285,285,285,285,285,283,283,283,Upgrade
25,Shares Outstanding (Diluted),285,285,285,285,285,285,285,284,283,283,Upgrade
26,Shares Change (YoY),-,-,-,-,-0.12%,0.44%,0.58%,0.01%,-,0.09%,Upgrade
27,EPS (Basic),0.07,0.04,0.07,0.12,0.09,0.10,0.10,0.18,0.10,0.00,Upgrade
28,EPS (Diluted),0.07,0.04,0.07,0.12,0.09,0.10,0.10,0.18,0.10,0.00,Upgrade
29,EPS Growth,3.48%,-62.57%,-26.28%,21.17%,-8.33%,-45.76%,-0.39%,19753.59%,5.89%,-98.95%,Upgrade
30,Free Cash Flow,156.94,67.63,86.91,7.43,70.56,-16.3,18.48,-33.9,1.44,-24.78,Upgrade
31,Free Cash Flow Per Share,0.55,0.24,0.31,0.03,0.25,-0.06,0.06,-0.12,0.01,-0.09,Upgrade
32,Dividend Per Share,0.040,0.040,0.040,0.040,0.050,0.060,0.060,0.080,0.060,0.020,Upgrade
33,Dividend Growth,0%,0%,-20.00%,-33.33%,-16.67%,-25.00%,0%,300.00%,0%,-66.67%,Upgrade
34,Operating Margin,3.66%,2.05%,3.83%,0.45%,3.24%,4.97%,3.16%,5.08%,4.52%,0.82%,Upgrade
35,Profit Margin,2.93%,1.82%,2.74%,4.74%,3.59%,3.21%,2.90%,4.20%,3.21%,0.03%,Upgrade
36,Free Cash Flow Margin,22.59%,9.91%,12.11%,1.06%,9.49%,-1.91%,1.84%,-2.84%,0.16%,-3.37%,Upgrade
37,EBITDA,42.07,30.83,45.91,21.27,44.19,63.19,52.67,80.35,57.42,20.88,Upgrade
38,D&A For EBITDA,16.63,16.85,18.45,18.14,20.11,20.78,20.99,19.64,16.45,14.82,Upgrade
39,EBIT,25.44,13.98,27.46,3.13,24.08,42.41,31.69,60.71,40.97,6.07,Upgrade
40,Advertising Expenses,3.61,-,2.33,-,1.79,-,1.38,-,-,-,Upgrade
