,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,281.53,161.87,170.31,138.23,158.04,141.66,126.55,127.79,137.05,128.46,Upgrade
1,Trading Asset Securities,0.04,0.05,0.02,0.03,0.05,0.09,0.17,0.19,0.12,0.04,Upgrade
2,Cash & Short-Term Investments,281.57,161.93,170.33,138.26,158.09,141.75,126.72,127.98,137.17,128.5,Upgrade
3,Cash Growth,65.30%,17.12%,7.75%,-2.46%,24.75%,10.76%,-7.62%,-0.40%,-8.93%,-0.66%,Upgrade
4,Accounts Receivable,251.24,263.54,253.07,256.12,234.95,260.66,336.47,363.55,358.78,183.31,Upgrade
5,Other Receivables,52.39,0.59,74.23,0.59,42.9,43.97,49.44,38.72,30.93,57.5,Upgrade
6,Receivables,303.63,264.13,327.3,256.71,277.84,304.63,385.91,402.27,389.71,242.61,Upgrade
7,Inventory,240.73,273.74,331.95,425.53,445.18,452.84,392.24,344.9,284.77,259.71,Upgrade
8,Prepaid Expenses,-,54.44,-,49.91,-,-,-,-,-,-,Upgrade
9,Total Current Assets,825.93,754.23,829.58,870.4,881.11,899.21,904.87,875.16,811.66,630.82,Upgrade
10,"Property, Plant & Equipment",283.57,290.64,303.36,327.01,353.74,384.51,399.31,396.85,317.76,301.72,Upgrade
11,Long-Term Investments,5.67,6.65,5.38,5.48,19.61,29.56,36.63,40.2,38.36,37.5,Upgrade
12,Goodwill,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,Upgrade
13,Long-Term Deferred Tax Assets,0.93,1,0.85,1.31,1.06,1.07,1.08,1.95,1.27,1.31,Upgrade
14,Other Long-Term Assets,21.26,22.63,3.83,23.08,10.76,14.96,4.51,8.51,12.4,22.4,Upgrade
15,Total Assets,1141,1079,1147,1231,1270,1333,1350,1327,1185,997.96,Upgrade
16,Accounts Payable,255.87,188.73,211.15,212.42,221.99,218.33,308.85,288.46,284.54,154.35,Upgrade
17,Accrued Expenses,26.6,26.96,14.34,19.48,24.13,23.11,22.15,24.16,17.62,17.61,Upgrade
18,Short-Term Debt,-,23.76,80.56,107.56,122.06,151,-,-,-,-,Upgrade
19,Current Portion of Long-Term Debt,10.26,14.81,23.82,12.67,26.34,33.75,155.5,138.55,100.15,67.75,Upgrade
20,Current Portion of Leases,1.83,1.78,1.98,0.49,1.24,1.79,4.25,5.11,5.52,5.81,Upgrade
21,Current Income Taxes Payable,15.79,12.25,16.16,15.82,12.68,18.92,23.37,19.11,11.83,7.89,Upgrade
22,Current Unearned Revenue,14.85,8.48,11.28,18.73,19.71,27.29,14.6,23.21,16,19.36,Upgrade
23,Other Current Liabilities,17.07,12.22,-,21,26.95,26.62,20.04,21.14,17.03,14.82,Upgrade
24,Total Current Liabilities,342.25,288.99,359.27,408.17,455.09,500.8,548.76,519.74,452.69,287.58,Upgrade
25,Long-Term Debt,-,2.23,-,17.04,26.32,21.25,-,-,-,-,Upgrade
26,Long-Term Leases,2.99,3.58,3.67,1.34,1.53,1.16,2.45,4.43,3.83,5.11,Upgrade
27,Long-Term Deferred Tax Liabilities,1.78,1.27,0.4,0.29,0.23,0.09,0.4,0.28,0.41,0.43,Upgrade
28,Total Liabilities,347.02,296.06,363.34,426.83,483.16,523.3,551.61,524.45,456.93,293.12,Upgrade
29,Common Stock,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.35,28.35,28.35,Upgrade
30,Additional Paid-In Capital,101.31,101.31,101.31,101.31,101.31,101.31,101.31,99.43,99.43,99.43,Upgrade
31,Retained Earnings,695.77,687.01,685.99,685.53,666.63,657.05,646.77,648.28,614.91,590.83,Upgrade
32,Comprehensive Income & Other,-33.31,-35.81,-33.96,-12.7,-11.14,21.61,20.57,24.92,-15.34,-14.62,Upgrade
33,Total Common Equity,792.24,780.99,781.82,802.62,785.27,808.44,797.13,800.97,727.36,703.99,Upgrade
34,Minority Interest,2.05,2.05,1.8,1.78,1.8,1.52,1.6,1.19,1.12,0.85,Upgrade
35,Shareholders' Equity,794.29,783.04,783.61,804.4,787.07,809.96,798.72,802.17,728.47,704.84,Upgrade
36,Total Liabilities & Equity,1141,1079,1147,1231,1270,1333,1350,1327,1185,997.96,Upgrade
37,Total Debt,15.08,46.15,110.02,139.09,177.47,208.95,162.2,148.09,109.5,78.67,Upgrade
38,Net Cash (Debt),266.49,115.77,60.31,-0.83,-19.39,-67.2,-35.48,-20.1,27.67,49.84,Upgrade
39,Net Cash Growth,341.86%,-,-,-,-,-,-,-,-48.26%,-16.69%,Upgrade
40,Net Cash Per Share,0.94,0.41,0.21,-0.00,-0.07,-0.24,-0.12,-0.07,0.10,0.18,Upgrade
41,Filing Date Shares Outstanding,284.79,284.79,284.79,284.79,284.79,284.79,284.79,283.49,283.49,283.49,Upgrade
42,Total Common Shares Outstanding,284.79,284.79,284.79,284.79,284.79,284.79,284.79,283.49,283.49,283.49,Upgrade
43,Working Capital,483.68,465.25,470.31,462.23,426.02,398.41,356.11,355.42,358.97,343.23,Upgrade
44,Book Value Per Share,2.78,2.74,2.75,2.82,2.76,2.84,2.80,2.83,2.57,2.48,Upgrade
45,Tangible Book Value,788.29,777.04,777.87,798.67,781.32,804.49,793.18,797.03,723.41,700.04,Upgrade
46,Tangible Book Value Per Share,2.77,2.73,2.73,2.80,2.74,2.82,2.79,2.81,2.55,2.47,Upgrade
47,Buildings,-,205.32,-,212.42,-,225.35,-,172.79,-,156.13,Upgrade
48,Machinery,-,231.2,-,235.31,-,238.17,-,223.04,-,166.98,Upgrade
49,Construction In Progress,-,-,-,-,-,-,-,33.45,-,-,Upgrade
50,Leasehold Improvements,-,78.98,-,82.07,-,87.43,-,94.54,-,79.11,Upgrade
