,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,322,353,359,350,390,333,441,515,479,354,388,Upgrade
1,Market Cap Growth,0.81%,0.81%,-8.03%,5.13%,-11.61%,-35.36%,-7.86%,45.46%,23.36%,-23.31%,-29.74%,Upgrade
2,Enterprise Value,57,239,300,353,411,402,479,537,453,305,336,Upgrade
3,Last Close Price,1.13,1.20,1.18,1.11,1.18,0.97,1.23,1.39,1.23,0.88,0.94,Upgrade
4,PE Ratio,9.83,10.78,11.19,6.63,6.52,6.17,7.82,6.50,6.04,12.09,14.02,Upgrade
5,PS Ratio,0.23,0.26,0.26,0.25,0.27,0.21,0.24,0.23,0.23,0.22,0.24,Upgrade
6,PB Ratio,0.41,0.44,0.46,0.45,0.49,0.42,0.54,0.65,0.60,0.49,0.55,Upgrade
7,P/TBV Ratio,0.45,0.45,0.46,0.45,0.49,0.43,0.55,0.65,0.60,0.49,0.55,Upgrade
8,P/FCF Ratio,1.43,1.57,2.32,3.71,5.00,6.14,-,-33.42,-,-15.19,-,Upgrade
9,P/OCF Ratio,1.47,1.47,2.21,3.53,4.51,4.25,8.83,5.56,8.66,3730.13,-,Upgrade
10,EV/Sales Ratio,0.04,0.17,0.21,0.25,0.28,0.25,0.26,0.24,0.22,0.19,0.21,Upgrade
11,EV/EBITDA Ratio,0.74,3.28,3.91,5.25,6.28,3.74,4.13,4.04,3.28,3.90,5.23,Upgrade
12,EV/EBIT Ratio,1.46,6.07,7.25,11.54,15.12,6.05,6.46,5.81,4.45,6.49,10.27,Upgrade
13,EV/FCF Ratio,0.26,1.07,1.94,3.74,5.27,7.41,-,-34.81,-,-13.09,-,Upgrade
14,Debt / Equity Ratio,0.02,0.02,0.06,0.14,0.17,0.23,0.26,0.20,0.18,0.15,0.11,Upgrade
15,Debt / FCF Ratio,0.07,0.07,0.30,1.17,1.78,3.27,-,-10.52,-,-4.69,-,Upgrade
16,Return on Capital Employed (ROCE),4.93%,4.93%,5.24%,3.88%,3.31%,8.16%,8.90%,11.53%,12.60%,6.42%,4.60%,Upgrade
17,Earnings Yield,10.18%,9.27%,8.93%,15.07%,15.33%,16.21%,12.79%,15.39%,16.55%,8.27%,7.13%,Upgrade
18,FCF Yield,69.78%,63.59%,43.07%,26.93%,19.99%,16.29%,0.49%,-2.99%,-6.78%,-6.59%,11.98%,Upgrade
19,Dividend Yield,7.08%,6.66%,6.79%,7.19%,7.66%,11.34%,9.76%,10.10%,11.39%,9.14%,8.49%,Upgrade
20,Buyback Yield / Dilution,-,-,-,-,0.12%,-0.44%,-0.58%,-0.01%,-,-0.09%,Upgrade,
21,Total Shareholder Return,7.08%,6.66%,6.79%,7.19%,7.66%,11.46%,9.32%,9.52%,11.38%,9.14%,8.40%,Upgrade
