,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Operating Revenue,149.89,176.45,154.76,152.41,175.24,184.96,151.56,115,97.27,117.02,Upgrade
1,Other Revenue,-,0.41,-,0.07,-,1.18,-,-2.5,3.82,0.21,Upgrade
2,Revenue,149.89,176.86,154.76,152.48,175.24,186.14,151.56,112.5,101.08,117.22,Upgrade
3,Revenue Growth (YoY),-3.15%,15.99%,-11.69%,-18.08%,15.63%,65.46%,49.93%,-4.03%,25.88%,50.73%,Upgrade
4,Cost of Revenue,112.83,132.98,115.56,110.86,129.87,146.23,110.47,76.03,58.96,70.35,Upgrade
5,Gross Profit,37.06,43.87,39.2,41.62,45.37,39.91,41.09,36.47,42.13,46.87,Upgrade
6,Other Operating Expenses,7.62,7.05,6.96,9.04,10.04,6.08,9.58,8.46,6.37,7.8,Upgrade
7,Operating Expenses,30.2,29.51,29.22,31.45,33.04,29,32.73,34.35,29.62,30.55,Upgrade
8,Operating Income,6.86,14.37,9.98,10.17,12.33,10.91,8.37,2.13,12.51,16.32,Upgrade
9,Interest Expense,-0.21,-0.45,-0.72,-0.73,-1.23,-1.35,-0.32,-0.74,-0.67,-1.02,Upgrade
10,Interest & Investment Income,-,0.2,-,0.04,-,0.09,-,0.15,-,0.28,Upgrade
11,Earnings From Equity Investments,-,-,-,-,-,-,-,-0.01,-,-,Upgrade
12,Other Non Operating Income (Expenses),1.76,-0.61,1.21,-1.79,2.42,-0.46,1.2,-,-,-,Upgrade
13,EBT Excluding Unusual Items,8.41,13.51,10.47,7.69,13.52,9.18,9.25,1.53,11.83,15.59,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-0.06,Upgrade
15,Other Unusual Items,-,-,-,3.63,-,-0.29,-,10.17,-,1.5,Upgrade
16,Pretax Income,8.41,13.51,10.47,11.31,13.52,8.9,9.25,11.7,11.83,17.02,Upgrade
17,Income Tax Expense,1.36,2.51,1.43,1.19,2.21,1.23,0.93,0.65,1.97,2.66,Upgrade
18,Earnings From Continuing Operations,7.05,11,9.04,10.13,11.32,7.66,8.32,11.05,9.86,14.36,Upgrade
19,Minority Interest in Earnings,0.18,-0.01,-0.01,0.02,-0.98,-0.39,-0.34,-0.34,-,-,Upgrade
20,Net Income,7.23,10.99,9.03,10.15,10.34,7.27,7.98,10.72,9.86,14.36,Upgrade
21,Net Income to Common,7.23,10.99,9.03,10.15,10.34,7.27,7.98,10.72,9.86,14.36,Upgrade
22,Net Income Growth,-19.93%,8.34%,-12.64%,39.51%,29.61%,-32.12%,-19.12%,-25.38%,20.93%,247.62%,Upgrade
23,Shares Outstanding (Basic),502,502,502,502,502,502,501,498,498,492,Upgrade
24,Shares Outstanding (Diluted),502,502,502,502,502,502,502,502,502,500,Upgrade
25,Shares Change (YoY),-,-,-,-0.00%,-,-0.03%,-0.01%,0.30%,2.01%,1.72%,Upgrade
26,EPS (Basic),0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,Upgrade
27,EPS (Diluted),0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,Upgrade
28,EPS Growth,-19.93%,8.44%,-12.65%,39.36%,29.56%,-32.27%,-18.87%,-25.43%,18.07%,241.33%,Upgrade
29,Free Cash Flow,71.59,23.77,24.89,40.1,39.51,21.61,18.91,19.38,43.74,25.62,Upgrade
30,Free Cash Flow Per Share,0.14,0.05,0.05,0.08,0.08,0.04,0.04,0.04,0.09,0.05,Upgrade
31,Dividend Per Share,0.010,-,-,0.010,0.010,0.020,0.010,-,-,-,Upgrade
32,Dividend Growth,-,-,-,-50.00%,0%,-,-,-,-,-,Upgrade
33,Operating Margin,4.58%,8.12%,6.45%,6.67%,7.04%,5.86%,5.52%,1.89%,12.37%,13.93%,Upgrade
34,Profit Margin,4.82%,6.22%,5.84%,6.66%,5.90%,3.91%,5.26%,9.53%,9.76%,12.25%,Upgrade
35,Free Cash Flow Margin,47.76%,13.44%,16.08%,26.30%,22.55%,11.61%,12.48%,17.23%,43.27%,21.85%,Upgrade
36,EBITDA,29.44,-4.6,32.24,-8.72,35.33,-7.47,31.52,-14.54,35.76,4.36,Upgrade
37,D&A For EBITDA,22.58,-18.96,22.26,-18.89,23,-18.38,23.15,-16.67,23.25,-11.96,Upgrade
38,EBIT,6.86,14.37,9.98,10.17,12.33,10.91,8.37,2.13,12.51,16.32,Upgrade
