,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,67.16,37.97,42.52,54.15,51.36,39.3,48.01,61.98,64.61,47.67,Upgrade
1,Short-Term Investments,-,1.65,-,4.31,-,12.95,-,1.7,-,0.94,Upgrade
2,Cash & Short-Term Investments,67.16,39.62,42.52,58.46,51.36,52.25,48.01,63.67,64.61,48.61,Upgrade
3,Cash Growth,57.94%,-32.22%,-17.20%,11.89%,6.98%,-17.95%,-25.70%,30.99%,39.60%,4.53%,Upgrade
4,Accounts Receivable,73.16,102.85,64.81,61.91,59.91,62.12,59.15,55.02,44.42,63.57,Upgrade
5,Other Receivables,3.46,0.1,2.69,-,7.77,0.82,6.59,0.66,4.67,-,Upgrade
6,Receivables,76.62,102.95,67.5,61.91,67.68,62.94,65.73,55.68,49.09,63.57,Upgrade
7,Inventory,43.44,112.59,24.54,14.98,17.47,15.35,18.91,13.93,9.12,6.52,Upgrade
8,Prepaid Expenses,-,1.38,-,1.31,-,1.11,-,1.14,-,1.25,Upgrade
9,Other Current Assets,0.14,7.18,0.23,0.19,0.68,0.78,0.98,6.65,6.27,1.02,Upgrade
10,Total Current Assets,187.37,263.73,134.79,136.85,137.18,132.41,133.62,141.08,129.1,120.96,Upgrade
11,"Property, Plant & Equipment",86.86,30.31,48.08,68.52,89.85,102.05,117.11,36.79,58.68,75.59,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,-,-,0.18,0.18,Upgrade
13,Long-Term Deferred Tax Assets,2.17,2.4,2.14,2.11,1.87,1.8,2.27,1.74,1.2,1.53,Upgrade
14,Other Long-Term Assets,7.42,0.3,7.02,7.06,6.27,6.34,6.53,1.09,1.64,7.01,Upgrade
15,Total Assets,283.81,296.74,192.02,214.53,235.17,242.6,259.54,180.7,190.8,205.27,Upgrade
16,Accounts Payable,76.67,131.77,15.54,6.52,8.17,5.85,7.81,5.71,4.86,9.06,Upgrade
17,Accrued Expenses,5.89,7.96,4.97,7.88,5.19,6.82,5.37,7.14,5.53,7.24,Upgrade
18,Short-Term Debt,2.51,2.51,2.51,2.51,3.74,5.74,5.74,5.74,-,-,Upgrade
