,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,12596,9151,7085,8196,7872,8927,9362,12047,11190,9953,14648,Upgrade
1,Market Cap Growth,11.66%,11.66%,-10.00%,-8.19%,-15.92%,-25.90%,-16.33%,21.05%,-23.61%,-49.79%,-24.60%,Upgrade
2,Last Close Price,8.96,6.25,4.50,5.10,4.66,5.19,5.25,6.67,6.04,5.32,7.45,Upgrade
3,PE Ratio,6.36,4.27,3.81,5.05,4.89,5.42,5.65,7.27,7.49,5.43,6.54,Upgrade
4,PS Ratio,2.49,1.81,1.53,1.84,1.81,2.17,2.20,2.78,2.74,2.31,3.09,Upgrade
5,PB Ratio,0.37,0.27,0.22,0.27,0.26,0.29,0.30,0.40,0.38,0.35,0.52,Upgrade
6,P/FCF Ratio,-,-,-,2.56,8.18,-1.48,-,-1.75,-,-,8.68,Upgrade
7,P/OCF Ratio,-,-,-,2.49,6.40,-1.57,-,-1.82,-,-,8.18,Upgrade
8,Debt / Equity Ratio,0.17,0.17,0.23,0.18,0.18,0.19,0.20,0.21,0.26,0.25,0.25,Upgrade
9,Debt / FCF Ratio,-,-,-,1.77,5.54,-0.98,-,-0.92,-,-,4.17,Upgrade
10,Earnings Yield,17.03%,23.43%,26.26%,19.78%,20.44%,18.44%,17.70%,13.76%,13.34%,18.40%,15.29%,Upgrade
11,FCF Yield,-98.18%,-135.12%,-76.75%,39.13%,12.23%,-67.40%,-51.34%,-57.14%,-119.53%,-32.84%,11.52%,Upgrade
12,Dividend Yield,8.48%,12.15%,13.34%,7.85%,8.37%,6.55%,6.47%,4.80%,4.96%,8.09%,6.44%,Upgrade
13,Buyback Yield / Dilution,-,-,-,-,-,-,-,0.00%,-0.00%,-0.06%,Upgrade,
14,Total Shareholder Return,8.48%,12.15%,13.34%,7.85%,8.37%,6.55%,6.47%,4.80%,4.96%,8.08%,6.38%,Upgrade
