,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,14017,18964,19426,19258,19716,16042,16412,19053,25556,24422,Upgrade
1,Investment Securities,89292,83518,75231,79284,78459,71004,69463,70373,70000,60895,Upgrade
2,Trading Asset Securities,5037,3581,4432,4374,5376,2742,5158,5733,4917,7349,Upgrade
3,Total Investments,94329,87099,79663,83658,83835,73747,74621,76106,74917,68244,Upgrade
4,Gross Loans,143096,146701,142445,142087,141100,150510,143563,142252,141350,141888,Upgrade
5,Allowance for Loan Losses,-1181,-1116,-1078,-1642,-1473,-1378,-1299,-1260,-1176,-1011,Upgrade
6,Other Adjustments to Gross Loans,-,-946.22,-,-468.73,-,-195.2,-,-206.33,-,-406.16,Upgrade
7,Net Loans,141914,144639,141367,139976,139627,148937,142264,140786,140174,140471,Upgrade
8,"Property, Plant & Equipment",2768,2813,2686,2809,2965,2954,3008,3006,2145,2357,Upgrade
9,Goodwill,713.45,713.45,713.45,713.45,713.45,713.45,713.45,713.45,811.69,811.69,Upgrade
10,Other Intangible Assets,69.72,69.72,69.72,69.72,58.25,58.25,58.25,58.25,58.25,58.25,Upgrade
11,Investments in Real Estate,847.79,761.6,802.69,802.69,841,756.35,682.91,682.91,1209,1209,Upgrade
12,Accrued Interest Receivable,-,1746,-,1480,-,865.35,-,886.87,-,1100,Upgrade
13,Other Receivables,2267,2999,1157,2428,2700,4056,1614,5646,843.62,3971,Upgrade
14,Restricted Cash,-,397.08,-,378.79,-,382.99,-,40.56,-,415.52,Upgrade
15,Long-Term Deferred Tax Assets,122.55,165.82,192.19,262.27,173.7,120.42,67.42,124.68,194.9,115.22,Upgrade
16,Other Real Estate Owned & Foreclosed,277.28,253.61,148.2,130.82,165.62,209.18,173.7,-,271.17,-,Upgrade
17,Other Long-Term Assets,5047,122.17,4782,118.47,4396,138.78,5710,202.98,6822,231.79,Upgrade
18,Total Assets,262373,260744,251007,252086,255190,248979,245325,247306,253003,243406,Upgrade
19,Accounts Payable,7382,7228,7047,5614,5095,3829,6282,3635,7818,7734,Upgrade
20,Interest Bearing Deposits,214267,212049,206549,207616,208656,204370,198925,201829,200103,191708,Upgrade
21,Non-Interest Bearing Deposits,367.67,97.69,171.1,517.6,20.07,57.31,29.45,137.3,698.29,136.6,Upgrade
22,Total Deposits,214634,212147,206720,208134,208676,204427,198954,201966,200801,191845,Upgrade
23,Short-Term Borrowings,1168,1279,1365,997.64,1392,1425,1906,3191,2940,1093,Upgrade
24,Current Portion of Long-Term Debt,-,-,-,-,-,-,1954,1964,-,1756,Upgrade
25,Current Portion of Leases,121.71,132.06,130.07,137.35,142.51,133.39,128.55,174.93,163.59,169.26,Upgrade
26,Current Income Taxes Payable,437.53,287.61,245.64,284.5,264.92,160.31,258.44,383.7,286.56,470.83,Upgrade
27,Other Current Liabilities,166.7,99.85,99.61,730.49,2866,1512,3244,1571,4691,5517,Upgrade
28,Long-Term Debt,4109,5917,3834,3801,3909,4128,1838,1864,3861,3755,Upgrade
29,Long-Term Leases,330.57,349.77,344.1,397.02,457.08,481.55,487.25,517.67,100.78,262.34,Upgrade
30,Long-Term Deferred Tax Liabilities,103.83,103.7,42.58,39.13,13.93,17.92,16.95,14.56,7.6,20.56,Upgrade
31,Other Long-Term Liabilities,286.15,311.11,302.89,1725,1786,2052,195.04,2669,4286,2600,Upgrade
32,Total Liabilities,228740,227855,220131,221861,224603,218168,215265,217951,224966,215222,Upgrade
33,Common Stock,6894,6894,6894,6894,6894,6894,6894,6894,6894,6894,Upgrade
34,Retained Earnings,25313,24623,24048,23361,23013,22272,21920,21139,20726,20279,Upgrade
35,Comprehensive Income & Other,1426,1372,-65.99,-30.73,679.05,1645,1245,1306,401.14,996.4,Upgrade
36,Total Common Equity,33633,32889,30876,30225,30587,30812,30060,29340,28021,28169,Upgrade
37,Minority Interest,-,-,-,-,-,-,-,15.3,15.35,15.39,Upgrade
38,Shareholders' Equity,33633,32889,30876,30225,30587,30812,30060,29355,28037,28185,Upgrade
39,Total Liabilities & Equity,262373,260744,251007,252086,255190,248979,245325,247306,253003,243406,Upgrade
40,Total Debt,5730,7678,5672,5334,5901,6169,6314,7712,7066,7035,Upgrade
41,Net Cash (Debt),19785,17985,20208,24880,24638,16215,17385,22299,29100,28112,Upgrade
42,Net Cash Growth,-2.09%,-27.71%,-17.98%,53.43%,41.72%,-27.28%,-40.26%,-20.68%,37.32%,2.23%,Upgrade
43,Net Cash Per Share,14.07,12.79,14.38,17.70,17.53,11.53,12.37,15.86,20.70,20.00,Upgrade
44,Filing Date Shares Outstanding,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,Upgrade
45,Total Common Shares Outstanding,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,Upgrade
46,Book Value Per Share,23.93,23.40,21.96,21.50,21.76,21.92,21.38,20.87,19.93,20.04,Upgrade
47,Tangible Book Value,32850,32106,30093,29442,29815,30040,29288,28568,27151,27299,Upgrade
48,Tangible Book Value Per Share,23.37,22.84,21.41,20.94,21.21,21.37,20.83,20.32,19.31,19.42,Upgrade
