,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Investments in Debt Securities,-,1326746,-,1220504,1217669,1267238,-,1173300,519639,787607.0,442710,1062514,398177,686509,337010,990550,316213,611530,294434,602644,Upgrade
1,Investments in Equity & Preferred Securities,22752,229051,22973,230414,118331,114843,26259,474795,25118,391220.0,27202,409101,23655,333260,22257,336813,20419,238175,20172,224867,Upgrade
2,Policy Loans,-,-,-,-,-,-,-,-,69346,68677.0,67507,66950,65830,64941,63225,62364,61016,59307,58186,57194,Upgrade
3,Other Investments,1831129,192871,1649651,168309,262104,194582,1531187,247212,1285016,636960.0,1264828,220049,1236043,624101,1208178,216183,1151842,587753,1062123,500700,Upgrade
4,Total Investments,2539427,2406869,2295036,2211496,2136781,2076317,2028491,1911498,1928676,1899853.0,1826281,1768383,1743505,1720094,1652641,1617359,1568628,1508773,1447639,1397733,Upgrade
5,Cash & Equivalents,38122,41560,42723,30935,28144,34071,43323,32685,26531,33718.0,33692,32195,21748,24988,22155,20440,24252,37435,27747,14501,Upgrade
6,Reinsurance Recoverable,43686,42166,41063,39814,36483,35071,33061,33270,42353,42269.0,42527,42056,41641,38723,38067,36000,39055,35139,34353,31023,Upgrade
7,Other Receivables,-,10150,-,8155,-,7746,318,31171,66243,78289.0,67998,55796,60962,70779,61470,51634,54813,65653,53695,45891,Upgrade
8,"Property, Plant & Equipment",23032,24274,24269,24749,22632,22550,22208,22786,21842,21692.0,22108,22693,21593,21728,21768,22136,21989,21756,22069,22495,Upgrade
