,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,314887,374155,257807,208659,223064,264424,248358,260620,237979,193680,241897,246875,286565,288671,306347,392394,396389,304590,260779,259260,351318,Upgrade
1,Market Cap Growth,41.50%,41.50%,3.80%,-19.94%,-6.27%,36.53%,2.67%,5.57%,-16.95%,-32.91%,-21.04%,-37.08%,-27.71%,-5.23%,17.47%,51.35%,12.83%,-4.93%,-24.60%,-22.79%,28.28%,Upgrade
2,Enterprise Value,469323,479890,344470,334799,320122,330904,317426,381045,360959,280917,327148,321008,395043,405277,388556,498490,519983,397202,336882,324982,432459,Upgrade
3,PE Ratio,6.70,7.96,7.05,7.03,7.43,8.24,6.45,5.72,5.63,5.05,6.98,7.29,8.70,8.65,9.21,13.37,13.58,10.90,9.21,7.73,11.32,Upgrade
4,PS Ratio,1.14,1.14,0.81,0.70,0.73,0.88,0.81,0.81,0.77,0.62,0.59,0.57,0.53,0.56,0.58,0.77,0.80,0.64,0.60,0.61,0.82,Upgrade
5,PB Ratio,1.13,1.13,0.82,0.70,0.76,1.01,0.92,0.90,1.04,0.77,0.89,0.88,1.00,1.06,1.14,1.46,1.51,1.28,1.18,1.24,1.71,Upgrade
6,P/FCF Ratio,2.23,2.23,1.74,1.44,1.51,1.70,1.63,1.61,1.51,1.29,1.59,1.72,2.23,2.46,2.65,3.42,3.20,2.65,2.14,2.24,2.90,Upgrade
7,P/OCF Ratio,2.17,2.17,1.68,1.39,1.47,1.65,1.59,1.57,1.42,1.22,1.49,1.60,2.15,2.37,2.55,3.29,3.09,2.56,2.08,2.17,2.81,Upgrade
8,EV/Sales Ratio,1.48,1.46,1.08,1.13,1.05,1.10,1.03,1.18,1.17,0.90,0.80,0.75,0.74,0.78,0.74,0.97,1.04,0.84,0.78,0.77,1.01,Upgrade
9,EV/EBITDA Ratio,7.94,8.03,7.25,8.49,7.77,7.27,5.73,6.03,6.17,5.45,6.99,6.41,7.88,7.89,7.33,10.65,11.03,8.75,7.73,7.43,10.61,Upgrade
10,EV/EBIT Ratio,8.52,8.44,7.71,9.17,8.37,7.76,6.04,6.31,6.47,5.74,7.42,6.81,8.37,8.36,7.75,11.32,11.71,9.28,8.18,7.85,11.24,Upgrade
11,EV/FCF Ratio,2.80,2.86,2.32,2.31,2.17,2.13,2.09,2.36,2.29,1.88,2.15,2.24,3.07,3.45,3.36,4.35,4.19,3.45,2.77,2.80,3.57,Upgrade
12,Debt / Equity Ratio,0.52,0.52,0.38,0.38,0.48,0.45,0.36,0.40,0.66,0.57,0.46,0.44,0.37,0.46,0.52,0.37,0.47,0.59,0.56,0.48,0.50,Upgrade
13,Debt / EBITDA Ratio,2.82,2.34,1.59,1.72,4.85,4.02,2.35,1.56,2.83,2.06,1.97,1.99,3.18,2.91,2.03,1.63,3.07,2.92,2.94,1.74,2.75,Upgrade
14,Debt / FCF Ratio,1.03,1.03,0.80,0.78,0.97,0.76,0.64,0.72,0.95,0.96,0.83,0.87,0.83,1.08,1.21,0.88,1.00,1.22,1.03,0.87,0.85,Upgrade
15,Quick Ratio,4.64,4.64,6.28,6.21,3.99,4.74,5.79,4.65,0.39,0.29,0.31,0.33,0.26,0.25,0.29,0.34,0.21,0.29,0.39,0.37,0.25,Upgrade
16,Current Ratio,4.95,4.95,6.74,6.66,4.31,5.11,6.25,5.01,0.76,0.50,0.51,0.55,0.47,0.48,0.49,0.58,0.41,0.51,0.58,0.59,0.45,Upgrade
17,Asset Turnover,0.05,0.20,0.12,0.12,0.06,0.19,0.14,0.15,0.07,0.19,0.13,0.18,0.21,0.22,0.34,0.18,0.26,0.23,0.35,0.19,Upgrade,
18,Return on Equity (ROE),18.33%,19.33%,17.78%,6.61%,8.00%,10.90%,20.85%,12.95%,18.73%,19.48%,16.25%,7.54%,9.78%,15.98%,15.70%,9.66%,10.91%,12.23%,18.36%,11.08%,Upgrade,
19,Return on Assets (ROA),1.53%,1.60%,1.53%,0.51%,0.70%,0.92%,1.85%,1.16%,1.79%,1.49%,1.53%,0.62%,1.11%,1.72%,1.73%,0.92%,1.46%,1.24%,2.03%,1.09%,Upgrade,
20,Return on Capital (ROIC),9.30%,10.15%,9.41%,3.15%,4.52%,5.79%,11.35%,7.05%,10.88%,9.21%,9.39%,3.67%,6.29%,9.80%,9.79%,4.90%,7.75%,6.84%,11.41%,6.11%,Upgrade,
21,Return on Capital Employed (ROCE),1.91%,1.91%,1.63%,1.38%,1.48%,1.76%,2.21%,2.44%,2.38%,2.09%,1.79%,1.88%,1.98%,2.09%,2.20%,2.04%,2.11%,2.16%,2.23%,2.35%,2.25%,Upgrade
22,Earnings Yield,14.92%,12.56%,14.19%,14.23%,13.46%,12.14%,15.51%,17.49%,17.76%,19.81%,14.34%,13.72%,11.49%,11.56%,10.85%,7.48%,7.37%,9.17%,10.85%,12.94%,8.83%,Upgrade
23,Earnings Yield,14.92%,12.56%,14.19%,14.23%,13.46%,12.14%,15.51%,17.49%,17.76%,19.81%,14.34%,13.72%,11.49%,11.56%,10.85%,7.48%,7.37%,9.17%,10.85%,12.94%,8.83%,Upgrade
24,FCF Yield,53.26%,44.83%,57.59%,69.58%,66.12%,58.75%,61.27%,61.95%,66.30%,77.31%,62.86%,58.14%,44.86%,40.69%,37.72%,29.23%,31.29%,37.78%,46.65%,44.72%,34.49%,Upgrade
25,Dividend Yield,4.30%,-,-,-,7.54%,-,-,-,7.41%,-,-,-,6.90%,-,-,-,5.90%,-,-,-,5.82%,Upgrade
26,Payout Ratio,29.68%,79.46%,4.71%,6.68%,17.06%,15.07%,152.16%,6.99%,53.02%,102.93%,5.68%,8.49%,19.67%,15.05%,150.62%,10.46%,12.09%,13.72%,200.94%,8.68%,12.24%,Upgrade
27,Buyback Yield / Dilution,-0.33%,-0.63%,0.31%,-0.31%,-0.71%,0.70%,-198.41%,39.99%,0.48%,-0.48%,66.51%,-66.74%,-0.35%,0.37%,-5.31%,-6.48%,-5.85%,-5.91%,-2.32%,1.23%,-0.84%,Upgrade
28,Total Shareholder Return,3.96%,-0.63%,0.31%,-0.31%,6.83%,0.70%,-198.41%,39.99%,7.88%,-0.48%,66.51%,-66.74%,6.55%,0.37%,-5.31%,-6.48%,0.05%,-5.91%,-2.32%,1.23%,4.98%,Upgrade
