,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,9536,2693,4025,5096,3669,2586,4193,4729,3441,3375,2902,3022,1971,1419,3242,4056,3139,2636,4846,3349,Upgrade
1,Investment Securities,60404,52626,63563,58697,66270,60966,66127,54409,65073,53516,57593,47612,56685,47595,52701,43586,46595,41779,46621,36662,Upgrade
2,Trading Asset Securities,10973,17060,16649,9855,9087,8763,6524,7081,5610,5516,9737,7173,6236,5726,3981,3938,3785,2126,2183,2316,Upgrade
3,Total Investments,71377,69686,80212,68552,75357,69729,72651,61490,70683,59032,67331,54785,62921,53321,56682,47523,50380,43906,48804,38978,Upgrade
4,Gross Loans,131583,136486,128828,127100,120558,121661,113650,115028,107479,109247,102057,99817,93515,93629,85728,84944,79643,79117,71764,71997,Upgrade
5,Allowance for Loan Losses,-,-5424,-,-5059,-,-5457,-,-5305,-,-5263,-,-4476,-,-3853,-,-3082,-,-2850,-,-2501,Upgrade
6,Net Loans,131583,131062,128828,122041,120558,116204,113650,109723,107479,103984,102057,95340,93515,89776,85728,81862,79643,76267,71764,69496,Upgrade
7,"Property, Plant & Equipment",982.43,1015,1048,1072,1066,1100,1140,1145,1154,1168,1046,1079,1050,1058,1060,953.4,920.55,873.19,775.95,754.73,Upgrade
8,Other Intangible Assets,105.81,115.33,118.42,129.6,138.15,150.86,140.26,153.52,164.96,183.55,190.1,179.79,150.79,160.12,159.67,166.71,130.21,126.45,118.07,124.66,Upgrade
9,Accrued Interest Receivable,-,226.91,-,237.17,-,226.21,-,241.51,-,226.78,-,226.02,-,191.82,-,181.69,-,154.6,-,151.55,Upgrade
10,Other Receivables,-,255.12,-,182.86,-,200.87,-,191.46,-,220.94,-,259.62,-,324.12,-,166.3,1048,86.44,-,303.71,Upgrade
11,Restricted Cash,-,9609,-,7883,-,8116,-,8034,-,7796,-,8186,-,8342,-,7732,-,7524,-,8969,Upgrade
12,Other Current Assets,-,-,-,-,-,-,-,-,-,-,-,0.89,-,0.9,-,2.74,-,3.03,-,1.73,Upgrade
13,Long-Term Deferred Tax Assets,2010,1989,1883,1848,1894,1832,1766,1724,1584,1518,1447,1390,1320,1268,1152,1094,1081,992.73,818.36,834.43,Upgrade
14,Other Real Estate Owned & Foreclosed,-,26.49,-,24.48,-,20.69,-,15.63,-,3.88,-,4.4,-,37.57,-,40.7,-,40.97,-,40.97,Upgrade
15,Other Long-Term Assets,271.2,-,345.26,-,360.95,-,352.4,-,317.81,-,289.22,-,472.22,-,399.86,-,170.59,-,276.37,-,Upgrade
16,Total Assets,215865,216718,216460,207127,203042,200240,193893,187533,184824,177599,175262,164579,161401,155928,148424,143818,136511,132653,127403,123045,Upgrade
17,Accrued Expenses,545.75,429.8,485.91,412.46,391.47,258.88,263.72,374.83,388.97,290.83,352.96,421.68,483.65,336.93,406.64,429.41,432.71,287.5,337.53,325.4,Upgrade
18,Interest Bearing Deposits,170246,134855,172797,121445,158343,119071,154984,105797,141454,97901,132099,84124,123791,83695,119460,71325,106870,71183,100689,59972,Upgrade
19,Non-Interest Bearing Deposits,-,32599,-,35963,-,37756,-,36043,-,36276,-,37940,-,36503,-,36461,-,34986,-,31727,Upgrade
20,Total Deposits,170246,167454,172797,157407,158343,156827,154984,141840,141454,134176,132099,122064,123791,120198,119460,107786,106870,106169,100689,91699,Upgrade
21,Short-Term Borrowings,11271,9309,9029,10869,11103,5980,7530,8122,10449,4705,9310,9596,5237,4403,4203,10607,7492,5947,5678,7643,Upgrade
22,Current Portion of Long-Term Debt,6750,6385,6046,7007,6446,4839,5593,6917,6941,6673,5656,4561,3098,3151,3256,5342,2977,2615,2806,2807,Upgrade
23,Current Portion of Leases,-,2.49,-,23.75,-,-,-,21.18,-,-,-,25.06,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,147.06,81.22,99.47,33.94,193.91,111.5,131.34,154.79,150.4,46.86,122.32,91.75,118.6,9.81,38.74,13.18,101.16,26.21,81.9,69.82,Upgrade
25,Accrued Interest Payable,-,4005,-,4373,-,3963,-,4015,-,3351,-,3479,-,2947,-,2629,-,2141,-,2096,Upgrade
26,Other Current Liabilities,-,939,581.61,167.92,-,562.82,548.4,1192,88.93,578.93,863.33,1031,1351,1028,101.74,3.69,499.74,3.14,336.51,34.45,Upgrade
27,Long-Term Debt,8262,9884,9128,9133,9341,10837,8089,8647,9322,12262,10910,8201,12829,9714,8938,5222,6826,4142,6069,7162,Upgrade
28,Long-Term Leases,55.42,59.04,68.32,47.16,58.34,64.09,69.47,49.89,72.04,79.73,82.28,64.34,63.27,72.78,83.55,-,-,-,-,-,Upgrade
29,Pension & Post-Retirement Benefits,-,150.27,-,147.02,-,145.67,-,145.76,-,135.14,-,136.02,-,140.79,-,139.87,-,140.6,-,152.51,Upgrade
30,Other Long-Term Liabilities,309.61,280.34,470.23,294.88,366.84,331.35,336.86,327.52,346.56,262.11,832.97,341.44,266.96,202.23,221,335.69,251.66,251.34,227.86,317.87,Upgrade
31,Total Liabilities,197587,198979,198706,189916,186243,183921,177546,171807,169213,162560,160228,150013,147238,142204,136709,132508,125451,121722,116227,112307,Upgrade
32,Common Stock,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,Upgrade
33,Additional Paid-In Capital,495.07,495.05,495.03,495.03,495.03,495.03,495.03,495.03,495.03,508,856.25,856.24,865.37,869.21,865.37,864.62,864.62,862.71,862.7,858.44,Upgrade
34,Retained Earnings,12437,11898,12026,11481,11092,10560,10733,10224,9811,9304,9361,8928,8599,8220,8247,7913,7680,7406,7476,7184,Upgrade
35,Comprehensive Income & Other,2992,2993,2888,2890,2859,2922,2781,2672,2972,2896,2853,2825,2749,2696,670.01,619.46,597.57,746.27,918.89,818.53,Upgrade
36,Total Common Equity,18094,17556,17579,17036,16616,16147,16179,15561,15447,14878,14878,14417,14022,13593,11590,11205,10950,10822,11065,10668,Upgrade
37,Minority Interest,184.22,183.74,175.32,175.02,182.36,171.59,168.41,164.73,163.33,161.18,155.28,148.54,140.5,130.65,124.67,104.43,110.39,108.82,110.4,69.34,Upgrade
38,Shareholders' Equity,18278,17739,17754,17211,16799,16319,16347,15726,15611,15039,15033,14566,14162,13724,11715,11310,11061,10931,11176,10737,Upgrade
39,Total Liabilities & Equity,215865,216718,216460,207127,203042,200240,193893,187533,184824,177599,175262,164579,161401,155928,148424,143818,136511,132653,127403,123045,Upgrade
40,Total Debt,26339,25639,24271,27080,26948,21720,21281,23757,26784,23719,25957,22448,21228,17341,16480,21171,17295,12703,14554,17612,Upgrade
41,Net Cash (Debt),60.77,122.73,9275,-9624,-6403,-5038,-2117,-9077,-9978,-13513,-5119,-12234,-4293,-9306,-1472,-11201,-3924,-1772,-796.31,-11610,Upgrade
42,Net Cash Per Share,0.02,0.06,3.57,-3.71,-1.58,-2.37,-0.83,-3.48,-3.52,-4.67,-2.01,-3.32,-1.99,-3.56,-0.59,-3.41,-1.75,-0.62,-0.32,-3.66,Upgrade
43,Filing Date Shares Outstanding,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2169,2169,Upgrade
44,Total Common Shares Outstanding,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2169,2169,2169,Upgrade
45,Book Value Per Share,8.34,8.09,8.10,7.85,7.66,7.44,7.46,7.17,7.12,6.86,6.86,6.65,6.46,6.27,5.34,5.16,5.05,4.99,5.10,4.92,Upgrade
46,Tangible Book Value,17988,17440,17460,16906,16478,15996,16039,15408,15282,14695,14688,14238,13871,13433,11431,11038,10820,10696,10947,10543,Upgrade
47,Tangible Book Value Per Share,8.29,8.04,8.05,7.79,7.59,7.37,7.39,7.10,7.04,6.77,6.77,6.56,6.39,6.19,5.27,5.09,4.99,4.93,5.05,4.86,Upgrade
