,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Interest Income on Loans,1826,1894,1958,2031,2063,2042,2025,2008,2000,1914,1854,1877,1860,1731,1664,1651,1610,1507,1512,1374,Upgrade
1,Interest Paid on Deposits,1059,1066,1050,1099,1094,1070,1034,1007,979.01,953.37,920.17,944,880.76,835.29,779.95,738.46,678.18,643.33,619.14,626.06,Upgrade
2,Net Interest Income,767.46,827.88,907.87,931.97,969.4,971.97,991,1001,1021,961.11,933.54,933.44,978.9,895.35,883.56,912.9,931.7,863.97,892.49,748.35,Upgrade
3,Net Interest Income Growth (YoY),-20.83%,-14.82%,-8.39%,-6.90%,-5.06%,1.13%,6.16%,7.25%,4.31%,7.35%,5.66%,2.25%,5.07%,3.63%,-1.00%,21.99%,18.92%,0.24%,13.12%,-2.82%,Upgrade
4,Gain (Loss) on Sale of Assets,-0.14,2.82,0.01,5.44,10.23,1.04,0.01,3.19,11,0.4,-,-1.71,23.09,16.18,-,7.44,0.95,6.4,3.7,21.93,Upgrade
5,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-308.02,139.99,107.82,60.21,-244.92,Upgrade
6,Gain (Loss) on Sale of Equity Investments,23.78,39.52,30.6,36.71,9.21,46.55,36.56,22.94,22.4,37.48,16.9,-14.54,20.96,26.08,18.9,18.12,19,23.45,19.5,26.74,Upgrade
7,Other Non-Interest Income,270.62,386.77,331.14,32.1,156.57,174.31,164.17,32.26,290.84,128.48,249.02,214.89,189.28,208.38,170.37,437.81,-96.84,98.99,29.27,471.64,Upgrade
8,Total Non-Interest Income,294.26,429.11,361.75,74.25,176.01,221.9,200.74,58.39,324.24,166.37,265.92,198.64,233.32,250.63,189.27,155.35,63.11,236.65,112.68,275.38,Upgrade
