,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,209.42,183.98,158.91,150.27,171.88,165.52,113.25,218.11,154.58,139.34,94.15,187.72,113.3,87.27,68.03,155.89,160.71,163.26,87.41,246.7,Upgrade
1,Other Revenue,-,-,-,17.58,-,-,-,14.52,-7.31,7.31,-,8.51,-3.83,3.83,-,7.66,-2.79,2.79,-,8.49,Upgrade
2,Revenue,209.42,183.98,158.91,167.85,171.88,165.52,113.25,232.62,147.28,146.65,94.15,196.22,109.47,91.1,68.03,163.55,157.93,166.04,87.41,255.2,Upgrade
3,Revenue Growth (YoY),21.83%,11.15%,40.31%,-27.85%,16.71%,12.87%,20.29%,18.55%,34.53%,60.97%,38.39%,19.98%,-30.68%,-45.14%,-22.17%,-35.91%,-10.21%,13.42%,-38.63%,5.23%,Upgrade
4,Cost of Revenue,130.33,120.23,102.91,125.52,108.05,114.09,74.75,153.16,96.43,99.36,62.02,127.94,73.71,63.53,46.06,105.6,99.58,117.17,58.18,172.97,Upgrade
5,Gross Profit,79.09,63.74,56,42.33,63.83,51.43,38.5,79.47,50.85,47.28,32.13,68.28,35.76,27.57,21.98,57.94,58.34,48.87,29.23,82.22,Upgrade
6,"Selling, General & Admin",14.3,14.81,12.08,17.89,14.04,13.89,13.6,20.5,13.61,11.88,12.97,15.36,14.81,15.84,14.24,15.14,16.2,17.06,17.09,26.99,Upgrade
7,Research & Development,12.32,12.74,11.01,15.85,11.75,12.2,11.76,13.02,12.43,10.48,9.96,12.62,10.24,10.15,9.81,12.7,11.16,9.79,10.41,14.1,Upgrade
8,Other Operating Expenses,-0.32,0.17,-0.96,-1.23,-1.18,0.22,-0.85,3.47,-0.71,1.28,-2.5,1.94,0.91,-2.35,-0.87,0.45,-0.12,-0.99,0.75,1.84,Upgrade
9,Operating Expenses,24.74,31.58,23.34,31.8,23.74,30.96,22.52,35.62,25.7,28.09,18.1,33.23,26.78,23.02,21.78,25.75,26.03,26.58,26.46,45.25,Upgrade
10,Operating Income,54.35,32.17,32.66,10.52,40.09,20.47,15.98,43.85,25.14,19.19,14.03,35.05,8.98,4.54,0.2,32.19,32.31,22.29,2.77,36.98,Upgrade
11,Interest Expense,-0.21,-0.2,-0.23,-31,-4.84,-0.21,-0.22,-14.23,-7.1,-0.2,-0.18,-0.13,-0.23,-0.28,-0.23,-0.25,-0.27,-0.21,-0.23,-0.22,Upgrade
12,Interest & Investment Income,0.48,0.25,0.32,-,-,44.13,21.37,-,-,4.33,17.43,83.2,28.34,71.7,33.75,20.95,40.82,18.88,22.1,33.99,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-0,-0.11,-0.04,-0.11,0.24,0.26,0.18,-1.19,0.34,0.38,0.18,-0.09,0.35,0.13,0.43,-0.26,0.23,1.1,0.99,-2.86,Upgrade
15,EBT Excluding Unusual Items,54.61,32.1,32.72,-20.59,35.49,64.65,37.3,28.42,18.38,23.7,31.45,118.03,37.44,76.09,34.15,52.64,73.09,42.06,25.63,67.89,Upgrade
16,Gain (Loss) on Sale of Investments,116.17,-67.61,-57.97,-48.26,-38.42,-43.35,62.02,-50.58,-32,18.43,-44.39,-2.94,-18.73,11.71,-6.38,8.97,1.83,4.12,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-0.21,-,-0.02,-,-0.01,0.01,-0.01,-,-0.21,Upgrade
