,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Operating Revenue,715.95,554.52,484.53,436,680.99,609.74,570.12,515.57,680.18,614.98,631.37,641.98,780.45,601.15,578.78,515.95,607.69,488.84,374.68,479.45,Upgrade
1,Other Revenue,-74.32,74.32,-,130.49,-65,65,-,130.73,-72.66,72.66,-,124.55,-61.32,61.32,-,78.58,-28.85,28.85,-,41.08,Upgrade
2,Revenue,641.63,628.84,484.53,566.49,615.99,674.74,570.12,646.3,607.52,687.64,631.37,766.53,719.13,662.47,578.78,594.53,578.84,517.7,374.68,520.53,Upgrade
3,Revenue Growth (YoY),4.16%,-6.80%,-15.01%,-12.35%,1.39%,-1.88%,-9.70%,-15.68%,-15.52%,3.80%,9.09%,28.93%,24.24%,27.97%,54.47%,14.22%,52.01%,74.23%,36.88%,85.17%,Upgrade
4,Cost of Revenue,518.97,543.27,415.75,488.98,461.79,552.06,458.57,511.6,474.02,554.02,505.17,639.95,559,511.26,447.51,479.4,438.57,384.91,313.73,419.35,Upgrade
5,Gross Profit,122.66,85.57,68.78,77.51,154.2,122.68,111.54,134.71,133.49,133.62,126.2,126.57,160.13,151.21,131.26,115.14,140.27,132.79,60.95,101.18,Upgrade
6,"Selling, General & Admin",67.07,63.5,61.83,57.65,69.73,56.47,58.75,44.23,67.53,53.8,57.74,43.77,57.3,49.22,42.27,26.35,51.98,47.41,43.63,49.97,Upgrade
7,Research & Development,27.04,28.01,26.83,28.44,30.92,30.67,28.91,27.42,30.03,36.5,37.91,39.41,36.17,30.98,28.87,30.5,27.9,25.77,29.03,35.08,Upgrade
8,Other Operating Expenses,-14.47,9.78,-3.3,19.24,-1.93,-1.74,-2.2,19.36,-2.97,-2.69,-1.06,29.92,-11.36,0.13,-6.57,16.62,-6.36,-2.22,-0.16,12.46,Upgrade
9,Operating Expenses,81.3,101.48,84.35,113.41,102.42,82.04,92.5,95.91,99.54,91.03,92.82,117.84,80.29,81.18,65.87,76.43,74,72.17,70.43,98.01,Upgrade
10,Operating Income,41.37,-15.9,-15.57,-35.9,51.78,40.64,19.05,38.8,33.96,42.58,33.38,8.73,79.83,70.04,65.39,38.71,66.27,60.62,-9.48,3.17,Upgrade
11,Interest Expense,-8.15,-7.83,-8.45,-8.03,-8.26,-8.48,-8.48,-14.1,-8.34,-7.61,-7.92,-6.33,-9.07,-8.81,-8.8,-8.7,-8.61,-7.9,-6.68,-7.05,Upgrade
12,Interest & Investment Income,0.2,0.16,0.19,0.24,0.25,1.09,0.34,-,1.63,2.28,3.44,0.29,-,2.19,2.22,1.36,0.36,0.59,0.8,0.54,Upgrade
13,Currency Exchange Gain (Loss),-4.92,4.92,-,7.91,-8.81,8.81,-,19.35,-9.48,9.48,-,-4.99,2.44,-2.44,-,-11.65,-0.56,0.56,-,0.24,Upgrade
14,Other Non Operating Income (Expenses),4.14,-2.17,1.71,-5.48,15.45,-2.75,-6.76,-30.18,28.26,-2.48,-0.3,0.77,-2.28,-3.61,2.81,2.52,-3.92,-0.67,-0,-1.93,Upgrade
