,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,98.58,97.83,80.46,86.08,90.46,93.72,82.33,73.33,83.52,80.64,66.41,64.92,84.56,65.34,48.55,45.42,52.86,44.57,66.73,0.37,Upgrade
1,Other Revenue,-,-5.71,5.71,-,-,-3.41,3.41,-,10.83,-6.34,6.34,-,30.08,-3.18,3.18,-,3.76,-1.02,1.02,-,Upgrade
2,Revenue,98.58,92.12,86.17,86.08,90.46,90.31,85.75,73.33,94.35,74.3,72.75,64.92,114.64,62.16,51.74,45.42,56.62,43.55,67.75,0.37,Upgrade
3,Revenue Growth (YoY),8.98%,2.01%,0.49%,17.39%,-4.12%,21.55%,17.87%,12.95%,-17.70%,19.54%,40.61%,42.95%,102.46%,42.71%,-23.63%,12296.17%,21835.31%,4131.80%,1764.99%,-97.76%,Upgrade
4,Cost of Revenue,76.41,72.99,67.05,64.73,65.28,66.26,60.54,52.9,63.56,55.83,50.45,46.96,50.68,48.97,41.67,38.49,45.77,37.2,58.26,0.09,Upgrade
5,Gross Profit,22.18,19.14,19.12,21.35,25.18,24.05,25.2,20.43,30.79,18.47,22.3,17.97,63.95,13.18,10.07,6.93,10.85,6.35,9.49,0.28,Upgrade
6,"Selling, General & Admin",10.67,9.37,10.86,9,11.87,10.65,11.19,7.97,11,9.7,9.51,6.7,13.88,10.11,13.66,11.92,8.29,12.42,15.14,3.58,Upgrade
7,Research & Development,0.16,-,0.57,0.52,0.92,0.43,0.52,0.42,1.09,0.53,0.69,0.8,0.56,0.56,0.41,0.46,0.16,-,-,-,Upgrade
8,Other Operating Expenses,0.05,-0.11,0.57,0.2,0.09,-0.01,0.18,0.34,1.78,-0.21,-0.06,0.07,1.46,0.37,0.34,-0.08,1.21,0.35,-0.22,0.17,Upgrade
9,Operating Expenses,8.22,9.97,12.69,10.98,11.71,10.91,12.25,9.7,13.73,11.09,10.66,7.63,15.99,10.99,14.47,12.45,9.42,12.92,15.47,3.77,Upgrade
10,Operating Income,13.96,9.16,6.44,10.37,13.47,13.14,12.95,10.74,17.06,7.38,11.64,10.33,47.97,2.19,-4.4,-5.52,1.43,-6.57,-5.97,-3.49,Upgrade
11,Interest Expense,-1.13,-0.01,-0.04,-0.02,-1.48,-0.02,-0.03,-0.04,-0.03,-0.35,-0.44,-0.39,-0.57,-0.88,-1.03,-0.7,-0.66,-0.96,-0.65,-0.51,Upgrade
12,Interest & Investment Income,0.06,0.12,0.37,0.64,0.09,0.37,0.58,0.53,0.47,0.69,0.61,0.53,0.44,0.1,0.41,0.64,1.2,-,0.51,0.1,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-0.06,0.29,-0.29,-,-0.1,0.02,-0.02,-,Upgrade
14,Other Non Operating Income (Expenses),-23.3,0.09,-0.39,-0.12,-9.43,-9.26,0.22,-0.11,-28.84,28.47,-28.5,28.11,-17.4,-2.06,0.69,18.76,-0.83,-10.98,10.88,0.19,Upgrade
15,EBT Excluding Unusual Items,-10.41,9.36,6.38,10.88,2.65,4.23,13.72,11.12,-11.34,36.18,-16.69,38.59,30.37,-0.36,-4.62,13.19,1.05,-18.5,4.74,-3.71,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-,-11.86,11.86,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.01,-0,0.05,0.07,0.04,-,-0,-,-0.02,-,-,-1.38,101.81,-,-0.01,-0.12,0.02,0.13,0.2,0.1,Upgrade
18,Asset Writedown,-,0.02,-0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.41,-,-,-,Upgrade
19,Legal Settlements,-,-1.38,1.38,-,-,1.92,-1.92,-,28,-28.2,28.2,-,18.43,0.53,-0.53,-,-102.52,1.47,-1.47,-,Upgrade
20,Other Unusual Items,17.66,-18.08,2.05,-1.62,-,-,-,-,2.12,-,-,-,0.04,0.04,-0.04,-,12.54,-0.06,0.06,-,Upgrade
