,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Cash & Equivalents,168.3,227.63,230.52,318.83,189.21,217.9,181.2,196.8,184.64,33.31
1,Short-Term Investments,0.13,0.99,0.15,0.49,0.21,1.21,1.72,2.36,0.36,0.06
2,Trading Asset Securities,-,15.18,-,-,-,-,-,-,-,-
3,Cash & Short-Term Investments,168.43,243.8,230.67,319.32,189.43,219.12,182.92,199.16,184.99,33.37
4,Cash Growth,-26.98%,-23.65%,21.77%,45.73%,3.56%,10.02%,-1.12%,496.84%,-,-
5,Accounts Receivable,422.37,309.7,344.59,351.23,345.16,320.74,333.63,249.68,220.08,213.22
6,Other Receivables,11.07,-,-,-,-,2.34,-,3.52,-,-
7,Receivables,433.44,309.7,344.59,351.23,345.16,323.08,333.63,253.21,220.08,213.22
8,Inventory,11.95,7.95,5.71,8.24,4.68,8.95,0.4,-,-,-
9,Prepaid Expenses,14.13,28.47,12.26,0.48,22.66,2.17,0.65,0.12,-,-
10,Restricted Cash,7.5,27.5,27.5,27.5,17.5,17.5,17.5,17.5,-,-
11,Other Current Assets,-,-,-,-,-,-,-,-,-,3.65
12,Total Current Assets,635.45,617.41,620.73,706.77,579.42,570.81,535.1,469.98,405.08,250.24
13,"Property, Plant & Equipment",1.86,2.9,2.22,2.96,17.17,2.23,1.98,1.18,1.67,2.02
14,Long-Term Investments,1.99,1.87,1.58,1.69,1.91,2.42,2.58,-,-,-
15,Other Long-Term Assets,0.06,0.06,-,0.14,0.08,-,-,0.08,0.08,0.08
16,Total Assets,639.36,622.24,624.54,711.55,598.57,575.45,539.66,471.24,406.83,252.34
17,Accounts Payable,60.93,65.77,85.95,181.41,84.1,110.2,86.86,71.16,41.8,38.05
18,Accrued Expenses,29.17,29.55,22.52,27.71,36.98,32.73,25.35,19.54,11.69,13.08
19,Short-Term Debt,10,30,30,27,35,15,10,10,-,-
20,Current Portion of Leases,0.64,1.4,1.39,1.14,1.17,0.57,0.75,0.55,0.54,0.54
21,Current Income Taxes Payable,8.15,5.69,7.77,6.29,3.21,1.97,10.38,0.02,8.42,3.66
22,Current Unearned Revenue,26.78,9.45,6.53,11.42,8.59,10.21,-,10.83,10.73,-
23,Other Current Liabilities,-,-,-,-,-,-,-,-,-,3.45
24,Total Current Liabilities,135.66,141.87,154.16,254.97,169.04,170.68,133.33,112.1,73.19,58.78
25,Long-Term Leases,0.47,0.87,0.23,1.34,2.32,1.22,1.14,0.13,0.48,0.68
26,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,0.22
27,Total Liabilities,136.13,142.74,154.39,256.31,171.36,171.9,134.47,112.23,73.67,59.67
28,Common Stock,10,10,10,10,10,10,10,10,10,-
29,Additional Paid-In Capital,120.42,120.42,120.42,120.42,120.42,120.42,120.42,120.42,120.42,11
30,Retained Earnings,367.73,344.8,337.5,316.69,290.34,263.19,255.81,224.44,202.74,181.67
31,Comprehensive Income & Other,-5.8,-4.93,-5.81,-1.56,-3.71,2.43,1.82,1.11,-,-
32,Total Common Equity,492.35,470.29,462.12,445.55,417.05,396.04,388.05,355.98,333.16,192.67
33,Minority Interest,10.88,9.21,8.03,9.69,10.16,7.51,17.14,3.03,-,-
34,Shareholders' Equity,503.23,479.5,470.15,455.24,427.21,403.55,405.19,359.01,333.16,192.67
35,Total Liabilities & Equity,639.36,622.24,624.54,711.55,598.57,575.45,539.66,471.24,406.83,252.34
36,Total Debt,11.11,32.27,31.63,29.47,38.49,16.78,11.89,10.68,1.03,1.22
37,Net Cash (Debt),157.32,211.53,199.04,289.84,150.94,202.33,171.03,188.48,183.97,32.15
38,Net Cash Growth,-20.96%,-27.02%,31.87%,43.25%,-11.75%,7.35%,-7.03%,486.19%,-,-
39,Net Cash Per Share,0.16,0.21,0.20,0.29,0.15,0.20,0.17,0.19,0.23,0.04
40,Filing Date Shares Outstanding,1000,1000,1000,1000,1000,1000,1000,1000,1000,750
41,Total Common Shares Outstanding,1000,1000,1000,1000,1000,1000,1000,1000,1000,750
42,Working Capital,499.79,475.55,466.57,451.8,410.38,400.13,401.77,357.88,331.89,191.46
43,Book Value Per Share,0.49,0.47,0.46,0.45,0.42,0.40,0.39,0.36,0.33,0.26
44,Tangible Book Value,492.35,470.29,462.12,445.55,417.05,396.04,388.05,355.98,333.16,192.67
45,Tangible Book Value Per Share,0.49,0.47,0.46,0.45,0.42,0.40,0.39,0.36,0.33,0.26
46,Machinery,-,2.37,-,1.02,-,0.97,-,0.69,-,0.68
47,Leasehold Improvements,-,0.92,-,0.92,-,0.92,-,0.92,-,0.92
48,Order Backlog,425.7,-,-,-,-,-,-,-,-,-
