,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,0.36,21.61,2.13,6.91,31.18,21.69,74.42,63.61,30.51,-,Upgrade
1,Revenue Growth (YoY),-83.36%,212.66%,-93.16%,-68.13%,-58.10%,-65.90%,143.89%,-,-86.15%,-,Upgrade
2,Cost of Revenue,0.03,86.28,0.74,180.9,30.25,243.62,68.31,102.35,32.16,-,Upgrade
3,Gross Profit,0.32,-64.67,1.39,-173.99,0.93,-221.92,6.11,-38.74,-1.65,-,Upgrade
4,"Selling, General & Admin",7.99,12.26,10.04,19.32,24,17.64,13.47,14.97,16.52,-,Upgrade
5,Research & Development,-,-,-,4.04,2.57,-,-,-,-,-,Upgrade
6,Other Operating Expenses,-3.21,2.29,-4.58,-8.53,-4.14,-16.04,-2.25,-22.29,-93.16,-,Upgrade
7,Operating Expenses,-0.3,25.31,-9.32,37.11,31.36,112.65,12.54,13.3,-70.11,-,Upgrade
8,Operating Income,0.62,-89.98,10.71,-211.1,-30.43,-334.57,-6.43,-52.04,68.46,-,Upgrade
9,Interest Expense,-7.9,-5.39,-5.29,-8.28,-3.12,-11.46,-7.01,-24.9,-24.62,-,Upgrade
10,Interest & Investment Income,0.23,0.57,1.82,2.43,2.45,-,6.64,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-5.79,5.79,-8.48,-5.38,12.57,-3.2,-0.2,1.63,-0.21,-,Upgrade
12,Other Non Operating Income (Expenses),-0.01,-0.01,-0.01,0.01,-0.01,-0.73,-,6.51,-,-,Upgrade
13,EBT Excluding Unusual Items,-12.84,-89.02,-1.26,-222.32,-18.55,-349.96,-7,-68.8,43.63,-,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-0.36,-,-,-,-,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-148.36,-,-206.1,-80.63,-,Upgrade
16,Gain (Loss) on Sale of Investments,-,-0.29,0.85,1.79,1.69,1.14,2.67,2.49,3.3,-,Upgrade
17,Gain (Loss) on Sale of Assets,4.42,63.15,-,0.61,-,-,-,-,-,-,Upgrade
18,Asset Writedown,-,-0.5,-,-,-,-12.66,-9.43,-,-,-,Upgrade
19,Other Unusual Items,-,11.36,-,7.22,-,1.24,-,-,14.33,-,Upgrade
20,Pretax Income,-8.43,-15.31,-0.4,-212.7,-16.86,-508.95,-13.76,-272.4,-19.37,-,Upgrade
21,Income Tax Expense,-,-,-,-1.32,-0.23,8.44,2.97,-7.81,-1.75,-,Upgrade
22,Earnings From Continuing Operations,-8.43,-15.31,-0.4,-211.38,-16.63,-517.38,-16.74,-264.59,-17.62,-,Upgrade
23,Net Income to Company,-8.43,-15.31,-0.4,-211.38,-16.63,-517.38,-16.74,-264.59,-17.62,-,Upgrade
24,Minority Interest in Earnings,-,0.05,0.02,3.8,0.41,-0.43,0.7,0.9,0.06,-,Upgrade
25,Net Income,-8.43,-15.26,-0.39,-207.57,-16.22,-517.81,-16.04,-263.69,-17.56,-,Upgrade
26,Net Income to Common,-8.43,-15.26,-0.39,-207.57,-16.22,-517.81,-16.04,-263.69,-17.56,-,Upgrade
27,Shares Outstanding (Basic),2152,2152,2152,2152,2152,1999,1598,1417,1417,-,Upgrade
28,Shares Outstanding (Diluted),2152,2152,2152,2152,2152,1999,1863,1498,1660,-,Upgrade
29,Shares Change (YoY),-,-,-,7.62%,15.47%,33.46%,12.23%,-,23.44%,-,Upgrade
30,EPS (Basic),-0.00,-0.01,-0.00,-0.10,-0.01,-0.26,-0.01,-0.19,-0.01,-,Upgrade
31,EPS (Diluted),-0.00,-0.01,-0.00,-0.10,-0.01,-0.26,-0.01,-0.19,-0.06,-,Upgrade
32,Free Cash Flow,-215.44,65.41,-16.71,-1.1,-96.63,-32.76,62.63,-14.08,20.76,-,Upgrade
33,Free Cash Flow Per Share,-0.10,0.03,-0.01,-0.00,-0.04,-0.02,0.03,-0.01,0.01,-,Upgrade
34,Operating Margin,174.37%,-416.29%,501.87%,-3053.65%,-97.60%,-1542.45%,-8.64%,-81.81%,224.36%,-,Upgrade
35,Profit Margin,-2374.08%,-70.59%,-18.13%,-3002.66%,-52.02%,-2387.22%,-21.55%,-414.57%,-57.56%,-,Upgrade
36,Free Cash Flow Margin,-60685.92%,302.62%,-782.99%,-15.87%,-309.90%,-151.05%,84.16%,-22.13%,68.04%,-,Upgrade
37,EBITDA,1.63,-88.92,11.77,-206.81,-25.72,-332.83,-5.21,-51.01,70.61,-,Upgrade
38,D&A For EBITDA,1.01,1.06,1.06,4.29,4.71,1.74,1.22,1.03,2.15,46.61,Upgrade
39,EBIT,0.62,-89.98,10.71,-211.1,-30.43,-334.57,-6.43,-52.04,68.46,-,Upgrade
