,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,15.79,236.75,244.28,10.89,12.75,35.5,164.68,11.64,171.67,193.44,Upgrade
1,Cash & Short-Term Investments,15.79,236.75,244.28,10.89,12.75,35.5,164.68,11.64,171.67,193.44,Upgrade
2,Cash Growth,-93.53%,2073.99%,1816.22%,-69.32%,-92.26%,204.99%,-4.07%,-93.98%,-29.63%,-62.07%,Upgrade
3,Accounts Receivable,0.06,8.44,63.99,79.58,138.71,78.13,116.94,206.78,236.6,269.81,Upgrade
4,Other Receivables,8.11,9.33,13.81,230.32,183.04,348.12,271.41,389.93,109.25,364.98,Upgrade
5,Receivables,8.17,17.77,77.8,309.9,352,426.25,388.35,596.72,345.85,634.78,Upgrade
6,Inventory,224.84,9.42,68.33,75.44,244.45,119.45,504.93,497.36,516.3,558.29,Upgrade
7,Other Current Assets,0.02,0.01,0.52,0.55,0.63,0.89,0.18,0.17,317.97,9.62,Upgrade
8,Total Current Assets,248.82,263.94,390.94,396.78,609.83,582.08,1058,1106,1352,1396,Upgrade
9,"Property, Plant & Equipment",0.83,0.51,0.14,0.25,6.58,5.41,15.17,17.79,20.88,23.72,Upgrade
10,Long-Term Investments,1.6,1.6,1.89,1.87,1.87,1.87,1.87,1.87,1.9,1.9,Upgrade
11,Goodwill,-,-,-,-,-,-,148.36,148.36,354.45,435.08,Upgrade
12,Other Intangible Assets,10,11,12,13,33.71,33.17,16.01,17.01,18.02,0.02,Upgrade
13,Long-Term Deferred Tax Assets,-,-,-,-,-,-,9.32,11.6,4.28,1.93,Upgrade
14,Other Long-Term Assets,48,48.1,121.08,124.43,137.26,162.56,6.06,6.06,90.21,145.21,Upgrade
15,Total Assets,309.26,325.15,526.04,536.33,789.25,785.09,1255,1309,1842,2004,Upgrade
16,Accounts Payable,0.26,2.6,2.47,2.69,3.08,7.68,6.31,12.26,9.49,12.64,Upgrade
17,Accrued Expenses,1.63,2.1,24.56,24.66,26.12,24.54,22.29,22.69,25.27,31.31,Upgrade
18,Short-Term Debt,48.27,43.3,97.35,59.27,53.14,54.07,11.5,18,15,74.5,Upgrade
19,Current Portion of Long-Term Debt,40.91,44.93,25.43,68.98,78.72,83.43,71.08,179.93,433.93,296.81,Upgrade
20,Current Portion of Leases,0.37,0.18,0.64,0.67,5.09,5.22,2.53,5.28,5.61,5.03,Upgrade
21,Current Income Taxes Payable,12.38,13.34,39.49,39.49,39.49,39.49,40.11,39.49,40.16,39.49,Upgrade
22,Current Unearned Revenue,-,-,-,-,-,-,-,3.08,3.41,7.15,Upgrade
23,Other Current Liabilities,9.84,14.77,103.16,107.4,129.02,105.18,101.96,86.35,100.08,90.02,Upgrade
24,Total Current Liabilities,113.67,121.22,293.09,303.15,334.66,319.62,255.78,367.07,632.95,556.95,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,-,-,-,218.05,Upgrade
26,Long-Term Leases,0.36,0.28,10.61,10.94,20.65,20.94,12.36,12.15,14.79,17.43,Upgrade
27,Long-Term Deferred Tax Liabilities,0.54,0.54,3.72,3.72,5.04,5.27,5.52,5.52,5.36,5.52,Upgrade
28,Total Liabilities,114.56,122.03,307.42,317.81,360.35,345.82,273.67,384.74,653.09,797.95,Upgrade
29,Common Stock,137.8,137.8,137.8,137.8,137.8,137.8,126.02,90.58,90.58,90.58,Upgrade
30,Additional Paid-In Capital,857.47,857.47,857.47,857.47,857.47,857.47,845.81,807.4,807.4,807.4,Upgrade
31,Retained Earnings,-882.96,-874.53,-859.27,-864.64,-657.06,-640.84,-110.52,-94.7,169,186.56,Upgrade
