,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,21.84,21.84,158.27,-,28.57,-,17.86,-,44.43,-,25.49,-,31.05,-,16.11,-,31.73,-,35.3,-,Upgrade
1,Short-Term Investments,17.38,17.38,3.94,-,40.85,-,41.53,-,107.86,-,49.59,-,59.52,-,57.96,-,53.65,-,55.23,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.34,-,Upgrade
3,Cash & Short-Term Investments,39.22,39.22,162.21,69.42,69.42,59.39,59.39,-,152.29,75.08,75.08,-,90.57,74.07,74.07,-,85.37,93.87,93.87,-,Upgrade
4,Cash Growth,-43.51%,-33.96%,173.13%,-,-54.42%,-20.90%,-20.90%,-,68.14%,1.37%,1.37%,-,6.09%,-21.10%,-21.10%,-,-20.81%,-15.85%,-15.85%,-,Upgrade
5,Accounts Receivable,384.48,384.48,194.28,-,282.34,-,416.07,-,61.15,-,24.48,-,38.09,-,29.33,-,94.11,-,97.67,-,Upgrade
6,Other Receivables,5.55,5.55,6.23,-,3.87,-,7.83,-,6.2,-,41.92,-,10.91,-,62.36,-,43.25,-,74.78,-,Upgrade
7,Receivables,390.03,390.03,200.52,-,286.21,-,423.9,-,67.35,-,66.4,-,49,-,91.69,-,137.36,-,230.96,-,Upgrade
8,Inventory,-,-,-,-,6.54,-,0.98,-,27.73,-,9.76,-,14.59,-,9.63,-,14.22,-,6.31,-,Upgrade
9,Other Current Assets,28.79,28.79,51.08,-,-,-,108.16,-,0.04,-,94.67,-,77.82,-,299.97,-,859.4,-,711.58,-,Upgrade
10,Total Current Assets,458.04,458.04,413.8,-,362.17,-,592.43,-,247.4,-,245.91,-,231.97,-,475.35,-,1096,-,1043,-,Upgrade
11,"Property, Plant & Equipment",138.58,138.58,150.47,-,144.78,-,161.55,-,154.09,-,172.71,-,186.04,-,161.11,-,196.82,-,363.01,-,Upgrade
12,Goodwill,0.34,0.34,0.34,-,0.34,-,0.34,-,1.3,-,1.3,-,1.3,-,1.3,-,1.3,-,1.3,-,Upgrade
13,Other Long-Term Assets,5.89,5.89,6.09,-,5.98,-,4.99,-,5.07,-,5.3,-,5.42,-,5.37,-,3.72,-,4.6,-,Upgrade
14,Total Assets,602.85,602.85,570.7,-,513.27,-,759.31,-,407.86,-,425.21,-,424.74,-,643.13,-,1298,-,1412,-,Upgrade
15,Accounts Payable,365.17,365.17,194.29,-,262.21,-,415.05,-,26.89,-,36.94,-,66.12,-,263.83,-,670.91,-,478.73,-,Upgrade
16,Accrued Expenses,231.04,231.04,70.35,-,25.57,-,101.77,-,134.14,-,146.71,-,85.57,-,78.01,-,114.37,-,60.5,-,Upgrade
17,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,200.65,-,-,-,Upgrade
18,Current Portion of Long-Term Debt,56.83,56.83,472.83,-,413.24,-,-,-,60.75,-,136.51,-,62.3,-,401.79,-,504.87,-,177.39,-,Upgrade
19,Current Portion of Leases,0.28,0.28,0.58,-,0.6,-,0.61,-,0.43,-,0.43,-,0.3,-,0.54,-,0.5,-,0.67,-,Upgrade
20,Current Income Taxes Payable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,0.25,-,Upgrade
21,Current Unearned Revenue,0.81,0.81,14.36,-,10.09,-,52.36,-,54.45,-,51.9,-,3.56,-,50.44,-,48.1,-,17.5,-,Upgrade
22,Other Current Liabilities,50.93,50.93,52.09,-,90.3,-,57.24,-,0.56,-,29.93,-,0.32,-,0.74,-,624.32,-,1096,-,Upgrade
23,Total Current Liabilities,705.06,705.06,804.49,-,802.01,-,627.03,-,277.22,-,402.42,-,218.17,-,795.36,-,2164,-,1831,-,Upgrade
24,Long-Term Debt,363.73,363.73,209.42,-,230.41,-,624.26,-,572.8,-,423.54,-,573.44,-,192.88,-,124.39,-,524.02,-,Upgrade
25,Long-Term Leases,-,-,0.06,-,0.43,-,0.44,-,-,-,0.75,-,-,-,-,-,0.17,-,0.41,-,Upgrade
26,Long-Term Deferred Tax Liabilities,1.4,1.4,1.44,-,1.41,-,1.48,-,1.53,-,1.6,-,1.57,-,1.55,-,6.84,-,6.87,-,Upgrade
