,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,345.25,345.25,501.11,237.31,416.78,2.85,488.24,32.87,221.28,53.58,194.05,212.56,244.59,257.22,348.46,432.49,970.04,292,442.72,300.16,Upgrade
1,Revenue Growth (YoY),-17.16%,12022.67%,2.64%,621.93%,88.35%,-94.68%,151.61%,-84.54%,-9.53%,-79.17%,-44.31%,-50.85%,-74.79%,-11.91%,-21.29%,44.09%,228.68%,-38.13%,-58.97%,-72.22%,Upgrade
2,Cost of Revenue,344.61,344.61,492.88,237.05,415.19,4.08,480.07,32.39,216.45,57.04,190.76,212.87,243.22,254.37,330.05,428.56,963.83,290.54,434.09,296.68,Upgrade
3,Gross Profit,0.64,0.64,8.23,0.26,1.59,-1.23,8.17,0.48,4.83,-3.47,3.28,-0.31,1.37,2.85,18.41,3.93,6.21,1.47,8.64,3.48,Upgrade
4,"Selling, General & Admin",4.96,4.96,0.94,8.99,9.5,10.99,6.19,12.4,10.83,12.48,6.98,10.46,10.95,8.44,10.54,7.99,13.41,5.31,22.46,20.25,Upgrade
5,Operating Expenses,4.96,4.96,0.94,8.99,9.5,10.99,6.19,12.4,10.83,12.48,6.98,10.46,10.95,8.44,7.19,7.99,13.37,5.31,30.33,20.25,Upgrade
6,Operating Income,-4.32,-4.32,7.29,-8.73,-7.9,-12.22,1.98,-11.92,-6,-15.94,-3.69,-10.77,-9.58,-5.59,11.21,-4.06,-7.15,-3.85,-21.69,-16.77,Upgrade
7,Interest Expense,-5.63,-5.63,-17.16,-3.06,-6.83,-6.82,-24.16,-4.67,-5.4,-5.39,-19.41,-5.02,-5.15,-7.36,-18.34,-6.2,-14.92,-12.06,-15.87,-13.72,Upgrade
8,Interest & Investment Income,0.02,0.02,0.08,-,0.05,-,0.22,-,0.02,-,2.92,-,0.91,-,14.74,-,9.39,0.06,16.05,-,Upgrade
9,Currency Exchange Gain (Loss),0.88,0.88,0.38,-,-0.27,-,0.19,-,-4.18,-,5.33,-,-0.66,-,4.11,-,-0.08,2.45,4.89,-,Upgrade
10,Other Non Operating Income (Expenses),0,0,0.75,0.43,1.94,-1.91,10.44,-4.47,0.09,-1.34,1.8,-1.98,0.04,0.22,-14.36,3.02,0.13,1.71,-11.68,15.21,Upgrade
11,EBT Excluding Unusual Items,-9.05,-9.05,-8.66,-11.36,-13.01,-20.96,-11.34,-21.06,-15.47,-22.67,-13.04,-17.77,-14.45,-12.73,-2.63,-7.24,-12.63,-11.69,-28.3,-15.28,Upgrade
