,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,110.17,155.79,245.31,229.62,239.69,220.43,302.3,373.93,502.5,471.54,Upgrade
1,Short-Term Investments,-,19.37,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,26.28,21.14,23.09,22.27,23.96,31.22,36.62,35.48,48.24,45.02,Upgrade
3,Cash & Short-Term Investments,136.45,196.29,268.4,251.89,263.65,251.65,338.92,409.41,550.74,516.56,Upgrade
4,Cash Growth,-49.16%,-22.07%,1.80%,0.10%,-22.21%,-38.53%,-38.46%,-20.74%,6.32%,10.64%,Upgrade
5,Accounts Receivable,151.67,135.64,118.02,127.22,191.21,196.84,252.32,256.18,229.29,306.72,Upgrade
6,Other Receivables,0.8,17.59,9.82,15.82,4.92,17.43,0.73,8.99,0.55,11.21,Upgrade
7,Receivables,152.47,153.23,127.84,143.04,196.13,214.27,253.04,265.16,229.84,317.93,Upgrade
8,Inventory,108.28,114.58,102.97,118.93,83.75,89.5,56.34,71.06,58.47,63.85,Upgrade
9,Prepaid Expenses,54.52,24.49,41.15,20.1,71.32,16.66,64.3,14.71,57.31,18.23,Upgrade
10,Other Current Assets,19.92,25.43,20.05,23.17,19.91,32.38,30.04,34.74,22.23,32.61,Upgrade
11,Total Current Assets,471.63,514.02,560.41,557.13,634.77,604.45,742.63,795.08,918.59,949.16,Upgrade
12,"Property, Plant & Equipment",45.87,54.7,63.41,73.35,52.04,57.61,55.65,55,62.24,66.69,Upgrade
13,Long-Term Investments,21.06,21.76,20.06,19.8,21.54,23.46,16.08,14.95,18.43,16.11,Upgrade
14,Goodwill,4.13,4.13,12.05,12.05,14.5,-,-,-,-,-,Upgrade
15,Other Intangible Assets,10.78,10.78,10.94,10.78,10.22,0.17,0.17,0.17,0.17,0.17,Upgrade
16,Long-Term Deferred Tax Assets,5.34,3.53,4.15,4.48,0.73,0,0.17,0.28,0.23,0.07,Upgrade
17,Other Long-Term Assets,204.57,195.4,207.73,194.63,167.16,159.47,29.68,16.37,13.86,13.81,Upgrade
18,Total Assets,763.37,804.31,878.73,872.21,900.96,845.17,844.38,881.84,1014,1046,Upgrade
19,Accounts Payable,35.06,50.01,35.07,52.05,51.52,41.98,66.84,102.98,83.04,121.53,Upgrade
20,Accrued Expenses,2.68,12.87,1.25,13.63,3.03,13.29,1.76,18.98,4.8,21.43,Upgrade
21,Short-Term Debt,94.51,89.8,129.93,93.23,95.78,58.96,67.1,59.45,83.21,47.79,Upgrade
22,Current Portion of Long-Term Debt,3.89,3.89,3.89,3.89,1.92,1.92,1.92,1.92,6.2,10.65,Upgrade
23,Current Portion of Leases,6.31,8.44,7.16,4.15,5.97,6.46,4.82,3.31,4.46,4.64,Upgrade
24,Current Income Taxes Payable,2.78,2.4,1.13,4.65,2.32,4.47,5.93,7.63,12.14,19.5,Upgrade
25,Current Unearned Revenue,4.55,4.71,4.51,5.96,12.76,11.48,12.5,7.33,10.64,10.48,Upgrade
