,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,332.92,356.86,334.29,456.02,469.65,652.66,648.99,747.71,563.48,755.84,Upgrade
1,Revenue Growth (YoY),-0.41%,-21.74%,-28.82%,-30.13%,-27.63%,-12.71%,15.18%,-1.08%,-28.18%,-3.84%,Upgrade
2,Cost of Revenue,245.44,262.85,248.62,343.93,382.74,499.12,513.02,567.25,438.34,597.51,Upgrade
3,Gross Profit,87.48,94,85.67,112.08,86.9,153.55,135.97,180.46,125.14,158.33,Upgrade
4,"Selling, General & Admin",79.24,90.34,80.51,88.79,80.2,92.38,84.03,86.63,71.16,74.53,Upgrade
5,Operating Expenses,79.24,90.34,80.51,88.79,80.2,92.38,84.03,86.63,71.16,74.53,Upgrade
6,Operating Income,8.24,3.67,5.16,23.29,6.7,61.17,51.94,93.83,53.98,83.8,Upgrade
7,Interest Expense,-3.64,-4.32,-3.34,-1.91,-0.65,-0.77,-0.64,-0.8,-0.6,-1.04,Upgrade
8,Interest & Investment Income,1.43,3.06,1.07,2.56,0.54,2.16,0.89,3.01,1.92,5.03,Upgrade
9,Earnings From Equity Investments,-0.64,1.71,-0.16,2.89,-1.14,1.59,1.13,1.81,2.43,2.32,Upgrade
10,Other Non Operating Income (Expenses),3.53,-0.09,5.6,-1,9.7,3.31,4.2,-2.07,-0.28,-0.67,Upgrade
11,EBT Excluding Unusual Items,8.93,4.03,8.34,25.83,15.16,67.46,57.52,95.77,57.46,89.45,Upgrade
12,Merger & Restructuring Charges,-,-,-,-,-0.13,-,-,-,-,-,Upgrade
13,Impairment of Goodwill,-,-7.93,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,2.72,1.3,0.95,-2.06,-2.41,-4.9,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,6.37,-,0.09,-,0.2,Upgrade
16,Asset Writedown,-4,-15.9,-,-3.6,-0.1,1,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,3.1,-,-,-,5.79,-,-,Upgrade
18,Pretax Income,7.65,-18.5,9.29,23.27,12.52,69.93,57.52,101.66,57.46,89.65,Upgrade
19,Income Tax Expense,5.56,4.72,-0.35,4.73,2.09,12.95,8.75,17.95,10.07,16.73,Upgrade
20,Earnings From Continuing Operations,2.09,-23.22,9.64,18.53,10.43,56.98,48.77,83.71,47.39,72.91,Upgrade
21,Minority Interest in Earnings,1.33,0.82,-2.07,-4.46,-1.25,-2.95,-7.89,-10.09,-6.93,-5.51,Upgrade
22,Net Income,3.43,-22.4,7.57,14.07,9.18,54.03,40.88,73.62,40.46,67.4,Upgrade
23,Net Income to Common,3.43,-22.4,7.57,14.07,9.18,54.03,40.88,73.62,40.46,67.4,Upgrade
24,Net Income Growth,-54.72%,-,-17.54%,-73.95%,-77.55%,-26.61%,1.04%,9.23%,-29.69%,8.59%,Upgrade
25,Shares Outstanding (Basic),700,700,700,700,700,700,700,700,700,700,Upgrade
26,Shares Outstanding (Diluted),700,700,700,700,700,700,700,700,700,700,Upgrade
27,EPS (Basic),0.00,-0.03,0.01,0.02,0.01,0.08,0.06,0.11,0.06,0.10,Upgrade
28,EPS (Diluted),0.00,-0.03,0.01,0.02,0.01,0.08,0.06,0.10,0.06,0.10,Upgrade
29,EPS Growth,-54.73%,-,-16.85%,-74.09%,-77.59%,-26.50%,0.34%,9.38%,-29.51%,8.27%,Upgrade
30,Free Cash Flow,-24.52,-11.34,3.91,36.3,-10.03,72.53,-7.53,90.07,12.35,120.67,Upgrade
31,Free Cash Flow Per Share,-0.04,-0.02,0.01,0.05,-0.01,0.10,-0.01,0.13,0.02,0.17,Upgrade
32,Dividend Per Share,-,-,-,-,-,0.060,0.040,0.075,0.040,0.060,Upgrade
33,Dividend Growth,-,-,-,-,-,-20.00%,0%,25.00%,-27.27%,0%,Upgrade
34,Operating Margin,2.48%,1.03%,1.54%,5.11%,1.43%,9.37%,8.00%,12.55%,9.58%,11.09%,Upgrade
35,Profit Margin,1.03%,-6.28%,2.26%,3.09%,1.95%,8.28%,6.30%,9.85%,7.18%,8.92%,Upgrade
36,Free Cash Flow Margin,-7.37%,-3.18%,1.17%,7.96%,-2.13%,11.11%,-1.16%,12.05%,2.19%,15.96%,Upgrade
37,EBITDA,17.34,3.38,15.12,23.93,16.18,63.18,60.17,96.66,60.78,84.54,Upgrade
38,D&A For EBITDA,9.09,-0.29,9.96,0.64,9.48,2.02,8.23,2.83,6.8,0.74,Upgrade
39,EBIT,8.24,3.67,5.16,23.29,6.7,61.17,51.94,93.83,53.98,83.8,Upgrade
