,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,3634,2600,2249,2568,3231,3120,3311,3945,2892,2920,3617,3569,4764,3662,4123,3717,3082,3827,3337,3304,3183,Upgrade
1,Market Cap Growth,-16.66%,-16.66%,-32.06%,-34.91%,11.71%,6.82%,-8.47%,10.54%,-39.30%,-20.25%,-12.27%,-3.98%,54.57%,-4.30%,23.53%,12.51%,-3.16%,12.60%,-1.58%,-1.67%,19.97%,Upgrade
2,Enterprise Value,1339,266,-82,105,768,717,909,2057,1004,467,1295,1302,2497,1224,1661,1654,1019,1821,1287,1634,1513,Upgrade
3,Last Close Price,15.28,11.33,9.62,10.85,13.65,13.10,13.96,16.48,12.08,12.16,15.06,14.80,19.76,15.10,17.21,15.46,12.82,15.92,13.88,13.62,13.12,Upgrade
4,PE Ratio,-,-,-,-,-,-,-35.01,-56.61,-,96.95,153.95,131.09,-,7.40,8.16,7.51,6.23,7.63,6.60,6.60,6.36,Upgrade
5,Forward PE,-,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,33.40,Upgrade
6,PS Ratio,6.72,5.10,4.37,4.81,5.93,5.72,5.71,6.24,4.27,3.93,4.45,4.24,5.46,4.13,4.58,4.13,3.53,4.06,3.65,3.59,3.40,Upgrade
7,PB Ratio,1.14,0.85,0.72,0.81,1.01,0.94,0.99,1.18,0.87,0.84,1.05,1.04,1.40,1.06,1.20,1.10,0.91,1.37,1.22,1.21,1.18,Upgrade
8,P/TBV Ratio,0.91,0.91,0.78,0.87,1.09,0.96,1.01,1.20,0.89,0.86,1.07,1.06,1.42,1.08,1.22,1.12,0.92,1.40,1.24,1.23,1.20,Upgrade
9,P/FCF Ratio,35.69,25.53,14.89,-,20.00,30.27,-,45.18,-62.40,-,73.17,-,-240.08,98.36,-,-,173.05,141.14,-,-,-68.75,Upgrade
10,P/OCF Ratio,16.46,16.46,11.14,-,14.83,13.31,24.99,16.84,22.43,-,35.31,-,-,12.21,13.07,10.68,8.75,11.65,9.18,8.84,8.12,Upgrade
11,EV/Sales Ratio,2.63,0.52,-,0.20,1.41,1.31,1.57,3.25,1.48,0.63,1.59,1.55,2.86,1.38,1.85,1.84,1.17,1.93,1.41,1.77,1.62,Upgrade
12,EV/EBITDA Ratio,-,-24.50,-,-17.98,-,-315.51,31.88,59.83,-,3.40,7.59,7.16,12.79,5.37,7.31,6.75,4.39,7.14,5.82,7.87,7.76,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-8.22,-19.00,-,-289.68,33.32,23.63,-,10.54,13.06,10.78,6.67,9.73,7.75,9.92,9.19,Upgrade
14,EV/FCF Ratio,13.15,2.61,-,-,4.75,6.96,-,23.56,-21.66,-,26.19,-,-125.84,32.86,-,-,57.23,67.17,-,-,-32.68,Upgrade
15,Debt / Equity Ratio,0.22,0.22,0.21,0.20,0.20,0.19,0.24,0.24,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.19,0.19,0.06,0.07,0.07,0.08,Upgrade
16,Debt / EBITDA Ratio,-,8.08,6.26,5.40,-,14.17,4.95,3.89,-,3.54,3.10,2.99,38.18,1.81,2.38,2.59,4.65,0.61,0.60,1.01,0.93,Upgrade
17,Debt / FCF Ratio,6.54,6.54,4.35,-,3.96,6.18,-,9.10,-13.09,-,11.84,-,-28.51,14.60,-,-,35.72,6.65,-,-,-4.54,Upgrade
18,Asset Turnover,0.11,0.12,0.10,0.12,0.11,0.12,0.10,0.11,0.14,0.17,0.14,0.17,0.20,0.19,0.16,0.19,0.25,0.24,0.18,0.30,Upgrade,
19,Inventory Turnover,4.29,3.82,4.37,4.20,5.89,4.85,5.54,5.16,6.22,5.68,6.79,5.58,7.64,8.64,9.05,8.43,10.02,8.84,9.05,8.49,12.38,Upgrade
20,Quick Ratio,8.71,8.71,8.41,9.98,9.00,9.47,6.64,6.30,8.59,6.33,7.24,8.38,7.15,7.14,7.10,7.54,6.87,4.75,4.43,5.03,4.38,Upgrade
21,Current Ratio,9.06,9.06,8.70,10.31,9.27,9.76,6.82,6.50,8.85,7.56,7.55,8.74,7.42,7.55,7.32,7.78,7.05,4.93,4.61,5.25,4.54,Upgrade
22,Return on Equity (ROE),-2.64%,-0.14%,-0.74%,-17.40%,-2.85%,2.91%,1.14%,-19.31%,3.94%,5.72%,1.41%,-7.73%,3.27%,6.17%,3.40%,49.72%,5.55%,6.25%,4.13%,61.10%,Upgrade,
23,Return on Assets (ROA),-0.73%,-0.40%,-0.21%,-6.52%,-1.28%,0.33%,0.80%,-7.27%,0.40%,0.45%,0.74%,-1.68%,2.50%,1.29%,1.79%,0.42%,3.76%,3.27%,2.19%,2.76%,Upgrade,
24,Return on Capital (ROIC),-0.88%,-0.47%,-0.25%,-7.76%,-1.52%,0.39%,0.95%,-8.74%,0.49%,0.55%,0.89%,-2.04%,3.04%,1.57%,2.17%,0.54%,5.06%,4.38%,2.93%,3.74%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-2.57%,-2.53%,-,-0.04%,0.89%,1.28%,-,2.68%,2.97%,3.54%,3.51%,5.61%,5.03%,5.00%,5.04%,Upgrade
26,Earnings Yield,-4.64%,-6.48%,-7.52%,-5.53%,-3.92%,-4.88%,-2.86%,-1.77%,-2.33%,1.03%,0.65%,0.76%,0.92%,13.52%,12.26%,13.32%,16.05%,13.11%,15.15%,15.15%,15.73%,Upgrade
27,FCF Yield,2.80%,3.92%,6.72%,4.02%,5.00%,3.30%,-0.94%,2.21%,-1.60%,-1.44%,1.37%,-2.47%,-0.42%,1.02%,0.30%,0.93%,0.58%,0.71%,1.85%,0.17%,-1.45%,Upgrade
28,Dividend Yield,1.96%,-,-,-,2.20%,-,-,-,1.08%,-,-,-,0.51%,-,-,-,4.12%,-,-,-,1.14%,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,130.19%,4.53%,-,-,48.28%,-,-,7.44%,226.33%,-,0.09%,7.14%,93.27%,-,0.77%,Upgrade
30,Buyback Yield / Dilution,7.98%,33.36%,-9.75%,-1.51%,20.28%,-17.78%,-14.22%,-2.95%,-19.63%,8.87%,21.12%,-6.68%,8.56%,-5.13%,-21.06%,-2.40%,-7.42%,-2.46%,3.89%,-0.24%,3.14%,Upgrade
31,Total Shareholder Return,9.94%,33.36%,-9.75%,-1.51%,22.48%,-17.78%,-14.22%,-2.95%,-18.55%,8.87%,21.12%,-6.68%,9.07%,-5.13%,-21.06%,-2.40%,-3.30%,-2.46%,3.89%,-0.24%,4.29%,Upgrade
