,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,336.2,296.1,403.96,317.87,356.59,418.38,309.86,421.16,275.75,265.88,267.67,340.38,273.81,317.44,206.61,272.46,281.21,236.6,161.6,245.58,Upgrade
1,Other Revenue,-3.41,3.41,-,7.33,-3.69,3.69,-,4.99,-2.31,2.31,-,2.61,-0.61,0.61,-,0.04,-,-,-,-,Upgrade
2,Revenue,332.78,299.51,403.96,325.2,352.9,422.07,309.86,426.15,273.44,268.19,267.67,342.99,273.2,318.05,206.61,272.5,281.21,236.6,161.6,245.58,Upgrade
3,Revenue Growth (YoY),-5.70%,-29.04%,30.37%,-23.69%,29.06%,57.38%,15.76%,24.25%,0.09%,-15.68%,29.55%,25.87%,-2.85%,34.43%,27.86%,10.97%,26.89%,11.10%,88.68%,77.03%,Upgrade
4,Cost of Revenue,167.69,168.47,196.39,157.94,146.39,230.72,168.63,242.04,143.43,146.53,158.07,207.97,152.46,211.97,117.06,158.56,168.29,145.31,100.85,152.15,Upgrade
5,Gross Profit,165.09,131.04,207.57,167.26,206.52,191.35,141.23,184.12,130.02,121.66,109.6,135.01,120.74,106.08,89.55,113.95,112.92,91.29,60.75,93.43,Upgrade
6,"Selling, General & Admin",45.31,57.45,45.88,48.4,36.26,59.56,35.54,48.04,40.71,50.95,39.67,52.92,33.74,36.81,30.84,40.96,35.07,28.33,23.15,42.13,Upgrade
7,Research & Development,55.25,40.98,57.18,35.59,46.41,38.01,37.7,36.51,36.08,24.6,23.04,29.64,34.69,24.54,24.11,17.93,26.05,28.44,19.75,13.49,Upgrade
8,Other Operating Expenses,-6.13,-5.38,-8.14,-0.73,-1.35,-2.98,-5.55,8.91,-4.94,-2.93,-5.59,4.14,-4.74,0.33,-3.65,1.66,-0.37,-0.68,-1.94,1.52,Upgrade
