,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,80497,77804,61594,168864,91909,129925,68474,158547,133809,141197,62667,178277,105385,103836,62264,174389,96653,97064,47774,141439,Upgrade
1,Other Revenue,-3381,3381,-,6566,-2493,2493,-,7618,-3052,3052,-,3035,-1011,1011,-,3231,-1511,1511,-,2540,Upgrade
2,Revenue,77116,81185,61594,175431,89416,132419,68474,166165,130757,144249,62667,181312,104375,104847,62264,177620,95142,98575,47774,143979,Upgrade
3,Revenue Growth (YoY),-13.76%,-38.69%,-10.05%,5.58%,-31.62%,-8.20%,9.27%,-8.35%,25.28%,37.58%,0.65%,2.08%,9.70%,6.36%,30.33%,23.37%,12.47%,8.39%,-1.24%,18.35%,Upgrade
4,Cost of Revenue,67813,78191,54929,158986,76296,105095,57897,134363,106835,113732,50839,145605,82717,79219,49556,129326,69398,66965,32833,92360,Upgrade
5,Gross Profit,9303,2993,6665,16444,13120,27324,10577,31802,23922,30517,11828,35707,21658,25627,12708,48294,25743,31611,14942,51619,Upgrade
6,"Selling, General & Admin",6650,4035,3159,2699,7359,4710,3271,3963,8398,5195,4440,8539,5297,4515,4700,8080,5044,4069,3731,6865,Upgrade
7,Research & Development,-226.87,88.75,138.12,535.99,-284.23,132.2,152.03,685.86,-289.5,141.77,147.72,271.9,117.69,125.33,127.45,271.31,117.43,185.45,91.5,529.46,Upgrade
8,Other Operating Expenses,2297,2208,2532,22166,-12199,5955,2663,28857,-12827,5948,2416,8571,4596,5165,2724,10716,5296,7076,4149,13165,Upgrade
9,Operating Expenses,8626,6324,5931,25663,-5288,10895,6152,33652,-4777,11283,7064,17156,10244,9792,7601,18988,10560,11337,7978,20101,Upgrade
10,Operating Income,676.92,-3330,734.09,-9219,18408,16429,4425,-1850,28699,19234,4764,18551,11414,15835,5107,29307,15183,20273,6963,31519,Upgrade
11,Interest Expense,-4134,-1672,-1467,-2317,-3453,-1463,-1585,-2150,-3338,-724.08,-2199,-1559,-1965,-2032,-2305,-1936,-2302,-1899,-2620,-2242,Upgrade
12,Interest & Investment Income,-,1215,1564,5685,-,1914,1167,7687,-,807.83,1716,3302,1448,4068,1616,10695,3202,3319,975.89,4325,Upgrade
13,Earnings From Equity Investments,-209.06,-,-,-956.24,956.24,-,-,95.81,-95.81,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-63.91,63.91,-,-553.43,436.74,-436.74,-,119.88,-1063,1063,-,7.52,-55.87,55.87,-,-663.87,263.6,-263.6,-,326.19,Upgrade
15,Other Non Operating Income (Expenses),1589,-2067,-129.59,146.38,-340.64,-242.18,-100.49,-29.33,-255.59,-238.34,-211,-461.87,240.71,-48.54,-300.84,693.27,-958.92,205.99,-533.26,-315.21,Upgrade
16,EBT Excluding Unusual Items,-2141,-5791,701.58,-7214,16007,16201,3907,3874,23947,20142,4070,19840,11082,17878,4118,38096,15388,21635,4786,33614,Upgrade
17,Gain (Loss) on Sale of Investments,92.63,-83.47,-9.16,340.11,-248.19,-67.63,315.82,4.92,-18.53,9.75,8.78,-398.79,1.61,2.59,-10.41,5.11,-26.97,20.06,7.14,24.49,Upgrade
18,Gain (Loss) on Sale of Assets,2546,-2553,6.94,10.86,21.12,-30.08,8.96,12.76,-8.3,5.33,2.97,3.97,15.16,-0.86,0.98,19.64,26.4,-0.63,2.98,13.63,Upgrade
19,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-15.06,15.06,-,-,-,-,-,-,1137,Upgrade
20,Other Unusual Items,328.78,-328.78,-,553.73,-367.49,367.49,-,357.69,-121.52,121.52,-,-308.37,-93.29,93.29,-,-282.89,-,-,-,-73.85,Upgrade
21,Pretax Income,826.65,-8756,699.36,-6310,15412,16471,4232,4250,23798,20279,4082,19121,11020,17973,4108,37838,15388,21655,4796,34714,Upgrade
22,Income Tax Expense,8704,95.66,368.07,-5738,9553,4136,1398,-6076,14642,4935,1294,5656,2590,4306,1601,8611,3945,5456,2365,8173,Upgrade
23,Earnings From Continuing Operations,-7877,-8852,331.29,-571.79,5859,12335,2834,10326,9156,15343,2788,13465,8431,13666,2507,29227,11442,16199,2430,26541,Upgrade
24,Minority Interest in Earnings,-213.43,-638.5,-693.26,-887.01,-2108,-3910,-1388,-4730,-4314,-4521,-1358,-7630,-2789,-3912,-1215,-7574,-4087,-4941,-1181,-5910,Upgrade
25,Net Income,-8091,-9491,-361.97,-1459,3751,8425,1446,5595,4842,10822,1429,5835,5642,9755,1292,21653,7355,11258,1249,20631,Upgrade
26,Net Income to Common,-8091,-9491,-361.97,-1459,3751,8425,1446,5595,4842,10822,1429,5835,5642,9755,1292,21653,7355,11258,1249,20631,Upgrade
27,Net Income Growth,-,-,-,-,-22.53%,-22.15%,1.16%,-4.11%,-14.18%,10.94%,10.60%,-73.05%,-23.30%,-13.35%,3.44%,4.95%,14.94%,5.01%,11.49%,4.26%,Upgrade
28,Shares Outstanding (Basic),11933,11848,11868,11903,11812,11858,11557,11491,11635,11620,11630,11626,11620,11614,11621,11613,11622,11298,11306,11307,Upgrade
29,Shares Outstanding (Diluted),11933,11848,11868,11903,11812,11858,11557,11491,11635,11620,11630,11626,11620,11614,11621,11613,11622,11298,11306,11307,Upgrade
30,Shares Change (YoY),1.02%,-0.09%,2.69%,3.58%,1.53%,2.05%,-0.62%,-1.15%,0.13%,0.05%,0.07%,0.11%,-0.02%,2.80%,2.78%,2.71%,2.80%,0.27%,2.91%,2.38%,Upgrade
31,EPS (Basic),-0.68,-0.80,-0.03,-0.12,0.32,0.71,0.13,0.49,0.42,0.93,0.12,0.50,0.49,0.84,0.11,1.86,0.63,1.00,0.11,1.82,Upgrade
32,EPS (Diluted),-0.68,-0.80,-0.03,-0.12,0.32,0.71,0.13,0.49,0.42,0.93,0.12,0.50,0.49,0.84,0.11,1.86,0.63,1.00,0.11,1.82,Upgrade
33,EPS Growth,-,-,-,-,-23.71%,-23.40%,1.79%,-2.99%,-14.28%,10.42%,10.52%,-73.04%,-22.89%,-15.71%,0.63%,2.04%,11.24%,5.19%,8.33%,1.84%,Upgrade
34,Free Cash Flow,-1317,2950,-10594,187.62,-3555,-6315,5150,1029,-14389,17341,-14310,-2425,-7560,-11656,15968,15915,9748,23869,-3707,40596,Upgrade
