,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,162.35,219.77,272.37,84.71,73.1,35.99,60.14,45.3,66.08,35.75,Upgrade
1,Short-Term Investments,-,16.22,-,14.73,-,62.96,-,47.55,0.4,90.94,Upgrade
2,Trading Asset Securities,-,-,-,-,-,0.5,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,162.35,235.99,272.37,99.45,73.1,99.44,60.14,92.86,66.48,126.69,Upgrade
4,Cash Growth,-40.39%,137.31%,272.59%,0.00%,21.54%,7.09%,-9.53%,-26.70%,-15.58%,-8.86%,Upgrade
5,Accounts Receivable,309.25,349.89,304.44,332.46,340.41,316.7,282.47,282.73,315.04,307.95,Upgrade
6,Other Receivables,4.47,19.78,3.36,19.58,3.36,19.42,3.06,15.42,1.74,18.59,Upgrade
7,Receivables,313.72,369.67,309.01,353.44,343.77,340.12,285.53,303.18,317.28,327.7,Upgrade
8,Inventory,166.32,215.09,205.56,194.88,157.3,153.19,137.85,133.07,111.35,105.34,Upgrade
9,Restricted Cash,56.87,32.98,18.66,12.97,15.82,18.26,17.22,19.22,20.41,19.39,Upgrade
10,Other Current Assets,150.72,-,55.73,-,67.92,-,54.78,0.75,90.46,0.97,Upgrade
11,Total Current Assets,849.99,853.74,861.32,660.74,657.91,611.01,555.52,549.08,605.97,580.09,Upgrade
12,"Property, Plant & Equipment",168.3,164.78,165.85,168.41,165.3,170.84,177.37,183.74,193.01,195.17,Upgrade
13,Long-Term Investments,29.62,30.13,44.7,45.78,44.98,47.03,50.85,50.91,46.81,54.74,Upgrade
14,Other Intangible Assets,11.06,13.5,16.66,19.82,23.01,26.13,29.29,32.45,36.76,38.77,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,0.19,0.19,0.19,0.35,0.26,0.49,Upgrade
16,Long-Term Deferred Tax Assets,18.7,16.7,12.48,12.21,9.41,9.93,10.91,9.91,11.87,9.51,Upgrade
17,Total Assets,1078,1079,1101,906.96,900.79,866.43,824.12,826.44,894.67,878.76,Upgrade
18,Accounts Payable,198.6,215.51,179.34,196.99,151.3,127,113.26,117.61,140.97,116.11,Upgrade
19,Accrued Expenses,10.32,7.53,12.8,10.01,42.53,7.79,4.56,7.33,12.92,12.28,Upgrade
20,Current Portion of Long-Term Debt,110.56,105.44,69.74,111.2,99.65,115.99,125.06,113.22,108.45,107.89,Upgrade
21,Current Portion of Leases,1.92,1.88,-,-,-,-,0.01,0.06,0.16,0.2,Upgrade
22,Current Income Taxes Payable,0.15,0.13,0.1,0.98,1.59,1.59,-,-,0.77,1.21,Upgrade
23,Current Unearned Revenue,50.94,62.91,60.77,16.9,18.27,28.4,14.25,13.31,24.17,7.47,Upgrade
24,Other Current Liabilities,0.56,1.46,0.43,1.79,0.34,1.38,2.28,3.19,0.12,0.92,Upgrade
25,Total Current Liabilities,373.04,394.86,323.19,337.87,313.68,282.16,259.41,254.71,287.57,246.08,Upgrade
26,Long-Term Debt,102.6,51.11,86.49,53.38,64.11,47.78,56.47,55.62,68.85,76.29,Upgrade
27,Long-Term Leases,-,1.96,-,-,-,-,-,-,-,0.06,Upgrade
28,Long-Term Deferred Tax Liabilities,12.02,12.28,12.78,13.12,13.57,13.57,11.05,11.22,11.72,11.99,Upgrade
29,Total Liabilities,487.65,460.21,422.46,404.36,391.36,343.51,326.92,321.55,368.14,334.42,Upgrade
30,Common Stock,13.09,13.09,13.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,Upgrade
31,Additional Paid-In Capital,490.33,490.33,490.33,325.14,325.14,325.14,325.14,325.14,325.14,325.14,Upgrade
32,Retained Earnings,79.99,109.28,158.83,153.24,160.42,171.43,143.33,152.83,165.87,182.45,Upgrade
33,Comprehensive Income & Other,-2.36,-3.3,5.25,4.59,4.36,6.34,7.98,6.64,10.06,10.72,Upgrade
34,Total Common Equity,581.06,609.41,667.51,491.05,498.01,510.99,484.54,492.7,509.15,526.4,Upgrade
35,Minority Interest,8.96,9.23,11.05,11.55,11.43,11.93,12.66,12.19,17.38,17.94,Upgrade
36,Shareholders' Equity,590.01,618.64,678.55,502.6,509.43,522.92,497.2,504.89,526.53,544.34,Upgrade
37,Total Liabilities & Equity,1078,1079,1101,906.96,900.79,866.43,824.12,826.44,894.67,878.76,Upgrade
