,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,121.24,289.26,122.02,111.75,141.35,190.42,200.34,263.85,173.95,315.13,Upgrade
1,Trading Asset Securities,184.15,173.5,76.66,71.49,2.71,5.39,13.66,101.23,97.71,222.17,Upgrade
2,Accounts Receivable,4.1,2.94,6.28,30.41,39.18,47.54,54.61,59.51,64.42,73.6,Upgrade
3,Other Receivables,206.7,99.07,30.77,15.35,21.79,70.83,98.37,89.79,323.36,302.21,Upgrade
4,"Property, Plant & Equipment",15.72,14.63,-,-,-,-,17.68,22.13,9.95,22.37,Upgrade
5,Goodwill,-,-,-,-,-,-,1.99,3.99,3.99,3.99,Upgrade
6,Other Intangible Assets,36.07,6.61,-,6.61,-,6.61,-,6.61,-,6.61,Upgrade
7,Investments in Debt & Equity Securities,257.65,79.77,-,-,-,0.14,-,0.14,-,0.14,Upgrade
8,Restricted Cash,204.35,276.74,135.46,136.9,177.73,175.34,207.4,267.42,198.89,114.57,Upgrade
9,Other Current Assets,-,22.6,-,3.39,4.33,3.08,3.72,5.92,6.76,6.1,Upgrade
10,Other Long-Term Assets,239.65,127.08,116.65,99.85,105.82,105.28,113.83,134.85,108.08,99.84,Upgrade
11,Total Assets,1270,1092,487.84,475.76,492.9,604.61,711.61,955.44,987.11,1167,Upgrade
12,Accounts Payable,207.93,280.53,132.68,141.68,183.93,179.46,208.19,293.91,266.12,333.68,Upgrade
13,Short-Term Debt,-,-,-,-,-,100.46,100.46,161.32,196.07,252.6,Upgrade
14,Current Portion of Long-Term Debt,-,2.06,27.52,29.19,5.16,33.01,59.61,100.98,105.78,105,Upgrade
15,Current Portion of Leases,8.12,7.22,2.02,5.47,6.45,6.79,7.09,7.7,6.45,14.01,Upgrade
16,Long-Term Debt,-,-,-,2.02,26.91,30.52,31.33,52.34,68.46,127.62,Upgrade
17,Long-Term Leases,10.9,14.7,0.01,0.11,1.62,4.83,8.07,11.19,-,1.27,Upgrade
18,Total Liabilities,227.75,305.35,163.03,179.29,225.03,356.75,418.62,631.14,656.2,843.22,Upgrade
19,Common Stock,711.84,632.63,158.16,131.8,109.83,91.53,91.53,91.53,91.53,91.53,Upgrade
20,Additional Paid-In Capital,1008,788.94,-,762.58,727.43,689,689,689,689,689,Upgrade
21,Retained Earnings,-644.3,-633.49,-,-602.81,-3.44,-543.95,-497.62,-469.8,-458.94,-470.31,Upgrade
22,Comprehensive Income & Other,18.23,-1.23,166.65,4.9,-565.95,11.28,10.07,13.58,9.32,13.29,Upgrade
23,Total Common Equity,1042,786.84,324.8,296.47,267.87,247.86,292.98,324.31,330.91,323.51,Upgrade
24,Shareholders' Equity,1042,786.84,324.8,296.47,267.87,247.86,292.98,324.31,330.91,323.51,Upgrade
25,Total Liabilities & Equity,1270,1092,487.84,475.76,492.9,604.61,711.61,955.44,987.11,1167,Upgrade
26,Total Debt,19.02,23.98,29.55,36.78,40.13,175.61,206.56,333.52,376.75,500.5,Upgrade
27,Net Cash (Debt),286.37,438.79,169.13,146.46,103.93,20.2,7.44,31.56,-105.1,36.81,Upgrade
28,Net Cash Growth,69.32%,199.59%,62.73%,624.92%,1296.76%,-35.97%,-,-14.27%,-,-,Upgrade
29,Net Cash Per Share,0.04,0.08,0.12,0.12,0.11,0.02,0.01,0.03,-0.11,0.04,Upgrade
30,Filing Date Shares Outstanding,6600,6326,1582,1318,1098,915.31,915.31,915.31,915.31,915.31,Upgrade
31,Total Common Shares Outstanding,6600,6326,1582,1318,1098,915.31,915.31,915.31,915.31,915.31,Upgrade
32,Working Capital,503.69,573.45,208.16,192.13,190.58,171.19,198.87,220.12,277.34,319.45,Upgrade
33,Book Value Per Share,0.16,0.12,0.21,0.22,0.24,0.27,0.32,0.35,0.36,0.35,Upgrade
34,Tangible Book Value,1006,780.23,324.8,289.86,267.87,241.25,290.99,313.7,326.92,312.91,Upgrade
35,Tangible Book Value Per Share,0.15,0.12,0.21,0.22,0.24,0.26,0.32,0.34,0.36,0.34,Upgrade
