,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Aug '21 Aug 31, 2021","Feb '21 Feb 28, 2021","Aug '20 Aug 31, 2020","Feb '20 Feb 29, 2020","Aug '19 Aug 31, 2019",+2 Quarters
0,Revenue,65.05,71.79,74.36,77.44,69.08,80.18,95.72,81.76,125.21,138.1,Upgrade
1,Revenue Growth (YoY),-12.52%,-7.29%,7.64%,-3.43%,-27.83%,-1.92%,-23.56%,-40.80%,-24.47%,-5.46%,Upgrade
2,Cost of Revenue,29.12,31.78,30.43,33.66,30.92,39.55,46.45,45.29,68.69,61.83,Upgrade
3,Gross Profit,35.93,40.01,43.92,43.78,38.16,40.64,49.27,36.46,56.53,76.27,Upgrade
4,"Selling, General & Admin",58.57,57.7,59.6,63.52,72.09,80.17,100.19,89.66,116.15,136.51,Upgrade
5,Other Operating Expenses,-,-,-,-,-,2.27,-,-,0.06,-,Upgrade
6,Operating Expenses,58.57,57.7,59.6,63.52,72.09,82.44,100.19,89.66,116.21,136.51,Upgrade
7,Operating Income,-22.63,-17.69,-15.68,-19.74,-33.93,-41.8,-50.92,-53.2,-59.69,-60.23,Upgrade
8,Interest Expense,-14.28,-14.2,-12.67,-14.11,-13.66,-15.98,-9.65,-10.6,-8.43,-10.78,Upgrade
9,Interest & Investment Income,9.65,9.46,8.9,9.11,8.42,2.88,0.8,0.72,1.78,6.78,Upgrade
10,Currency Exchange Gain (Loss),0.03,-0.01,0.05,0.04,0.02,-0.01,-0.1,0.05,-0.05,0.16,Upgrade
11,Other Non Operating Income (Expenses),0.69,0.02,0.11,1.12,0.11,0.21,-0.01,0.59,1.23,0.7,Upgrade
12,EBT Excluding Unusual Items,-26.54,-22.42,-19.29,-23.59,-39.04,-54.69,-59.89,-62.45,-65.16,-63.39,Upgrade
13,Gain (Loss) on Sale of Investments,-0.12,0.15,0.07,-0.92,-0.4,-3.57,0.46,-1.19,4.55,-11.25,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,0.22,-,-,-,-,-,-,0.21,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-13.95,-8.66,-5.44,-8.77,Upgrade
16,Legal Settlements,-,-10.33,-,-,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-2.86,-,-,-,-,Upgrade
18,Pretax Income,-26.66,-32.6,-19,-24.5,-39.44,-61.13,-73.38,-72.3,-66.05,-83.19,Upgrade
19,Income Tax Expense,-,-,0.01,-0.01,0.04,-,0.02,-,0.01,-0,Upgrade
20,Earnings From Continuing Operations,-26.66,-32.6,-19.01,-24.49,-39.48,-61.13,-73.4,-72.3,-66.06,-83.19,Upgrade
21,Minority Interest in Earnings,-0.6,-0.38,1.52,1.82,1.39,0.57,0.27,0.41,0.65,1.24,Upgrade
22,Net Income,-27.26,-32.98,-17.49,-22.67,-38.09,-60.56,-73.13,-71.89,-65.42,-81.95,Upgrade
23,Net Income to Common,-27.26,-32.98,-17.49,-22.67,-38.09,-60.56,-73.13,-71.89,-65.42,-81.95,Upgrade
24,Shares Outstanding (Basic),1314,1314,1314,1314,1314,1202,1054,1054,1052,731,Upgrade
25,Shares Outstanding (Diluted),1314,1314,1314,1314,1314,1202,1054,1054,1052,731,Upgrade
26,Shares Change (YoY),-,-,-,9.30%,24.72%,14.11%,0.17%,44.03%,59.73%,11.09%,Upgrade
27,EPS (Basic),-0.02,-0.03,-0.01,-0.02,-0.03,-0.05,-0.07,-0.07,-0.06,-0.11,Upgrade
28,EPS (Diluted),-0.02,-0.03,-0.01,-0.02,-0.03,-0.05,-0.07,-0.07,-0.07,-0.11,Upgrade
29,Free Cash Flow,-2.5,-8.36,-7.35,-12.74,-30.87,-49.79,27.94,-37.72,31.56,22.69,Upgrade
30,Free Cash Flow Per Share,-0.00,-0.01,-0.01,-0.01,-0.02,-0.04,0.03,-0.04,0.03,0.03,Upgrade
31,Operating Margin,-34.79%,-24.64%,-21.09%,-25.49%,-49.11%,-52.13%,-53.20%,-65.07%,-47.67%,-43.62%,Upgrade
32,Profit Margin,-41.91%,-45.94%,-23.53%,-29.27%,-55.13%,-75.52%,-76.41%,-87.93%,-52.24%,-59.34%,Upgrade
33,Free Cash Flow Margin,-3.84%,-11.64%,-9.89%,-16.46%,-44.68%,-62.09%,29.19%,-46.13%,25.21%,16.43%,Upgrade
34,EBITDA,-22.02,-16.85,1.78,-46.79,-5.65,-13.37,-92.09,-11.21,-108.87,-10.07,Upgrade
35,D&A For EBITDA,0.61,0.84,17.46,-27.05,28.28,28.43,-41.17,41.99,-49.19,50.16,Upgrade
36,EBIT,-22.63,-17.69,-15.68,-19.74,-33.93,-41.8,-50.92,-53.2,-59.69,-60.23,Upgrade
