,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Aug '21 Aug 31, 2021","Feb '21 Feb 28, 2021","Aug '20 Aug 31, 2020","Feb '20 Feb 29, 2020","Aug '19 Aug 31, 2019",+2 Quarters
0,Cash & Equivalents,13.19,92.69,24.31,98.19,106.64,117.06,87.95,20.96,13.76,31.74,Upgrade
1,Trading Asset Securities,0.86,3.69,1.2,1.38,4.55,5.96,5.77,12.18,6.79,39.82,Upgrade
2,Cash & Short-Term Investments,14.05,96.38,25.51,99.57,111.19,123.02,93.71,33.14,20.55,71.56,Upgrade
3,Cash Growth,-44.93%,-3.20%,-77.06%,-19.06%,18.64%,271.27%,355.96%,-53.70%,-71.41%,-53.14%,Upgrade
4,Accounts Receivable,1.58,2.05,0.8,1.55,0.55,0.65,2.12,-,-,-,Upgrade
5,Receivables,1.58,2.05,0.8,1.55,0.55,0.65,2.12,-,-,-,Upgrade
6,Inventory,34.32,29.84,26.17,29.37,32.44,36.73,42.93,53.49,66.29,77.54,Upgrade
7,Prepaid Expenses,27.11,33.85,38.24,32.23,31.5,39.34,26.93,17.69,12.86,15.36,Upgrade
8,Restricted Cash,1.19,11.28,22.57,84.28,103.01,0.14,103.72,6.1,6.02,18.6,Upgrade
9,Other Current Assets,177,-,2.43,2.18,17.96,101.93,4.91,114.66,119.6,72.15,Upgrade
10,Total Current Assets,255.24,173.4,115.72,249.17,296.64,301.8,274.33,225.07,225.33,255.2,Upgrade
11,"Property, Plant & Equipment",20.33,189.26,203.46,218.73,242.15,211.5,231.05,279.92,336.81,228.39,Upgrade
12,Long-Term Investments,4.13,4.13,4.04,4.04,3.81,29.63,24.24,23.62,22.57,20.5,Upgrade
13,Other Long-Term Assets,244.14,225.83,211.54,210.75,202.44,24.75,42.29,46.59,41.21,42.52,Upgrade
14,Total Assets,523.83,592.62,534.76,682.69,745.03,567.67,571.9,575.21,625.92,546.6,Upgrade
15,Accrued Expenses,0.06,0.06,-,0.2,-,-,-,-,0.01,-,Upgrade
16,Short-Term Debt,-,71.9,201.96,260.26,276.23,207,150,-,-,-,Upgrade
17,Current Portion of Long-Term Debt,294.92,86.61,87.2,143.23,143.61,135.23,164.85,173.39,158.86,134.72,Upgrade
18,Current Portion of Leases,19.41,11.29,22.39,28.72,30.34,59.66,93.72,104.09,102.45,101.82,Upgrade
19,Current Income Taxes Payable,0.03,0.02,0.03,0.02,0.03,-,-,-,-,-,Upgrade
20,Current Unearned Revenue,1.2,1.38,1.05,1.32,1.07,1.23,0.73,1.85,2.9,2.21,Upgrade
21,Other Current Liabilities,99.94,81.88,60.28,55.72,60.92,69.87,108.71,56.61,73.07,68.68,Upgrade
22,Total Current Liabilities,415.56,253.13,372.91,489.47,512.2,472.98,518.01,335.94,337.28,307.43,Upgrade
23,Long-Term Debt,2.9,211.56,0.55,0.55,0.54,0.53,1.13,81.12,1.1,1.08,Upgrade
24,Long-Term Leases,0.38,0.62,4.39,10.84,25.49,1.24,20.43,60.98,103.96,156.27,Upgrade
25,Other Long-Term Liabilities,2.54,0.08,0.96,7.12,4.66,0.99,3.93,6.03,8.39,9.07,Upgrade
26,Total Liabilities,423.06,467.07,378.81,509.05,542.9,475.74,543.5,484.06,450.73,473.85,Upgrade
27,Common Stock,469.98,469.98,469.98,469.98,469.98,469.98,469.98,469.98,469.98,469.98,Upgrade
28,Retained Earnings,-588.64,-561.34,-358.05,-511.28,-499.85,-604.49,-499.77,-433.1,-361.53,-294.71,Upgrade
29,Treasury Stock,-,-,-,-,-,-,-130.22,-130.22,-130.22,-130.22,Upgrade
30,Comprehensive Income & Other,174.37,172.49,-,169.01,184.25,177.53,157.03,152.63,164.39,-5.82,Upgrade
31,Total Common Equity,55.71,81.13,111.93,127.71,154.38,43.02,-2.98,59.29,142.61,39.23,Upgrade
32,Minority Interest,45.06,44.42,44.01,45.93,47.76,48.9,31.38,31.87,32.57,33.53,Upgrade
33,Shareholders' Equity,100.77,125.54,155.95,173.64,202.13,91.92,28.41,91.16,175.18,72.76,Upgrade
34,Total Liabilities & Equity,523.83,592.62,534.76,682.69,745.03,567.67,571.9,575.21,625.92,546.6,Upgrade
35,Total Debt,317.61,381.98,316.5,443.59,476.21,403.66,430.12,419.57,366.38,393.89,Upgrade
36,Net Cash (Debt),-303.57,-285.6,-290.99,-344.02,-365.03,-280.64,-336.41,-386.44,-345.82,-322.34,Upgrade
37,Net Cash Per Share,-0.23,-0.22,-0.22,-0.26,-0.28,-0.23,-0.32,-0.37,-0.33,-0.44,Upgrade
38,Filing Date Shares Outstanding,1314,1314,1314,1314,1314,1054,1054,1054,1054,1054,Upgrade
39,Total Common Shares Outstanding,1314,1314,1314,1314,1314,1054,1054,1054,1054,1054,Upgrade
40,Working Capital,-160.32,-79.73,-257.19,-240.3,-215.57,-171.18,-243.68,-110.87,-111.95,-52.24,Upgrade
41,Book Value Per Share,0.04,0.06,0.09,0.10,0.12,0.04,-0.00,0.06,0.14,0.04,Upgrade
42,Tangible Book Value,55.71,81.13,111.93,127.71,154.38,43.02,-2.98,59.29,142.61,39.23,Upgrade
43,Tangible Book Value Per Share,0.04,0.06,0.09,0.10,0.12,0.04,-0.00,0.06,0.14,0.04,Upgrade
44,Buildings,-,21.24,-,21.72,-,-,20.7,-,22.39,-,Upgrade
