,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,240.49,283.81,306.97,229.69,480.45,336.62,324.21,369.9,257.93,271.68,443.61,266.35,359.79,511.67,363.07,1027,191.86,178.24,143.46,174.11,Upgrade
1,Short-Term Investments,-,-,-,110.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,721.6,732.25,753.93,724.7,695.55,421.72,537.5,532.37,617.18,623.36,691.7,722.12,655.16,687.25,1049,371.81,577.28,617.2,626.16,543.02,Upgrade
3,Cash & Short-Term Investments,962.1,1016,1061,1065,1176,758.34,861.71,902.27,875.1,895.05,1135,988.46,1015,1199,1412,1399,769.14,795.44,769.62,717.13,Upgrade
4,Cash Growth,-18.19%,33.99%,23.12%,18.02%,34.38%,-15.27%,-24.10%,-8.72%,-13.78%,-25.35%,-19.62%,-29.33%,31.96%,50.72%,83.52%,95.04%,5.67%,10.00%,-1.35%,-6.25%,Upgrade
5,Accounts Receivable,318.77,316.49,309.88,317.03,290.57,305.8,310.64,325.51,384.34,362.14,403.48,416.93,387.09,309.08,281.1,258.54,250.48,262.22,241.26,225.53,Upgrade
6,Other Receivables,24.07,32.17,16.9,41.15,14.97,15.5,15.95,19.75,21.22,29.11,30.3,53.98,35.48,22.42,18.19,19.64,11.66,13.05,13.26,15.48,Upgrade
7,Receivables,342.84,348.66,326.79,358.17,305.54,321.3,326.59,345.26,405.56,391.25,433.78,470.91,422.56,331.49,299.29,278.18,262.14,275.27,254.52,241.02,Upgrade
8,Inventory,220.82,228.67,208.7,209.94,200.46,217.61,217.38,250.25,254.79,313.7,359.52,347.53,302.74,267.02,194.12,171.85,148.11,142.33,134.74,136.34,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.73,-,1.04,Upgrade
10,Other Current Assets,37.45,18.98,34.86,12.52,26.16,25.35,22.19,18.8,16.22,12.2,20.77,19.88,17.95,13.62,15.42,10.03,10.16,10.87,8.71,8.19,Upgrade
11,Total Current Assets,1563,1612,1631,1646,1708,1323,1428,1517,1552,1612,1949,1827,1758,1811,1921,1859,1190,1225,1168,1104,Upgrade
12,"Property, Plant & Equipment",1612,1558,1601,1574,1448,1378,1346,1331,1312,1266,1233,1211,1136,797.89,735.45,694.4,669.92,661.41,646.06,645.07,Upgrade
13,Long-Term Investments,34.18,33.9,34.02,34.51,33.37,31.46,30.83,30.05,28.21,13.95,3.93,4.01,-,-,-,-,-,-,-,-,Upgrade
14,Goodwill,4.29,4.29,4.29,4.29,4.27,1.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Intangible Assets,97.65,99.12,99.71,100.07,101.34,91.08,90.01,90.07,90.12,90.74,82.13,82.54,65.88,66.71,65.38,59.01,23.29,23.76,22.55,22.45,Upgrade
16,Long-Term Deferred Tax Assets,38.09,34.95,34.27,33.35,33.03,33.36,33.43,31.98,27.13,27.24,27.06,23.78,18.28,17.81,13.22,11.81,11.44,10.5,9.13,10.88,Upgrade
17,Long-Term Deferred Charges,12.17,13.82,16.21,16.76,15.72,17.81,20.59,24.09,23.34,27.03,27.66,23.32,26.57,23.42,23.85,22.33,14.19,12.99,12.91,14.73,Upgrade
18,Other Long-Term Assets,84.79,72.7,67.82,71.7,91.44,53.45,48.02,58.92,50.35,52.77,59.96,72,117.46,107.79,43.65,38.16,26.41,22.34,13.89,6.51,Upgrade
19,Total Assets,3447,3429,3488,3481,3436,2930,2996,3083,3083,3090,3383,3243,3122,2825,2803,2684,1935,1956,1872,1803,Upgrade
20,Accounts Payable,507.36,501.66,507.17,504.03,486.9,447.96,451.34,526.2,590.37,622.9,712.56,767.1,716.81,455.27,336.73,306.16,263.26,271.12,246.87,288.62,Upgrade
21,Accrued Expenses,40.91,54.37,42.88,67.1,40.41,54.78,40.32,77.46,42.56,54.83,39.29,72.32,39.09,50.57,34.47,65.14,35.31,60.72,31.39,62.74,Upgrade
22,Short-Term Debt,-,-,-,-,0.25,-,6.3,54.24,35.51,123.22,298.16,158.99,122.33,143.28,181.39,142.36,127.32,171.46,130.21,50.1,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,12.81,12.69,12.57,2.1,2.18,2.25,2.23,2.18,Upgrade
24,Current Portion of Leases,11.54,11.21,9.1,9.43,9.6,9.88,10.35,10.66,10.62,10.83,7.7,8.83,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,11.94,5.35,15.74,8.35,11.22,5.24,7.23,3.28,20.37,5.92,6.22,5.04,7.8,3.26,5.12,3.02,10.05,6.96,4.27,2.21,Upgrade
26,Current Unearned Revenue,3.13,3.9,3.68,2.37,4.44,3.42,3.55,3.72,5.08,6.34,6.41,6.08,9.77,8.62,7.61,5.25,3.09,2.6,5.41,-,Upgrade
27,Other Current Liabilities,21.49,9.54,29.04,18.62,40.81,29.98,49.51,35.22,55.94,7.17,33.3,12.94,32.23,13.7,42.35,20.42,46.46,20.11,25.3,2.99,Upgrade
28,Total Current Liabilities,596.37,586.03,607.62,609.89,593.62,551.25,568.6,710.77,760.45,831.21,1104,1031,940.84,687.39,620.25,544.46,487.67,535.22,445.69,408.85,Upgrade
29,Long-Term Debt,763.08,756.06,840.87,832.23,827.45,393.13,389.09,385.1,384.48,380.54,376.51,372.79,375.66,595.31,589.92,584.47,6.93,7.78,8.35,8.74,Upgrade
30,Long-Term Leases,23.88,26.72,27.04,29.33,30.94,33.03,34.93,8.99,11.24,12.53,10.9,17.35,18.26,17.32,18.67,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,32.43,33.41,34.99,36.58,38.23,39.91,40.92,42.72,43.27,45,46.76,32.56,33.98,35.41,36.86,38.33,34.33,35.54,32.57,33.66,Upgrade
32,Long-Term Deferred Tax Liabilities,56.93,55.3,57.29,59.92,63.23,65.69,69.26,68.11,60.42,61.34,58.8,48.36,41.06,38.21,34.32,33.04,31.6,29.45,27.96,28.77,Upgrade
33,Total Liabilities,1473,1458,1568,1568,1553,1083,1103,1216,1260,1331,1597,1502,1410,1374,1300,1200,560.53,607.97,514.57,480.01,Upgrade
34,Common Stock,305.5,305.5,298.79,298.77,298.77,298.77,298.77,298.8,298.8,294.67,294.76,294.76,294.78,279.22,279.31,279.31,279.31,279.31,277.2,277.2,Upgrade
