,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,738.42,520.25,496.27,500.5,1035,662.76,544.07,746.29,477.54,816.05,1279,1084,1154,1150.0,852.04,1004,1059,804.01,774.6,694.13,Upgrade
1,Accounts Receivable,1049,1115,1032,1023,951.08,1411.0,1448,1331,1185,1156.0,1350,1399,1147,1147.0,1349,1361,1385,1446.0,1243,1110,Upgrade
2,Other Receivables,34.42,27.41,17.75,14.78,17.86,21.51,11.54,10.36,6.01,7.23,6.6,5.87,4.69,5.22,6.33,136.11,10,38.59,10,7.33,Upgrade
3,Inventory,102.98,90.56,88.86,147.4,108.94,411.57,297.18,373.14,551.11,325.74,398.01,863.15,392.24,309.12,246.19,273.94,349.99,314.75,245.98,199.32,Upgrade
4,Prepaid Expenses,-,-,-,-,-,4.65,-,-,-,7.21,-,-,-,1.43,-,-,-,1.55,-,2.81,Upgrade
5,Other Current Assets,177.78,173.96,167.98,223.39,227,318.61,273.63,337.78,316.17,287.27,372.49,348.79,205.66,133.63,110.22,122.98,67.54,84.38,129.82,100.73,Upgrade
6,Total Current Assets,2103,1927,1803,1909,2340,2830.0,2575,2799,2536,2599.0,3406,3702,2904,2746.0,2564,2898,2872,2690.0,2404,2115,Upgrade
7,"Property, Plant & Equipment",10527,10643,10782,10946,10826,14585.0,14753,14999,15613,15770.0,15899,16165,15858,16039.0,16300,16511,16125,16067.0,16145,16154,Upgrade
8,Other Intangible Assets,235.1,237.96,241.09,222.03,219.2,237.94,241.45,244.97,240.5,243.33,246.63,249.92,250.69,253.87,257.07,260.41,259,258.94,256.9,260.05,Upgrade
9,Long-Term Investments,593.12,584.94,549.23,547.21,552.02,529.56,512.1,506.43,513.99,498.32,446.14,428.24,439.88,408.78,402.31,385.49,530.25,549.19,556.97,545.15,Upgrade
10,Long-Term Deferred Tax Assets,108.17,124.56,123.53,126.26,106.47,143.19,145.61,140.9,160.88,160.86,174.38,161.08,138.54,101.95,76.45,108.07,91.23,65.07,30.35,64.81,Upgrade
11,Long-Term Deferred Charges,3.43,0.68,0.77,0.86,0.96,5.16,5.62,5.67,11.87,12.13,13.02,13.42,13.81,14.18,14.51,22.04,22.51,22.12,22.51,22.95,Upgrade
12,Other Long-Term Assets,97.45,100.05,116.22,126.83,134.52,150.13,164.14,176.34,215.54,214.42,219.47,226.64,252.03,255.94,266.53,270.43,249.68,168.15,140.31,143.43,Upgrade
13,Total Assets,13667,13619,13616,13878,14179,18480.0,18396,18872,19292,19498.0,20404,20946,19857,19819.0,19880,20455,20150,19820.0,19556,19305,Upgrade
14,Accounts Payable,345.92,209.87,617.6,320.66,448.86,1030.0,1121,1301,1828,1272.0,2012,1664,1455,826.39,1245,756.12,1308,869.28,1434,835.95,Upgrade
15,Accrued Expenses,14.96,36.94,11.92,52.9,14.5,71.47,30.43,139.86,39.3,93.33,32.71,138.97,29,62.71,33.02,139,36.8,140.03,36.63,198.71,Upgrade
16,Short-Term Debt,4438,4732,4974,5185,5755,8812.0,8841,8773,9105,9123.0,9275,8984,7751,7612.0,7046,7040,6934,7306.0,6997,6671,Upgrade
17,Current Portion of Long-Term Debt,1255,1551,1477,1526,1188,1711.0,1931,2401,2009,1724.0,1549,1546,-,1894.0,-,-,-,1112.0,-,1019,Upgrade
18,Current Unearned Revenue,77.14,17.29,18.8,391.61,72.82,26.01,26.27,394.31,131.55,53.54,60.26,434.6,133.69,48.97,58.51,442.44,121.52,25.5,-,-,Upgrade
19,Current Portion of Leases,-,0.01,-,1.12,-,29.92,-,32.71,-,5.01,-,10.88,-,7.6,-,-,-,486.49,-,-,Upgrade
20,Current Income Taxes Payable,47.97,13.31,41.43,9.23,22.95,19.82,35.52,6.24,32.86,5.2,14.31,2.78,16.5,2.26,29.35,2.78,30.89,12.91,41.25,12.32,Upgrade
21,Other Current Liabilities,91.51,286.83,87.29,406.75,155.37,452.43,241.36,573.1,223.84,607.03,242.48,851.6,2155,448.34,1961,2475,1748,478.41,1657,1357,Upgrade
22,Total Current Liabilities,6270,6848,7228,7894,7657,12153.0,12227,13621,13369,12883.0,13186,13633,11540,10902.0,10373,10855,10179,10430.0,10166,10094,Upgrade
23,Long-Term Debt,6330,4540,5253,3794,5457,6725.0,8268,5323,6725,5476.0,7124,5526,6573,5103.0,6707,5138,5431,5348.0,5199,5135,Upgrade
24,Long-Term Leases,0.56,1082,0.78,1218,1.63,1954.0,11.42,1774,37.87,1401.0,27.03,1202,28.46,1435.0,30.81,-,1832,1230.0,1288,1327,Upgrade
25,Long-Term Unearned Revenue,49.21,48.05,48.89,49.72,50.56,60.43,62.17,63.92,66.09,67.69,69.96,72.22,73.95,75.28,77.52,79.77,251.86,240.19,247.91,259.02,Upgrade
26,Pension & Post-Retirement Benefits,-,-,-,-,-,71.14,71.91,72.7,75.58,76.29,77.02,77.8,75.24,75.85,76.47,77.1,77.49,78.0,80.21,79.5,Upgrade
27,Long-Term Deferred Tax Liabilities,19.39,19.39,19.39,19.4,20.17,31.11,31.23,32.18,34.17,34.25,35,35.04,34.16,34.26,35.94,35.99,16.86,18.75,19.27,19.61,Upgrade
28,Other Long-Term Liabilities,80.36,85.06,89.77,74.13,98.44,111.75,117.43,99.7,104.98,111.64,116.9,123.67,126.76,134.75,143.33,1857,17.7,17.15,16.6,30.81,Upgrade
29,Total Liabilities,12750,12623,12639,13049,13285,21106.0,20789,20987,20413,20049.0,20635,20670,18451,17760.0,17445,18043,17805,17363.0,17017,16945,Upgrade
30,Common Stock,1473,1473,1473,1473,1473,1473.0,1473,1473,1473,1473.0,1473,1473,1473,1473.0,1473,1473,1473,1473.0,1473,1473,Upgrade
31,Additional Paid-In Capital,1389,1389,1380,1380,1375,1385.0,1370,1370,1371,1370.0,1363,1356,1362,1356.0,1358,1349,1353,1359.0,1352,1352,Upgrade
32,Retained Earnings,-2480,-2384,-2377,-2505,-2476,-5148.0,-4891,-4638,-3918,-3394.0,-3098,-2620,-1613,-1016.0,-671.36,-700.03,-779.97,-678.42,-593.91,-781.75,Upgrade
33,Comprehensive Income & Other,20.92,18.9,11.77,2.02,17.26,23.97,9.2,-1.91,-9.07,-9.07,-9.07,-9.07,-5.85,-5.85,-5.85,-5.85,-5.44,-5.44,-5.46,-5.46,Upgrade
