,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,1522,1940,1365,1943,1734,1511,1391,1409,1357,1352,1445,1474,1369,1429,1256,1017,914,1017,1004,1109,1534,Upgrade
1,Market Cap Growth,28.37%,28.37%,-1.88%,37.85%,27.75%,11.80%,-3.75%,-4.39%,-0.87%,-5.43%,15.06%,44.96%,49.71%,40.57%,25.13%,-8.29%,-40.41%,-41.98%,-50.65%,-53.28%,-33.07%,Upgrade
2,Enterprise Value,1623,2080,1475,2051,1842,1622,1512,1493,1440,1419,1535,1519,1414,1468,1275,936,834,924,913,1024,1450,Upgrade
3,Last Close Price,5.82,7.42,5.22,7.43,6.63,5.78,5.32,5.39,5.19,5.17,5.50,5.61,5.21,5.44,4.78,3.84,3.45,3.84,3.79,4.18,5.79,Upgrade
4,PE Ratio,-,-,-12.39,-,-,-,-,-,-,-,-,-,-,-,-,-,54.71,-,-,-11.28,-,Upgrade
5,PS Ratio,7.77,9.68,7.00,10.56,8.74,6.53,5.67,6.10,5.73,5.73,5.90,5.28,4.96,4.34,3.69,3.13,2.93,3.66,3.34,3.30,4.12,Upgrade
6,PB Ratio,4.71,6.31,4.10,5.82,4.78,3.60,3.12,3.02,2.74,2.61,2.73,2.62,2.29,2.30,1.97,1.58,1.38,1.66,1.61,1.71,2.38,Upgrade
7,P/TBV Ratio,6.70,6.70,4.34,6.59,5.38,3.97,3.42,3.31,3.00,2.86,2.98,2.85,2.53,2.52,2.11,1.69,1.48,1.78,1.73,1.84,2.56,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-24.35,-,-,61.61,974.10,-,-27.16,-,-,-,31.60,-,-28.11,-,-26.93,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,-60.07,-,-,33.43,72.89,-,-49.93,-,-,-,21.77,-,-42.11,-,-,Upgrade
10,EV/Sales Ratio,8.10,10.38,7.56,11.15,9.29,7.01,6.16,6.46,6.08,6.01,6.27,5.44,5.12,4.45,3.75,2.88,2.67,3.32,3.04,3.05,3.89,Upgrade
11,EV/EBITDA Ratio,-,-,-16.01,-,-,-,-,-,-,-,-,-,-,-,-994.35,-,-5864.64,-16.09,-,-16.55,-,Upgrade
12,EV/EBIT Ratio,-,-,-13.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.89,-,-12.63,-,Upgrade
13,EV/FCF Ratio,-45.41,-,-,-,-,-,-26.47,-,-,64.67,1034.53,-,-28.06,-,-,-,28.81,-,-25.57,-,-25.44,Upgrade
14,Debt / Equity Ratio,0.41,0.41,0.58,0.40,0.38,0.35,0.32,0.31,0.31,0.24,0.24,0.26,0.20,0.21,0.21,0.21,0.03,0.04,0.03,0.02,-,Upgrade
