,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,42.71,18.26,20.01,19.08,20.8,20.46,17.35,10.27,6.94,6.81,Upgrade
1,Revenue Growth (YoY),113.45%,-4.27%,-3.81%,-6.76%,19.86%,99.13%,149.94%,50.83%,4.45%,-19.90%,Upgrade
2,Cost of Revenue,3.35,3.09,4.01,5.99,3.37,4.36,2.69,0.63,0.38,0.58,Upgrade
3,Gross Profit,39.36,15.17,16,13.09,17.43,16.1,14.67,9.64,6.56,6.23,Upgrade
4,"Selling, General & Admin",8.73,10.24,10.69,10.06,8.45,9.66,7.53,14.51,10.77,16.4,Upgrade
5,Other Operating Expenses,2.01,-3.31,3.78,3.83,2.51,5.01,3.7,-0.61,-0.54,-0.3,Upgrade
6,Operating Expenses,28.63,7.75,15.21,14.66,11.69,15.6,12.13,13.89,10.23,16.1,Upgrade
7,Operating Income,10.73,7.42,0.79,-1.58,5.74,0.5,2.54,-4.25,-3.67,-9.87,Upgrade
8,Interest Expense,-12.14,-4.44,-3.85,-3.09,-1.77,-1.69,-1.74,-1.91,-2.9,-3.61,Upgrade
9,Interest & Investment Income,1.68,0.09,0.09,0.06,0.04,0.03,0.01,0.02,0.04,0.04,Upgrade
10,EBT Excluding Unusual Items,0.28,3.06,-2.97,-4.6,4.01,-1.16,0.8,-6.14,-6.53,-13.43,Upgrade
11,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-12.21,-,-,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,0.32,-0.04,0.01,0.63,-,-,-,-0,Upgrade
13,Asset Writedown,3.13,2,-,-46,-,-,-,2,-,20.8,Upgrade
14,Pretax Income,3.41,5.06,-2.65,-50.64,4.02,-0.53,0.8,-16.35,-6.53,7.37,Upgrade
15,Income Tax Expense,0.06,0.09,0.15,-1.5,1.89,0.33,0.28,0.07,-,-,Upgrade
16,Earnings From Continuing Operations,3.35,4.98,-2.8,-49.14,2.13,-0.86,0.53,-16.42,-6.53,7.37,Upgrade
17,Minority Interest in Earnings,0.32,0.21,0.11,-,-,-,-,-0.01,-,-,Upgrade
18,Net Income,3.67,5.19,-2.68,-49.14,2.13,-0.86,0.53,-16.44,-6.53,7.37,Upgrade
19,Net Income to Common,3.67,5.19,-2.68,-49.14,2.13,-0.86,0.53,-16.44,-6.53,7.37,Upgrade
20,Net Income Growth,-,-,-,-,302.65%,-,-,-,-,-,Upgrade
21,Shares Outstanding (Basic),3829,2819,2819,2819,2819,2819,2819,2819,2819,2819,Upgrade
22,Shares Outstanding (Diluted),3829,2819,2819,2819,2819,2819,2819,2819,2819,2819,Upgrade
23,Shares Change (YoY),35.83%,-,-,-,-,-,-,-,-,-,Upgrade
24,EPS (Basic),0.00,0.00,-0.00,-0.02,0.00,-0.00,0.00,-0.01,-0.00,0.00,Upgrade
25,EPS (Diluted),0.00,0.00,-0.00,-0.02,0.00,-0.00,0.00,-0.01,-0.00,0.00,Upgrade
26,EPS Growth,-,-,-,-,303.74%,-,-,-,-,-,Upgrade
27,Free Cash Flow,-15.05,50.05,-1.22,-0.98,9.28,-1.43,1.17,1.39,0.52,2.61,Upgrade
28,Free Cash Flow Per Share,-0.00,0.02,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,Upgrade
29,Operating Margin,25.13%,40.63%,3.96%,-8.26%,27.60%,2.44%,14.63%,-41.40%,-52.80%,-144.85%,Upgrade
30,Profit Margin,8.60%,28.44%,-13.42%,-257.60%,10.24%,-4.20%,3.05%,-159.98%,-93.99%,108.13%,Upgrade
31,Free Cash Flow Margin,-35.25%,274.10%,-6.12%,-5.14%,44.63%,-7.00%,6.77%,13.50%,7.49%,38.25%,Upgrade
32,EBITDA,28.62,7.07,1.54,-1.95,6.48,0.36,3.44,-4.44,-2.29,-10.44,Upgrade
33,D&A For EBITDA,17.89,-0.35,0.74,-0.37,0.74,-0.14,0.9,-0.19,1.38,-0.57,Upgrade
34,EBIT,10.73,7.42,0.79,-1.58,5.74,0.5,2.54,-4.25,-3.67,-9.87,Upgrade
