,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,145.29,150.88,151.2,150.5,147.87,148.23,147.68,144.37,144.21,143.83,Upgrade
1,Cash & Short-Term Investments,145.29,150.88,151.2,150.5,147.87,148.23,147.68,144.37,144.21,143.83,Upgrade
2,Cash Growth,-3.91%,0.25%,2.25%,1.53%,0.13%,2.68%,2.40%,0.37%,12.30%,11.79%,Upgrade
3,Accounts Receivable,0.3,0.26,8.68,8.77,9.1,10.68,11.5,12.61,-,-,Upgrade
4,Other Receivables,2.93,1.53,2.94,1.58,2.99,1.58,2.84,1.67,17.09,13.25,Upgrade
5,Receivables,3.22,1.79,11.62,10.35,12.09,12.27,14.34,14.28,17.09,13.25,Upgrade
6,Inventory,298.88,298.88,298.88,299.09,299.45,299.45,297.99,298.16,298.99,312.04,Upgrade
7,Prepaid Expenses,6.48,6.48,6.48,6.48,7.33,7.36,2.54,7.48,7.2,7.43,Upgrade
8,Other Current Assets,0.95,0.58,80.01,79.94,78.7,78.71,80.34,80.23,80.89,79.73,Upgrade
9,Total Current Assets,454.83,458.62,548.19,546.37,545.44,546.02,542.9,544.53,548.37,556.28,Upgrade
10,"Property, Plant & Equipment",1.11,1.51,1.96,2.3,0.19,0.45,0.77,1.05,0.24,0.56,Upgrade
11,Goodwill,107.42,107.42,178.46,178.46,180.41,180.41,180.41,180.41,180.41,180.41,Upgrade
12,Total Assets,563.36,567.55,728.6,727.12,726.04,726.88,724.07,725.98,729.01,737.25,Upgrade
13,Accounts Payable,9.35,9.89,18.55,18.5,17.39,17.66,18.25,19.52,10.3,16.29,Upgrade
14,Accrued Expenses,0.75,0.73,0.25,0.82,0.21,0.58,0.42,0.34,0.31,0.3,Upgrade
15,Current Portion of Leases,0.87,0.83,0.81,0.76,0.19,0.46,0.27,0.55,0.21,0.51,Upgrade
16,Current Income Taxes Payable,0.5,0.02,0.02,-,-,-,-,4.67,-,4.71,Upgrade
17,Current Unearned Revenue,0.52,0.46,0.63,0.59,0.32,0.32,0.31,0.32,-,1.08,Upgrade
18,Other Current Liabilities,44.15,46.31,47.86,44.45,44.35,42.38,41.09,41.21,49.94,44.91,Upgrade
19,Total Current Liabilities,56.13,58.24,68.11,65.12,62.46,61.41,60.34,66.6,60.77,67.8,Upgrade
20,Long-Term Leases,0.31,0.74,1.19,1.55,-,-,0.47,0.48,-,-,Upgrade
21,Long-Term Deferred Tax Liabilities,74.91,74.91,92.67,92.67,93.16,93.16,93.16,93.16,93.1,93.33,Upgrade
22,Total Liabilities,131.35,133.89,161.97,159.35,155.62,154.57,153.97,160.24,153.86,161.13,Upgrade
23,Common Stock,175.67,175.67,175.67,175.67,175.67,175.67,175.67,175.67,175.67,175.67,Upgrade
24,Additional Paid-In Capital,373.01,373.01,373.01,373.01,373.01,373.01,373.01,373.01,373.01,373.01,Upgrade
25,Retained Earnings,-110.64,-108.8,22.78,23.87,27.95,31.2,28.17,23.44,32.9,34.56,Upgrade
26,Comprehensive Income & Other,-6.03,-6.22,-4.82,-4.77,-6.21,-7.57,-6.75,-6.37,-6.42,-7.12,Upgrade
27,Total Common Equity,432.01,433.66,566.64,567.78,570.42,572.32,570.1,565.74,575.15,576.12,Upgrade
28,Shareholders' Equity,432.01,433.66,566.64,567.78,570.42,572.32,570.1,565.74,575.15,576.12,Upgrade
29,Total Liabilities & Equity,563.36,567.55,728.6,727.12,726.04,726.88,724.07,725.98,729.01,737.25,Upgrade
30,Total Debt,1.18,1.58,2,2.31,0.19,0.46,0.74,1.03,0.21,0.51,Upgrade
31,Net Cash (Debt),144.11,149.31,149.2,148.19,147.68,147.77,146.94,143.34,144,143.32,Upgrade
32,Net Cash Growth,-3.41%,0.76%,1.03%,0.28%,0.51%,3.09%,2.04%,0.01%,13.54%,11.39%,Upgrade
33,Net Cash Per Share,0.10,0.11,0.11,0.11,0.10,0.06,0.10,0.10,0.10,0.10,Upgrade
34,Filing Date Shares Outstanding,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,Upgrade
35,Total Common Shares Outstanding,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,Upgrade
36,Working Capital,398.7,400.38,480.09,481.25,482.98,484.62,482.56,477.92,487.61,488.48,Upgrade
37,Book Value Per Share,0.31,0.31,0.40,0.40,0.40,0.41,0.40,0.40,0.41,0.41,Upgrade
38,Tangible Book Value,324.59,326.24,388.18,389.32,390.01,391.91,389.7,385.34,394.75,395.72,Upgrade
39,Tangible Book Value Per Share,0.23,0.23,0.28,0.28,0.28,0.28,0.28,0.27,0.28,0.28,Upgrade
40,Machinery,-,2.79,-,2.79,-,2.79,-,2.95,-,3,Upgrade
