,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3044,3112,2262,3544,3232,3354,3017,2634,3838,4335,3271,3983,3599,3039,2173,1802,1865,1401,1507,1742,Upgrade
1,Other Revenue,-102.37,102.37,-,135.56,-97.33,97.33,-,77.6,-52.92,52.92,-,114.7,-51,51,-,51.43,-29.9,29.9,-,43.34,Upgrade
2,Revenue,2942,3215,2262,3680,3135,3451,3017,2712,3786,4388,3271,4098,3548,3090,2173,1853,1835,1431,1507,1786,Upgrade
3,Revenue Growth (YoY),-6.16%,-6.86%,-25.03%,35.71%,-17.18%,-21.34%,-7.74%,-33.83%,6.70%,41.99%,50.50%,121.13%,93.31%,115.98%,44.19%,3.78%,-9.97%,-35.95%,-20.20%,-19.35%,Upgrade
4,Cost of Revenue,2159,2172,1605,2458,1705,2196,1520,1413,1929,1766,1527,2152,1643,1832,1331,1362,1180,969.57,979.36,1320,Upgrade
5,Gross Profit,782.91,1043,657.11,1222,1430,1255,1498,1298,1856,2622,1743,1946,1904,1258,841.66,490.96,655.53,461.21,527.83,465.94,Upgrade
6,"Selling, General & Admin",362.73,295.81,205.76,228.04,390.38,277.5,313.49,362.23,320.27,417.36,415.16,212.52,410.6,323.81,340.05,251.12,369.28,247.27,274.46,192.46,Upgrade
7,Research & Development,4.07,2.92,8.77,-28.99,10.9,10.42,10.19,-23.54,24.2,6.99,3.59,10.98,5.57,7.17,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,244.36,247.85,171.22,300.1,207.48,208.98,210.52,260.53,235.25,301.78,218.88,279.96,209.49,170.13,118.4,146.43,95.84,84.75,89.02,115.83,Upgrade
9,Operating Expenses,622.05,546.76,385.74,503.75,607.37,497.64,534.2,591.63,586.9,727.39,637.64,515.17,613.67,511.73,455.89,403.44,462.16,333.54,363.48,306.95,Upgrade
10,Operating Income,160.85,496.03,271.36,718.53,822.37,757.8,963.62,706.68,1269,1894,1106,1431,1291,746.41,385.77,87.52,193.36,127.67,164.36,158.99,Upgrade
11,Interest Expense,-79.37,-70.74,-78.55,-86.41,-68.08,-75.25,-73.19,-97.72,-92.87,-93.67,-94.82,-146.34,-136.74,-132.75,-129.53,-88.68,-89.53,-89.73,-91.58,-124.08,Upgrade
12,Interest & Investment Income,78.31,80.42,22.28,57.63,104.81,122.9,132.17,98.66,103.83,177.7,152.53,134.92,47.28,121.56,4.4,73.62,46.27,93.22,6.2,36.53,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-52.81,52.81,-,-,-22.8,22.8,-,Upgrade
14,Other Non Operating Income (Expenses),10.79,-8.52,-2.62,-12.09,22.04,-9.11,-9.59,581.04,-570.58,-15.22,-6.06,90.23,-81.5,12.64,-9.95,40.1,-16.67,-1.6,-4.18,-192.57,Upgrade
15,EBT Excluding Unusual Items,170.59,497.2,212.48,677.67,881.14,796.33,1013,1289,709.71,1963,1157,1509,1120,695.04,303.51,112.56,133.43,106.76,97.6,-121.12,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-24.55,Upgrade
17,Gain (Loss) on Sale of Investments,-,11.16,-11.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-61.94,Upgrade
18,Gain (Loss) on Sale of Assets,0.14,3.49,0.03,4.78,-0,26.09,2.12,0.07,-0.01,-0,1.7,-0.01,-,-,-,0.05,0.95,-,-,-0.28,Upgrade
