,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,2100,2100,2033,1723,1674,1558,1524,1344,1374,1354,1701,1344,1309,1735,1637,1338,1242,1114,915.9,703.14,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,Upgrade
2,Cash & Short-Term Investments,2100,2100,2033,1723,1674,1558,1524,1344,1374,1354,1701,1344,1309,1735,1637,1338,1242,1114,915.9,723.14,Upgrade
3,Cash Growth,25.48%,34.82%,33.44%,28.16%,21.83%,15.07%,-10.42%,0.05%,4.97%,-21.96%,3.93%,0.46%,5.35%,55.78%,78.68%,84.96%,76.40%,52.71%,72.91%,5.69%,Upgrade
4,Accounts Receivable,1534,1570,1646,1731,1767,1725,1838,1646,1695,1496,1549,1580,1719,1415,1450,1719,1708,1767,1390,2051,Upgrade
5,Other Receivables,3.2,2.68,3.06,9.08,22.76,25.56,8.6,8.68,1.71,5.79,4.02,3.98,3.89,2.31,4.11,52.07,5.11,5.63,12.95,13.34,Upgrade
6,Receivables,1537,1573,1649,1740,1790,1750,1846,1655,1697,1501,1553,1584,1723,1418,1454,1772,1713,1773,1403,2065,Upgrade
7,Inventory,1204,1105,1057,1034,1171,1110,1031,1054,1213,1079,956.69,945.92,962.9,917.62,1028,962.88,1031,1130,1322,1376,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57,-,-,-,0.73,-,0.52,Upgrade
9,Other Current Assets,189.71,159.8,127.96,116.44,130.09,129.24,82.83,91.22,114.01,109.06,92.96,96.24,122.2,81.04,119.61,51.29,84.17,66,83.46,60.83,Upgrade
