,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,444.21,411.51,328.12,388.21,323.52,354.97,257.75,343.54,275.16,284.16,238.38,308.38,329.5,256.2,252.26,312.8,313.98,299.43,219.16,372.01,Upgrade
1,Cash & Short-Term Investments,444.21,411.51,328.12,388.21,323.52,354.97,257.75,343.54,275.16,284.16,238.38,308.38,329.5,256.2,252.26,312.8,313.98,299.43,219.16,372.01,Upgrade
2,Cash Growth,37.31%,15.93%,27.30%,13.00%,17.58%,24.92%,8.12%,11.40%,-16.49%,10.91%,-5.50%,-1.41%,4.94%,-14.44%,15.10%,-15.92%,15.73%,5.68%,-34.87%,10.09%,Upgrade
3,Accounts Receivable,594.84,565.44,582.05,424.21,614.31,611.24,622.06,496.08,549.41,528.3,568.67,399.21,513.93,515.99,555.93,398.23,526.33,506.71,458.41,367.05,Upgrade
4,Other Receivables,59.48,56.14,57.05,52.26,57.97,53.02,52.47,51.23,55.24,55.26,57.62,52.12,62.33,57.12,59.37,52.93,69.15,59.67,62.42,58.6,Upgrade
5,Receivables,654.32,621.59,639.1,476.47,672.28,664.27,674.53,547.31,604.65,583.56,626.29,451.33,576.26,573.12,615.29,451.16,595.49,566.38,520.83,425.65,Upgrade
6,Inventory,607.81,641.91,659.93,758.28,613.26,636.48,630.99,645.56,614.44,695.68,666.26,725.15,634.13,689.66,571.75,590.2,527.62,507.25,559.69,536.78,Upgrade
7,Prepaid Expenses,-,0.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Current Assets,107.72,139.88,143.75,167.09,160.24,134.44,183.26,165.09,162.77,175.62,196.94,179.93,222.27,209.81,248.46,225.41,146.95,154.25,178.5,153.6,Upgrade
9,Total Current Assets,1814,1815,1771,1790,1769,1790,1747,1702,1657,1739,1728,1665,1762,1729,1688,1580,1584,1527,1478,1488,Upgrade
10,"Property, Plant & Equipment",960.6,962.71,968.75,971.6,986.28,1002,997.93,1010,1011,1034,1042,1054,1058,1061,1037,1034,1072,1079,1076,1081,Upgrade
11,Long-Term Investments,154.58,153.12,155.22,154.64,152,151.38,150.8,148.92,150.54,157.85,155.17,153.63,154.79,152.49,150.83,147.47,142.61,140.29,136.32,135.98,Upgrade
12,Other Intangible Assets,200.26,202.06,203.86,205.8,207.44,209.24,211.04,213,214.64,216.46,218.18,219.63,221.04,248.81,250.88,252.85,249.26,251.21,253.1,255.21,Upgrade
13,Long-Term Deferred Tax Assets,38.97,39.25,37.48,37.52,37.59,38.57,39.22,39.24,31.74,31.94,34.71,34.79,38.83,38.66,36.38,35.99,30.49,30.4,31.3,31.64,Upgrade
14,Long-Term Deferred Charges,2.09,2.27,2.53,2.71,3.06,3.35,3.43,3.62,3.89,3.88,3.94,2.64,0.52,0.57,0.45,0.45,0.24,0.26,0.26,0.32,Upgrade
15,Other Long-Term Assets,20.25,20.63,20.87,22.24,21.49,22.31,22.12,22.88,22.74,23.06,23.36,23.67,23.98,25.73,24.6,25.75,25.25,25.84,25.95,25.95,Upgrade
16,Total Assets,3191,3195,3160,3185,3177,3217,3171,3139,3092,3206,3205,3153,3259,3256,3188,3076,3104,3054,3002,3018,Upgrade
17,Accounts Payable,222.52,256.05,223.85,267.52,219.69,268.91,266.05,272.3,223.43,274.35,276.77,285.6,279.91,289.27,248.4,259.26,211.19,210.01,203.74,221.06,Upgrade
18,Accrued Expenses,142.14,124.84,104.5,102.72,114.59,108.87,93.45,94.86,79.67,96.63,81.51,84.69,118.29,107.77,89.59,76.04,107.56,81.97,64.36,61.28,Upgrade
19,Short-Term Debt,93.49,91.56,140.29,152.02,205.59,215.03,224.12,240.65,259.92,292.78,296.98,281.6,277.66,271.52,269.89,239,286.14,294.28,291.64,310.15,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,3.28,0.61,0.63,0.63,-,-,-,-,-,-,Upgrade
21,Current Portion of Leases,3.61,3.61,3.59,3.58,3.45,3.61,3.48,2.86,3.45,3.35,-,2.83,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,-,6.09,22.72,6.61,17.38,7.03,19.69,4.74,20.77,3.65,20.98,5.11,21.65,8.55,32.65,14.19,23.24,11.63,13.35,5.53,Upgrade
23,Current Unearned Revenue,90.28,47.9,50.21,83.02,54.74,49.46,48.86,42.69,48.48,37.77,48.1,39.97,52.96,37.62,46.71,36.96,44.08,37.25,-,-,Upgrade
24,Other Current Liabilities,85.04,83.45,64.75,54.04,76.37,72.95,49.27,44.64,54.73,63.08,58.28,56.45,83.64,116.05,110.71,100.99,134.51,126.07,169.26,155.99,Upgrade
25,Total Current Liabilities,637.08,613.5,609.91,669.51,691.81,725.86,704.91,702.73,690.45,771.62,785.89,756.86,834.73,831.4,797.95,726.44,806.71,761.21,742.36,754,Upgrade
26,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.63,0.62,1.66,1.66,1.66,1.74,Upgrade
27,Long-Term Leases,17.56,18.4,18.73,19.56,20.51,20.65,21.56,22.47,8.28,22.83,23.58,24.48,16.04,16.52,0.93,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,22.77,22.79,24.06,24.08,25.36,25.37,26.65,26.67,27.87,27.89,29.09,29.11,30.3,30.3,31.49,31.49,32.67,32.67,33.86,33.86,Upgrade
