,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,14062,17293,12913,15401,15447,16904,16064,16682,17006,12365,12176,10218,17666,10687,8766,8660,7700,7670,7032,8404,8271,Upgrade
1,Market Cap Growth,2.30%,2.30%,-19.62%,-7.68%,-9.17%,36.70%,31.93%,63.27%,-3.74%,15.71%,38.90%,17.98%,129.43%,39.34%,24.66%,3.05%,-6.90%,42.29%,42.46%,27.60%,69.02%,Upgrade
2,Enterprise Value,19473,22342,18194,20391,20437,22504,21408,21952,22438,17643,17094,15086,23120,16175,14251,14079,13621,13694,12447,13417,7849,Upgrade
3,Last Close Price,11.14,13.70,10.23,13.31,13.47,14.74,14.30,14.93,15.28,11.11,10.88,9.13,16.08,9.77,8.07,8.33,7.40,7.37,6.74,7.85,7.73,Upgrade
4,PE Ratio,-,-,73.97,94.53,75.77,-14.25,-13.77,-12.64,-,-110.25,-,-,-,-,30.53,-105.28,-29.82,-36.58,-,-,27.78,Upgrade
5,Forward PE,-,76.59,29.95,25.65,27.03,38.41,35.18,49.77,37.68,26.78,26.65,16.96,28.65,18.88,14.81,16.63,22.85,68.27,14.72,24.15,24.15,Upgrade
6,PS Ratio,0.59,0.77,0.58,0.71,0.72,0.81,0.80,0.88,0.95,0.71,0.74,0.62,1.05,0.62,0.49,0.53,0.49,0.50,0.45,0.48,0.46,Upgrade
7,PB Ratio,2.08,3.45,2.28,3.44,3.47,3.94,3.87,4.22,4.50,2.45,2.45,2.05,3.53,2.13,1.75,1.89,1.69,1.80,1.65,1.71,1.68,Upgrade
8,P/TBV Ratio,8.01,8.01,5.17,11.87,12.72,15.06,17.83,20.43,25.20,15.58,17.87,15.11,29.88,26.42,28.85,-,-,-,-,-,-,Upgrade
