,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,608.03,712.24,861.09,755.27,519.63,653.16,831.63,977.21,669.38,1402,2625,846.82,655.65,1155,696.61,631.93,569.5,1052,551.69,641.54,Upgrade
1,Other Revenue,-1.92,1.92,-,5.22,-3.85,3.85,-,6.89,-6.6,6.6,-,7.11,-4.75,4.75,-,5.82,-3.04,3.04,-,6.71,Upgrade
2,Revenue,606.11,714.16,861.09,760.49,515.78,657.01,831.63,984.11,662.78,1408,2625,853.93,650.9,1160,696.61,637.75,566.46,1055,551.69,648.25,Upgrade
3,Revenue Growth (YoY),17.51%,8.70%,3.54%,-22.72%,-22.18%,-53.35%,-68.32%,15.24%,1.83%,21.45%,276.87%,33.90%,14.91%,9.92%,26.27%,-1.62%,24.15%,104.72%,21.92%,30.43%,Upgrade
4,Cost of Revenue,235.97,271.55,290.15,295.49,202.35,253.96,288.59,582.86,412.02,804.63,947.56,535.4,280.87,374.31,205.5,252.33,144.61,293.91,179.9,225.65,Upgrade
5,Gross Profit,370.14,442.61,570.94,465,313.44,403.05,543.04,401.24,250.76,603.71,1678,318.53,370.03,785.3,491.11,385.42,421.85,761.03,371.79,422.59,Upgrade
6,"Selling, General & Admin",199.34,207.58,218.3,260.45,194.92,211.68,210.07,286.78,161.35,286.4,422.94,182.18,243.07,248.25,236.74,168.24,199.53,254.11,198.1,202.14,Upgrade
7,Research & Development,73.87,91.76,105.55,118.53,68.74,96.33,94.4,109.44,71.25,119.87,118.28,114.47,95.97,98.02,82.64,61.93,65.12,93.45,58.92,47.41,Upgrade
8,Other Operating Expenses,2.08,2.13,3.04,37.83,-7.94,-13.72,-6.66,44.21,-16.92,-12.82,1.47,48.01,-5.8,-26.31,-6.86,20.54,-3.4,-5.56,-1.95,17.73,Upgrade
9,Operating Expenses,278.92,307.49,335.35,419.09,252.79,296.3,299.62,445.28,217.54,321.95,624.54,351.21,334.79,324.55,319.78,255.53,262.13,340.93,256.01,279.44,Upgrade
10,Operating Income,91.22,135.12,235.59,45.91,60.65,106.75,243.42,-44.03,33.22,281.77,1053,-32.69,35.24,460.76,171.33,129.89,159.72,420.1,115.78,143.15,Upgrade
11,Interest Expense,-6.55,-7.94,-7.14,-8.44,-6.38,-7.14,-7.98,-9.96,-7.87,-7.25,-7.46,-6.21,-7.3,-7.27,-6.97,-6.22,-6.22,-1.19,-0.62,-1.1,Upgrade
12,Interest & Investment Income,5.11,4.95,8.23,17.04,10.41,27.09,4.16,26.05,22.69,12.7,3.49,0.81,17.92,22.29,9.47,34.51,-,7.56,1.53,0.13,Upgrade
13,Currency Exchange Gain (Loss),-8.61,8.61,-,10.99,-21.57,21.57,-,30.58,-19.54,19.54,-,-20.62,8.35,-8.35,-,-23.62,-10.14,10.14,-,7.95,Upgrade
14,Other Non Operating Income (Expenses),-7.38,-10.16,8.45,-14.9,18.56,9.2,-8.04,-48.4,43.89,-0.72,-1.35,3.87,-8.22,-3.29,1.98,11.31,-10.21,-8.03,2.96,-9,Upgrade
