,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3821,3458,3035,3282,3660,3549,3816,4123,3493,3569,2803,2954,4149,3816,3040,3110,3171,3372,3015,3224,3296,Upgrade
1,Market Cap Growth,-2.56%,-2.56%,-20.48%,-20.42%,4.76%,-0.56%,36.15%,39.59%,-15.80%,-6.47%,-7.79%,-5.02%,30.84%,13.15%,0.83%,-3.54%,-3.80%,3.77%,-9.80%,-8.80%,36.80%,Upgrade
2,Enterprise Value,4085,3666,3208,3485,3864,3719,3976,4387,3757,3837,3064,3278,4472,4114,3249,3420,3480,3660,3216,3660,3732,Upgrade
3,Last Close Price,7.58,6.86,6.02,6.49,7.24,7.02,7.55,8.15,6.91,7.06,5.54,5.84,8.20,7.55,6.01,6.12,6.24,6.64,5.84,6.22,6.36,Upgrade
4,PE Ratio,390.40,-,-,-,118.27,-,-67.55,-,-125.25,-,-,-,-,80.71,44.47,-,53.97,47.16,53.93,-,63.73,Upgrade
5,Forward PE,-,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,36.50,Upgrade
6,PS Ratio,1.55,1.37,1.22,1.35,1.53,1.51,1.72,1.92,1.59,1.76,1.33,1.43,2.04,1.74,1.38,1.43,1.52,1.76,1.67,1.84,1.79,Upgrade
7,PB Ratio,2.27,1.71,1.50,1.61,1.72,1.78,1.91,2.07,1.69,-,1.38,1.45,2.01,1.85,1.48,1.51,1.51,1.67,1.52,1.64,1.63,Upgrade
8,P/TBV Ratio,2.24,2.24,1.90,2.11,2.18,2.31,2.41,2.69,2.12,-,1.71,1.86,2.48,2.37,1.81,1.95,1.84,2.15,1.85,2.13,1.96,Upgrade
9,P/FCF Ratio,74.66,-,-,-,62.30,-,-,-,40.91,34.39,31.71,-,-123.50,-,-,-,12.68,-,-,-,13.51,Upgrade
10,P/OCF Ratio,29.97,-,-,-,26.30,-,21.35,-,26.67,24.22,18.83,-,116.69,31.51,-,-,11.60,-,-,-,12.27,Upgrade
11,EV/Sales Ratio,1.62,1.45,1.29,1.44,1.62,1.59,1.79,2.04,1.71,1.90,1.45,1.59,2.19,1.88,1.48,1.57,1.67,1.91,1.79,2.09,2.03,Upgrade
12,EV/EBITDA Ratio,51.82,36.55,29.86,-,28.41,66.98,106.09,-,50.11,176.72,70.62,-,67.45,21.50,13.69,-,15.30,17.44,17.36,-,21.01,Upgrade
13,EV/EBIT Ratio,56.10,50.34,45.21,-,45.87,-709.82,-146.39,-,608.88,-,-,-,-,30.05,18.82,-,21.22,24.95,25.98,-,31.53,Upgrade
14,EV/FCF Ratio,79.82,-,-,-,65.77,-,-,-,43.99,36.97,34.67,-,-133.13,-,-,-,13.92,-,-,-,15.29,Upgrade
15,Debt / Equity Ratio,0.36,0.36,0.35,0.35,0.34,0.31,0.24,0.30,0.26,-,0.33,0.35,0.28,0.27,0.30,0.31,0.26,0.29,0.37,0.32,0.31,Upgrade
16,Debt / EBITDA Ratio,9.26,15.97,7.23,-,1.19,8.41,3.52,-,1.91,-,11.59,-,8.91,6.17,3.70,-,0.99,2.16,3.01,-,1.32,Upgrade
17,Debt / FCF Ratio,14.27,-,-,-,12.25,-,-,-,6.27,-,7.52,-,-17.04,-,-,-,2.18,-,-,-,2.60,Upgrade
18,Asset Turnover,0.55,0.64,0.25,1.10,0.55,0.63,0.23,-,-,0.54,0.28,0.97,0.55,0.51,0.26,1.15,0.56,0.49,0.17,0.99,Upgrade,
19,Inventory Turnover,2.45,2.14,2.73,1.12,5.04,2.09,2.40,0.93,-,-,1.97,1.01,4.13,1.88,1.74,1.02,4.95,2.01,1.98,0.61,4.88,Upgrade
20,Quick Ratio,1.50,1.50,1.69,1.63,1.50,1.41,1.39,1.35,1.55,-,1.32,1.39,1.53,1.53,1.67,1.83,1.75,1.58,1.74,1.80,1.76,Upgrade
21,Current Ratio,2.03,2.03,2.19,2.15,1.82,1.93,1.87,1.85,1.94,-,1.84,1.96,1.99,2.21,2.36,2.48,2.19,2.23,2.32,2.44,2.21,Upgrade
22,Return on Equity (ROE),-0.88%,1.72%,-15.79%,25.41%,0.23%,3.28%,-14.03%,-,-,-1.04%,-4.67%,-4.52%,2.09%,2.42%,-5.65%,10.60%,7.00%,7.82%,-12.41%,17.01%,Upgrade,
23,Return on Assets (ROA),0.28%,0.92%,-5.24%,8.74%,0.18%,1.32%,-5.13%,-,-,-0.11%,-1.52%,-0.51%,1.20%,1.72%,-1.73%,8.43%,3.80%,3.32%,-3.98%,7.49%,Upgrade,
24,Return on Capital (ROIC),0.41%,1.33%,-7.62%,12.73%,0.26%,1.89%,-7.40%,-,-,-0.15%,-2.10%,-0.71%,1.58%,2.23%,-2.35%,11.57%,4.93%,4.28%,-5.27%,9.85%,Upgrade,
25,Return on Capital Employed (ROCE),2.94%,2.94%,2.77%,-,3.52%,-0.23%,-1.27%,-,0.27%,-,-,-,-,6.03%,7.35%,-,6.81%,6.44%,5.29%,-,5.01%,Upgrade
26,Earnings Yield,0.26%,0.28%,0.49%,0.68%,0.85%,-0.80%,-1.48%,-1.81%,-0.80%,-2.65%,-2.06%,-1.42%,-1.09%,1.24%,2.25%,2.89%,1.85%,2.12%,1.85%,1.26%,1.57%,Upgrade
27,FCF Yield,1.34%,1.48%,2.20%,2.21%,1.61%,3.36%,3.99%,3.90%,2.44%,2.91%,3.15%,1.72%,-0.81%,1.19%,0.77%,0.22%,7.88%,5.46%,5.67%,6.33%,7.40%,Upgrade
28,Dividend Yield,0.26%,-,-,-,0.28%,-,-,-,-,-,-,-,-,-,-,-,0.48%,-,-,-,0.47%,Upgrade
29,Payout Ratio,264.06%,-,-,-,-,-,100.25%,-,16.08%,-,-,-,-,116.60%,593.53%,-,10.13%,33.30%,92.57%,-,6.73%,Upgrade
30,Buyback Yield / Dilution,-10.99%,1.72%,-3.78%,1.88%,-58.61%,-12.64%,10.67%,-0.83%,30.73%,13.28%,-6.65%,-6.50%,-13.54%,0.63%,-3.72%,3.90%,17.32%,0.42%,-6.03%,8.17%,-14.29%,Upgrade
31,Total Shareholder Return,-10.73%,1.72%,-3.78%,1.88%,-58.33%,-12.64%,10.67%,-0.83%,30.73%,13.28%,-6.65%,-6.50%,-13.54%,0.63%,-3.72%,3.90%,17.80%,0.42%,-6.03%,8.17%,-13.82%,Upgrade
