,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,8676,8326,7224,6820,7365,7490,6834,7853,8948,8723,8857,7579,8182,6467,5736,6183,5616,5042,4946,4738,Upgrade
1,Other Revenue,-116.89,116.89,-,333.63,-176.45,176.45,-,570.96,-330.46,330.46,-,761.04,-337.2,337.2,-,512.47,-209.34,209.34,-,443.71,Upgrade
2,Revenue,8559,8443,7224,7154,7189,7666,6834,8424,8618,9054,8857,8340,7844,6804,5736,6695,5407,5251,4946,5182,Upgrade
3,Revenue Growth (YoY),19.06%,10.14%,5.70%,-15.07%,-16.58%,-15.32%,-22.83%,1.00%,9.85%,33.07%,54.40%,24.58%,45.09%,29.56%,15.98%,29.20%,-6.48%,-6.83%,0.74%,-1.17%,Upgrade
4,Cost of Revenue,6373,6096,5618,5735,5534,6189,5525,6484,7007,7102,7060,6536,5819,4921,4374,4718,4091,4249,3954,3515,Upgrade
5,Gross Profit,2186,2347,1606,1419,1655,1477,1310,1939,1610,1951,1797,1805,2026,1882,1362,1977,1315,1002,992.2,1666,Upgrade
6,"Selling, General & Admin",241.74,284.56,258.79,268.22,299.92,279.61,274.18,394.01,261.61,283.23,310.66,325.51,294.7,256.77,266.28,316.22,260.98,138.45,267.28,556.26,Upgrade
7,Research & Development,331.67,391.86,330.88,361.72,284.95,284.64,341.96,263.41,384.45,394.88,443.22,51.26,434,474.92,414.11,775.59,275,230.42,200.21,710.1,Upgrade
8,Other Operating Expenses,31.26,27.62,-13.12,40.92,10.96,85.1,36.95,118.74,46.5,39.41,59.36,127.52,56.03,29.55,44.68,119.71,42.38,36.65,41.41,97.93,Upgrade
9,Operating Expenses,583.25,758.34,582.24,605.58,647.66,660.93,692.84,663.99,680.66,777.38,872.78,613.97,786.53,771.48,731.53,1242,556.39,392.66,538.34,1338,Upgrade
10,Operating Income,1603,1589,1023,813.74,1007,815.91,616.77,1275,929.48,1174,923.88,1191,1239,1111,630.91,735.09,758.86,609.38,453.86,328.25,Upgrade
11,Interest Expense,-34.71,-74.77,-118.9,-66.76,-64.74,-60.69,-105.56,-89.75,-29.32,-80.99,-91.05,-69.32,-84.53,-54.78,-63.52,-60.65,-72.91,-59.18,-116.76,-139.38,Upgrade
12,Interest & Investment Income,188.85,95.32,95.87,92.07,160.38,76.56,81.38,131.5,79.69,69.17,72.71,66.92,60.9,50.88,59.12,73.57,84.7,81.24,67.24,75.44,Upgrade
13,Earnings From Equity Investments,-41.39,19.49,21.91,-,-36.8,15.57,21.23,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-66.81,66.81,-,65.31,-96.95,96.95,-,285.65,-157.01,157.01,-,-48.8,-6.15,6.15,-,-15.85,-27.07,27.07,-,16.8,Upgrade
15,Other Non Operating Income (Expenses),-40.93,-36.67,45.86,-116.23,97.58,21.95,-28.03,-366.07,327.86,46.22,-39.77,-9.68,-25.1,-2.89,2.27,-0.11,-4.94,-97.72,91.28,-22.61,Upgrade
16,EBT Excluding Unusual Items,1608,1659,1068,788.13,1067,966.24,585.8,1236,1151,1365,865.77,1130,1184,1110,628.79,732.04,738.64,560.79,495.62,258.49,Upgrade
