,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,71152,69758,65239,66312,58226,68376,56455,59547,56573,46568,Upgrade
1,Trading Asset Securities,19.15,42.32,114.71,126.43,73.1,76.03,109.33,-,-,-,Upgrade
2,Cash & Short-Term Investments,71172,69801,65354,66439,58299,68452,56564,59547,56573,46568,Upgrade
3,Cash Growth,8.90%,5.06%,12.10%,-2.94%,3.07%,14.95%,-0.01%,27.87%,21.18%,7.43%,Upgrade
4,Accounts Receivable,6704,14711,24011,9582,42392,16331,72135,12721,55170,10072,Upgrade
5,Other Receivables,83187,68310,66860,76537,48914,37429,6608,20807,7201,20061,Upgrade
6,Receivables,89891,83022,90871,86119,91306,72449,78743,53644,62371,55667,Upgrade
7,Inventory,277991,286513,287681,284678,286185,285057,270043,233135,195916,179894,Upgrade
8,Prepaid Expenses,8912,8657,9232,8242,7837,7952,7615,5969,5014,4440,Upgrade
9,Other Current Assets,16224,15734,16128,16894,17464,24344,15188,16777,17292,14159,Upgrade
10,Total Current Assets,464190,463725,469267,462371,461090,458254,428152,369072,337165,300728,Upgrade
11,"Property, Plant & Equipment",11688,11906,11423,10590,11352,11166,11053,9904,12261,10857,Upgrade
12,Long-Term Investments,40618,41418,45453,44940,39936,39022,31202,26407,18673,17467,Upgrade
13,Goodwill,981.76,981.76,981.76,981.76,981.76,769.24,769.24,769.24,769.24,769.24,Upgrade
14,Other Intangible Assets,530.84,571.21,581.61,588.3,589.62,139.27,118.45,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,6717,6120,5041,6177,5249,4757,4248,3765,2967,3239,Upgrade
16,Other Long-Term Assets,11543,10814,10980,9429,8834,6936,4536,4365,3749,4033,Upgrade
17,Total Assets,536268,535537,543727,535077,528033,521044,480079,414282,375585,337092,Upgrade
18,Accounts Payable,61384,58424,64496,65401,76074,60258,54980,37981,68423,38039,Upgrade
19,Accrued Expenses,31705,25213,35410,30935,41001,34917,41549,20192,9057,9592,Upgrade
20,Short-Term Debt,-,9658,-,8976,-,6164,-,12990,-,20458,Upgrade
21,Current Portion of Long-Term Debt,35313,32547,31060,26906,27240,32053,30110,32515,34788,34941,Upgrade
22,Current Portion of Leases,63.62,94.83,93.08,76.96,74.42,53.9,54.32,33.74,13.02,27.4,Upgrade
23,Current Income Taxes Payable,6632,8037,8423,10515,8526,10189,9205,10464,7077,10474,Upgrade
24,Current Unearned Revenue,166660,159813,170504,147850,138577,148888,141942,112799,88121,76325,Upgrade
25,Other Current Liabilities,8803,9462,12500,14093,10908,19867,9377,11240,12098,12509,Upgrade
26,Total Current Liabilities,310560,303248,322486,304754,302400,312390,287219,238214,219578,202365,Upgrade
27,Long-Term Debt,113000,113595,111553,113215,112609,95406,97808,86687,77064,60636,Upgrade
28,Long-Term Leases,409.74,487.83,347.69,376.9,380.02,416.58,324.28,103.89,102.18,89.04,Upgrade
29,Long-Term Deferred Tax Liabilities,3436,4149,4107,5229,5452,5185,5111,4687,4718,4847,Upgrade
30,Other Long-Term Liabilities,-,122.21,115.87,88.87,29.55,-,-,-,-,-,Upgrade
31,Total Liabilities,427406,421602,438609,423664,420871,413398,390461,329692,301461,267937,Upgrade
32,Common Stock,242.48,242.48,242.48,242.48,240.77,239.78,239.28,239.26,239.24,209.69,Upgrade
33,Additional Paid-In Capital,11793,11789,11789,11787,11565,11445,11359,11358,11356,8578,Upgrade
34,Retained Earnings,27913,26957,26385,25131,24213,23589,21886,20990,20166,19453,Upgrade
35,Treasury Stock,-,-,-44.32,-,-,-,-,-19.47,-19.47,-37.85,Upgrade
36,Comprehensive Income & Other,-3157,-2858,-2066,389.17,2106,10164,18497,20273,22153,20671,Upgrade
37,Total Common Equity,36792,36130,36306,37551,38126,45438,51981,52841,53895,48874,Upgrade
38,Minority Interest,72070,77805,68813,73862,69036,62208,37637,31749,20229,20282,Upgrade
39,Shareholders' Equity,108862,113935,105118,111413,107161,107646,89618,84590,74123,69155,Upgrade
40,Total Liabilities & Equity,536268,535537,543727,535077,528033,521044,480079,414282,375585,337092,Upgrade
41,Total Debt,148787,156383,143054,149551,140304,134093,128297,132330,111967,116151,Upgrade
42,Net Cash (Debt),-77616,-86582,-77700,-83112,-82005,-65642,-71732,-72782,-55394,-69584,Upgrade
43,Net Cash Per Share,-30.65,-34.20,-30.63,-32.63,-32.48,-26.22,-28.70,-29.01,-24.82,-32.05,Upgrade
44,Filing Date Shares Outstanding,2532,2532,2532,2532,2513,2500,2494,2490,2230,2164,Upgrade
45,Total Common Shares Outstanding,2532,2532,2532,2532,2513,2500,2494,2490,2230,2164,Upgrade
46,Working Capital,153630,160477,146781,157617,158690,145865,140934,130859,117587,98363,Upgrade
47,Book Value Per Share,14.53,14.27,14.34,14.23,14.18,13.87,13.41,12.94,14.02,12.78,Upgrade
48,Tangible Book Value,35280,34577,34742,35981,36554,44529,51094,52072,53126,48104,Upgrade
49,Tangible Book Value Per Share,13.93,13.66,13.72,13.61,13.55,13.51,13.05,12.63,13.67,12.42,Upgrade
50,Land,-,2099,-,2171,-,2149,-,1619,-,1628,Upgrade
51,Buildings,-,11246,-,8788,-,8182,-,8523,-,8638,Upgrade
52,Machinery,-,919.73,-,890.44,-,887.43,-,940.54,-,901.41,Upgrade
53,Construction In Progress,-,375.44,-,1033,-,1847,-,576.77,-,908.27,Upgrade
54,Leasehold Improvements,-,439.69,-,428.76,-,380.05,-,319.76,-,242.89,Upgrade
