,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,72671,48541,44432,44583,33724,43923,46090,33489,45440,35611,23465,36971,43347,55951,52539,55780,55060,57104,38277,34788,18333,Upgrade
1,Market Cap Growth,10.51%,10.51%,-3.60%,33.13%,-25.78%,23.34%,96.42%,-9.42%,4.83%,-36.35%,-55.34%,-33.72%,-21.27%,-2.02%,37.26%,60.34%,200.33%,150.04%,90.71%,79.00%,-22.46%,Upgrade
2,Enterprise Value,75944,43129,33406,32728,20055,29780,55769,42249,53424,42446,28429,42726,49644,61485,57306,60244,58865,59848,38678,35277,17443,Upgrade
3,Last Close Price,37.40,21.65,20.90,22.05,15.13,18.72,19.67,25.38,34.45,27.02,17.81,28.16,33.02,42.63,40.06,42.54,41.99,43.63,29.30,26.67,14.08,Upgrade
4,PE Ratio,142.31,-,48.18,65.06,27.00,20.08,14.58,8.65,11.60,10.15,7.04,12.69,16.70,27.44,39.34,51.88,63.12,74.06,60.22,40.97,17.51,Upgrade
5,Forward PE,45.20,31.89,29.46,41.47,22.96,33.06,20.67,14.97,14.49,13.48,9.68,17.02,19.08,27.91,31.93,43.40,47.15,52.74,40.65,48.82,25.30,Upgrade
6,PS Ratio,4.13,3.12,2.98,2.91,2.04,2.46,2.39,1.69,2.30,1.84,1.26,2.15,2.88,4.40,4.88,6.07,6.66,7.66,5.35,4.93,2.59,Upgrade
7,PB Ratio,1.32,0.70,0.62,0.63,0.50,0.70,0.80,0.97,1.25,1.10,0.77,1.30,1.46,1.95,1.94,2.08,2.11,2.20,1.56,1.47,0.78,Upgrade
8,P/TBV Ratio,1.01,1.01,0.90,0.92,0.69,0.90,0.97,1.38,1.81,1.52,1.08,1.65,1.89,2.53,2.54,2.76,2.82,2.96,2.12,2.02,1.06,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-44.83,-22.83,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,14.92,14.92,-,11.74,7.83,8.76,9.35,6.72,8.42,6.08,3.87,6.15,8.47,13.84,17.04,21.51,21.04,27.37,27.85,28.30,-,Upgrade
11,PEG Ratio,0.59,-,-,-,-,-,-,-,0.66,1.04,2.08,1.04,0.49,0.71,1.40,2.36,4.16,-,-,-,-,Upgrade
12,EV/Sales Ratio,4.88,2.77,2.24,2.14,1.21,1.67,2.89,2.14,2.71,2.20,1.53,2.48,3.30,4.84,5.32,6.55,7.12,8.03,5.40,5.00,2.46,Upgrade
13,EV/EBITDA Ratio,24.23,13.99,12.46,11.88,5.36,5.95,8.10,5.27,6.46,5.39,3.85,6.78,9.50,14.35,18.50,25.53,33.05,47.60,38.10,31.02,12.97,Upgrade
14,EV/EBIT Ratio,-,-,-,-,-,-,17.29,9.53,11.24,9.64,6.92,13.20,20.18,32.58,64.86,153.17,1100.30,-223.64,-,-,-,Upgrade
15,EV/FCF Ratio,-4.21,-,-,-,-,-,-,-,-,-,-,-51.81,-26.15,-,-,-,-,-,-,-,-,Upgrade
16,Debt / Equity Ratio,0.25,0.25,0.25,0.25,0.26,0.26,0.27,0.41,0.42,0.47,0.47,0.44,0.43,0.44,0.39,0.22,0.22,0.18,0.08,0.01,0.01,Upgrade
17,Debt / EBITDA Ratio,5.55,5.96,4.50,5.79,6.68,11.90,3.64,2.05,1.96,1.70,1.62,1.57,2.00,1.87,2.46,1.63,2.17,2.32,1.51,0.25,0.66,Upgrade
18,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-15.20,-6.65,-,-,-,-,-,-,-,-,Upgrade
19,Asset Turnover,0.17,0.17,0.16,0.16,0.17,0.27,0.35,0.35,0.37,0.39,0.40,0.38,0.35,0.33,0.29,0.26,0.26,0.27,0.25,0.23,Upgrade,
20,Inventory Turnover,2.73,2.73,2.67,2.65,2.75,2.74,2.82,2.54,2.36,2.32,2.59,2.81,3.09,2.72,2.72,2.44,3.02,3.85,4.01,4.03,4.32,Upgrade
21,Quick Ratio,3.04,3.04,3.27,6.27,6.65,6.05,6.26,1.97,2.08,1.69,1.59,1.60,1.76,1.69,1.35,1.22,1.60,1.59,1.06,1.91,2.08,Upgrade
22,Current Ratio,3.73,3.73,3.81,7.00,7.38,6.76,7.10,2.79,2.72,2.22,2.08,2.13,2.32,2.21,1.82,1.80,2.21,2.11,1.40,2.41,2.86,Upgrade
23,Return on Equity (ROE),-4.25%,1.00%,-1.89%,-1.21%,0.18%,-1.76%,0.69%,12.86%,18.59%,6.99%,5.74%,10.94%,15.31%,4.11%,4.37%,2.49%,3.46%,0.14%,0.17%,0.36%,Upgrade,
24,Return on Assets (ROA),-0.96%,-0.35%,-0.85%,-1.08%,-1.84%,0.19%,3.43%,4.36%,6.60%,6.22%,5.50%,3.39%,5.78%,2.30%,2.06%,0.68%,0.65%,-0.85%,-0.28%,-2.01%,Upgrade,
25,Return on Capital (ROIC),-1.09%,-0.38%,-0.91%,-1.16%,-1.98%,0.21%,3.85%,4.99%,7.73%,7.37%,6.50%,3.96%,6.89%,2.75%,2.39%,0.79%,0.75%,-0.99%,-0.32%,-2.31%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,-,-,-,-,4.52%,9.68%,9.84%,9.95%,9.95%,8.23%,6.03%,4.73%,2.42%,1.24%,0.17%,-0.88%,-,-,-,Upgrade
27,Earnings Yield,0.62%,0.93%,2.08%,1.54%,3.70%,4.98%,6.86%,11.55%,8.62%,9.85%,14.19%,7.88%,5.99%,3.64%,2.54%,1.93%,1.58%,1.35%,1.66%,2.44%,5.71%,Upgrade
28,FCF Yield,-24.80%,-37.13%,-21.99%,-9.43%,-10.26%,-4.71%,-4.70%,-11.82%,-6.94%,-5.37%,-9.17%,-2.23%,-4.38%,-5.86%,-6.90%,-9.45%,-10.13%,-11.11%,-14.89%,-18.05%,-39.54%,Upgrade
29,Dividend Yield,0.44%,-,-,-,-,0.88%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Payout Ratio,62.38%,-,16.45%,432.73%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Buyback Yield / Dilution,-15.78%,-0.23%,-8.46%,-30.48%,-30.28%,-30.86%,-20.99%,-0.16%,0.02%,0.45%,0.98%,0.62%,0.45%,-0.05%,-0.55%,-1.94%,-1.68%,-1.82%,-1.85%,-0.04%,-0.36%,Upgrade
32,Total Shareholder Return,-15.34%,-0.23%,-8.46%,-30.48%,-30.28%,-29.98%,-20.99%,-0.16%,0.02%,0.45%,0.98%,0.62%,0.45%,-0.05%,-0.55%,-1.94%,-1.68%,-1.82%,-1.85%,-0.04%,-0.36%,Upgrade
