,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,4.12,0.43,4.58,0.28,4.31,0.4,4.05,0.57,3.13,0.69,Upgrade
1,Revenue Growth (YoY),-10.09%,54.12%,6.39%,-29.90%,6.27%,-29.68%,29.47%,-17.73%,-2.25%,19.44%,Upgrade
2,Gross Profit,4.12,0.43,4.58,0.28,4.31,0.4,4.05,0.57,3.13,0.69,Upgrade
3,"Selling, General & Admin",2.06,2.84,2.07,2.84,2.82,2.86,2.15,2.86,2.31,3.61,Upgrade
4,Other Operating Expenses,-,0.05,-,-,-,-,-0.28,-0.35,-,0.13,Upgrade
5,Operating Expenses,2.06,2.89,2.07,2.84,2.82,2.86,1.87,2.51,2.31,3.74,Upgrade
6,Operating Income,2.06,-2.46,2.51,-2.57,1.48,-2.47,2.18,-1.94,0.82,-3.06,Upgrade
7,Interest Expense,-,-,-,-,-,-,-,-,-,-0.1,Upgrade
8,Interest & Investment Income,0.12,0.18,0.05,0.03,-,-,-,-,-,0.26,Upgrade
9,EBT Excluding Unusual Items,2.18,-2.28,2.56,-2.53,1.48,-2.47,2.18,-1.94,0.82,-2.9,Upgrade
10,Gain (Loss) on Sale of Investments,3.55,2.44,-10.13,3.08,-16.46,4.33,-4.18,12.06,-19.83,-11.18,Upgrade
11,Pretax Income,5.73,0.16,-7.57,0.54,-14.98,1.87,-2,10.11,-19,-14.08,Upgrade
12,Income Tax Expense,-,-,-,-,-,-,-,-0.19,-,-0.49,Upgrade
13,Net Income,5.73,0.16,-7.57,0.54,-14.98,1.87,-2,10.3,-19,-13.59,Upgrade
14,Net Income to Common,5.73,0.16,-7.57,0.54,-14.98,1.87,-2,10.3,-19,-13.59,Upgrade
15,Net Income Growth,-,-70.35%,-,-70.95%,-,-81.86%,-,-,-,-,Upgrade
16,Shares Outstanding (Basic),1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,Upgrade
17,Shares Outstanding (Diluted),1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,Upgrade
18,Shares Change (YoY),-,-,-,-,-,-,-,-,-,9.55%,Upgrade
19,EPS (Basic),0.00,0.00,-0.01,0.00,-0.01,0.00,-0.00,0.01,-0.01,-0.01,Upgrade
20,EPS (Diluted),0.00,0.00,-0.01,0.00,-0.01,0.00,-0.00,0.01,-0.01,-0.01,Upgrade
21,EPS Growth,-,-70.42%,-,-71.00%,-,-81.87%,-,-,-,-,Upgrade
22,Free Cash Flow,7.6,-1.7,2.74,-0.52,0.86,4.4,-2.22,-2.34,-5.32,-14.3,Upgrade
23,Free Cash Flow Per Share,0.01,-0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.01,Upgrade
24,Operating Margin,49.90%,-572.09%,54.85%,-919.35%,34.47%,-619.35%,53.84%,-343.11%,26.33%,-444.19%,Upgrade
25,Profit Margin,139.05%,37.44%,-165.28%,194.62%,-347.87%,469.60%,-49.32%,1820.49%,-607.29%,-1975.29%,Upgrade
26,Free Cash Flow Margin,184.53%,-395.81%,59.85%,-185.30%,19.95%,1105.53%,-54.85%,-414.13%,-170.15%,-2077.91%,Upgrade
27,EBITDA,-,-,-,-,-,-,-,-,-,-3.06,Upgrade
28,D&A For EBITDA,-,-,-,-,-,-,-,-,-,0,Upgrade
29,EBIT,2.06,-2.46,2.51,-2.57,1.48,-2.47,2.18,-1.94,0.82,-3.06,Upgrade
